# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,g,r
5.500000000000000000e+00,1.647515972210659420e-10,5.199894687228689608e-05,5.210020635179414458e-05,1.131974066126007017e+01,1.182044784396894954e+01
5.549999999999999822e+00,1.647506890745610814e-10,5.834308216248199134e-05,5.845723188579991537e-05,1.119433306300336284e+01,1.169504303361141240e+01
5.599999999999999645e+00,1.647496701233828061e-10,6.545889596307004799e-05,6.558989013372863296e-05,1.106844588173903787e+01,1.156915349877971977e+01
5.650000000000000355e+00,1.647485268488590925e-10,7.343901980792491232e-05,7.359281179960753996e-05,1.094231247165843257e+01,1.144300354072837678e+01
5.700000000000000178e+00,1.647472440831900827e-10,8.238967505832057645e-05,8.257217148289732129e-05,1.081549532191898777e+01,1.131616472445655575e+01
5.750000000000000000e+00,1.647458048083271317e-10,9.242844533811198538e-05,9.264709552351583729e-05,1.068800992611210177e+01,1.118864956102417807e+01
5.799999999999999822e+00,1.647441899303389264e-10,1.036874966635085500e-04,1.039512414408954558e-04,1.055974413492437947e+01,1.106034573525182907e+01
5.849999999999999645e+00,1.647423780262792250e-10,1.163166795790298929e-04,1.166345698589073173e-04,1.043025692880923572e+01,1.093082000819753574e+01
5.900000000000000355e+00,1.647403450602103250e-10,1.304800463130535552e-04,1.308653323411854163e-04,1.029990387641987581e+01,1.080041964346411731e+01
5.950000000000000178e+00,1.647380640646298298e-10,1.463633127177142940e-04,1.468323014045896881e-04,1.016849984647815575e+01,1.066896205847266543e+01
6.000000000000000000e+00,1.647355047830925908e-10,1.641736616633839832e-04,1.647472721651657571e-04,1.003590695753049289e+01,1.053631193987823167e+01
6.049999999999999822e+00,1.647326332693107472e-10,1.841435225064783803e-04,1.848478686381222608e-04,9.901845025550379376e+00,1.040220573526752190e+01
6.099999999999999645e+00,1.647294114374430015e-10,2.065364821001329022e-04,2.074006917124019832e-04,9.765582035224390722e+00,1.026594007056593938e+01
6.150000000000000355e+00,1.647257965576451663e-10,2.316431484560481184e-04,2.327048502972068039e-04,9.626757000753300986e+00,1.012714998265887090e+01
6.200000000000000178e+00,1.647217406902374214e-10,2.597865101952047374e-04,2.610959221513806257e-04,9.484806066550333981e+00,9.985218316098595892e+00
6.250000000000000000e+00,1.647171900510421047e-10,2.913241689794242350e-04,2.929503965186994858e-04,9.338593465781620750e+00,9.838881392146959115e+00
6.299999999999999822e+00,1.647120842995483953e-10,3.266520394488034657e-04,3.286906569747019341e-04,9.184283339517477884e+00,9.684116418671834481e+00
6.349999999999999645e+00,1.647063557405572653e-10,3.662056637315884975e-04,3.687905699127244597e-04,9.017802033031877329e+00,9.516497355908327904e+00
6.400000000000000355e+00,1.646999284288358082e-10,4.104581883131161782e-04,4.137817519629037838e-04,8.843665690030604765e+00,9.340271657231063784e+00
6.450000000000000178e+00,1.646927171650569508e-10,4.599399820319775758e-04,4.642605984146496779e-04,8.657123414231044478e+00,9.150477907282500212e+00
6.500000000000000000e+00,1.646846263698970383e-10,5.152383098100005729e-04,5.208961645342824335e-04,8.460183756961356494e+00,8.949701845948084156e+00
