# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,g,r
5.500000000000000000e+00,0.000000000000000000e+00,9.977609206422234367e-01,1.000000000000000000e+00,6.527306792079841102e-01,1.156225470324002913e+00
5.549999999999999822e+00,0.000000000000000000e+00,9.976215699334336495e-01,1.000000000000000000e+00,6.474504361954913634e-01,1.150955176066823071e+00
5.599999999999999645e+00,0.000000000000000000e+00,9.975157485083430142e-01,1.000000000000000000e+00,6.403088676270414226e-01,1.143858472363383783e+00
5.650000000000000355e+00,0.000000000000000000e+00,9.972058680193619518e-01,1.000000000000000000e+00,6.360572999798250748e-01,1.139596791728124003e+00
5.700000000000000178e+00,0.000000000000000000e+00,9.970148125687788854e-01,1.000000000000000000e+00,6.276299704641346011e-01,1.131213032265463880e+00
5.750000000000000000e+00,0.000000000000000000e+00,9.968248956559433438e-01,1.000000000000000000e+00,6.171311470316140912e-01,1.120790756845458702e+00
5.799999999999999822e+00,0.000000000000000000e+00,9.965921159834358889e-01,1.000000000000000000e+00,6.049521081939275291e-01,1.108714039649015604e+00
5.849999999999999645e+00,0.000000000000000000e+00,9.961498754581762372e-01,1.000000000000000000e+00,5.941783328075089798e-01,1.097991071871305735e+00
5.900000000000000355e+00,0.000000000000000000e+00,9.958807096302185746e-01,1.000000000000000000e+00,5.771448597487278676e-01,1.081140476878296397e+00
5.950000000000000178e+00,0.000000000000000000e+00,9.953558801951505330e-01,1.000000000000000000e+00,5.630097445810946510e-01,1.067085132578185380e+00
6.000000000000000000e+00,0.000000000000000000e+00,9.949604682830017754e-01,1.000000000000000000e+00,5.418947774184630362e-01,1.046132168527151407e+00
6.049999999999999822e+00,0.000000000000000000e+00,9.944818714380001534e-01,1.000000000000000000e+00,5.172357768583353277e-01,1.021554363378200492e+00
6.099999999999999645e+00,0.000000000000000000e+00,9.937518109110393683e-01,1.000000000000000000e+00,4.924178194360990801e-01,9.965852172702938105e-01
6.150000000000000355e+00,0.000000000000000000e+00,9.930724901783151148e-01,1.000000000000000000e+00,4.575511196302528560e-01,9.614004754822360610e-01
6.200000000000000178e+00,0.000000000000000000e+00,9.922292772512816272e-01,1.000000000000000000e+00,4.179854387616330769e-01,9.213868406971670311e-01
6.250000000000000000e+00,0.000000000000000000e+00,9.910859190160422605e-01,1.000000000000000000e+00,3.746328848381139665e-01,8.774522718267050436e-01
6.299999999999999822e+00,0.000000000000000000e+00,9.889015571223810364e-01,1.000000000000000000e+00,2.655018024514674835e-01,7.647735269873265906e-01
6.349999999999999645e+00,0.000000000000000000e+00,9.853111452963196903e-01,1.000000000000000000e+00,1.454573587035170590e-01,6.428037024348398631e-01
6.400000000000000355e+00,0.000000000000000000e+00,9.865128509783424038e-01,1.000000000000000000e+00,6.093525933341936707e-02,5.556965663913757680e-01
6.450000000000000178e+00,0.000000000000000000e+00,9.740573565042365267e-01,1.000000000000000000e+00,-8.439818822444067337e-02,4.051820518132274174e-01
6.500000000000000000e+00,0.000000000000000000e+00,9.794926937977654902e-01,1.000000000000000000e+00,-3.828504161734400668e-01,8.998755843067840487e-02
6.549999999999999822e+00,0.000000000000000000e+00,9.745824814453474261e-01,1.000000000000000000e+00,-4.663530715779025115e-01,-3.135784859838963712e-02
6.599999999999999645e+00,0.000000000000000000e+00,9.660852886482285129e-01,1.000000000000000000e+00,-1.694867832896775894e-01,2.663606619314151658e-01
6.650000000000000355e+00,0.000000000000000000e+00,9.606595244778338705e-01,1.000000000000000000e+00,-1.575856371360160324e-01,2.620160158250470772e-01
6.700000000000000178e+00,0.000000000000000000e+00,9.560888551883442998e-01,1.000000000000000000e+00,-2.320448469169065220e-01,1.345771674030231679e-01
6.750000000000000000e+00,0.000000000000000000e+00,9.484641547468751765e-01,1.000000000000000000e+00,-3.721888993466393458e-02,2.525472838281643817e-01
6.799999999999999822e+00,0.000000000000000000e+00,9.402174870292188125e-01,1.000000000000000000e+00,-2.058584641408671700e-01,2.469586617203134438e-02
6.849999999999999645e+00,0.000000000000000000e+00,9.317319758138966623e-01,1.000000000000000000e+00,-7.600136781524469143e-02,-6.155030614993961535e-02
