# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,u,g,r,i,z
5.500000000000000000e+00,0.000000000000000000e+00,9.974365498454001999e-01,1.000000000000000000e+00,8.160015376607674398e-01,1.150381096398518821e+00,1.646196101306365733e+00,2.000872872432353233e+00,2.310700945054307454e+00
5.549999999999999822e+00,0.000000000000000000e+00,9.973413617691667676e-01,1.000000000000000000e+00,8.085273151456604523e-01,1.143200688420755284e+00,1.639078739738543788e+00,1.993971683440491915e+00,2.303957973764212852e+00
5.599999999999999645e+00,0.000000000000000000e+00,9.970585231903213996e-01,1.000000000000000000e+00,8.063031337376429519e-01,1.140732915272195669e+00,1.636470951874656521e+00,1.991431619861884883e+00,2.301439493221863586e+00
5.650000000000000355e+00,0.000000000000000000e+00,9.967853549702470062e-01,1.000000000000000000e+00,8.024488765425559222e-01,1.136748104963764661e+00,1.632350272422968374e+00,1.987380961599903628e+00,2.297423330314380507e+00
5.700000000000000178e+00,0.000000000000000000e+00,9.966565396575174374e-01,1.000000000000000000e+00,7.916903541801758593e-01,1.126430498265087010e+00,1.622037805551357792e+00,1.977245436006164425e+00,2.287450876023420676e+00
5.750000000000000000e+00,0.000000000000000000e+00,9.963392661565111386e-01,1.000000000000000000e+00,7.865340161325136137e-01,1.121154835194076327e+00,1.616562862971846926e+00,1.971782087185587784e+00,2.281995691883963673e+00
5.799999999999999822e+00,0.000000000000000000e+00,9.961925446225345926e-01,1.000000000000000000e+00,7.727686101341433300e-01,1.107970394361800004e+00,1.603361398062901344e+00,1.958740870054015204e+00,2.269122488906930357e+00
5.849999999999999645e+00,0.000000000000000000e+00,9.960151825712026952e-01,1.000000000000000000e+00,7.579004822701023159e-01,1.093686580098861327e+00,1.589034250345953581e+00,1.944549517272527339e+00,2.255077264811333748e+00
5.900000000000000355e+00,0.000000000000000000e+00,9.956580527406517778e-01,1.000000000000000000e+00,7.481434224402789823e-01,1.084007122221898101e+00,1.579191672797456647e+00,1.934723137112463576e+00,2.245262311673265287e+00
5.950000000000000178e+00,0.000000000000000000e+00,9.954286128686470336e-01,1.000000000000000000e+00,7.286954990046226044e-01,1.065333267959957197e+00,1.560533485938684350e+00,1.916224511846017720e+00,2.226920021061410182e+00
6.000000000000000000e+00,0.000000000000000000e+00,9.949725665821445020e-01,1.000000000000000000e+00,7.141729123338507179e-01,1.050991488515599315e+00,1.546125763574401901e+00,1.901869599461448956e+00,2.212564762589934730e+00
6.049999999999999822e+00,0.000000000000000000e+00,9.946583621012031751e-01,1.000000000000000000e+00,6.879830567808866704e-01,1.025749454947572303e+00,1.521258811320400639e+00,1.877335793465043423e+00,2.188236070153621426e+00
6.099999999999999645e+00,0.000000000000000000e+00,9.942941138290276593e-01,1.000000000000000000e+00,6.576967003558635838e-01,9.965017981070474207e-01,1.492566493723700205e+00,1.849098596337711342e+00,2.160252835135537453e+00
6.150000000000000355e+00,0.000000000000000000e+00,9.938276299134328751e-01,1.000000000000000000e+00,6.216108367050523498e-01,9.614832859973461154e-01,1.457982385920239210e+00,1.814957166431383939e+00,2.126342841900601854e+00
6.200000000000000178e+00,0.000000000000000000e+00,9.932278390218983732e-01,1.000000000000000000e+00,5.782398551696630307e-01,9.189658037236370092e-01,1.415187251368834609e+00,1.772231552724591097e+00,2.083579693873730321e+00
6.250000000000000000e+00,0.000000000000000000e+00,9.924153023439166166e-01,1.000000000000000000e+00,5.208757612935741577e-01,8.620249672145590125e-01,1.356479554627554762e+00,1.712757693847052565e+00,2.023409035743782169e+00
6.299999999999999822e+00,0.000000000000000000e+00,9.913843509544857380e-01,1.000000000000000000e+00,4.194365379745050859e-01,7.599460021796673459e-01,1.251621345236358707e+00,1.606622120659189079e+00,1.915930174641907513e+00
6.349999999999999645e+00,0.000000000000000000e+00,9.900040431374066419e-01,1.000000000000000000e+00,2.986737186626058360e-01,6.365998883812196141e-01,1.122494155421847495e+00,1.478135468530481944e+00,1.785872602612641913e+00
6.400000000000000355e+00,0.000000000000000000e+00,9.881528683161049376e-01,1.000000000000000000e+00,2.375620834160798722e-01,5.729928779890727242e-01,1.051396218208466848e+00,1.407168554682620254e+00,1.713428185700323070e+00
6.450000000000000178e+00,0.000000000000000000e+00,9.861313761867349648e-01,1.000000000000000000e+00,6.308929946073504880e-02,3.896992236811342991e-01,8.600269577029209245e-01,1.220571973645846242e+00,1.525181238666498018e+00
6.500000000000000000e+00,0.000000000000000000e+00,9.836544246351623944e-01,1.000000000000000000e+00,1.358948617683353177e-02,3.112252320318305010e-01,7.775432867617269039e-01,1.127450136695259175e+00,1.426334676589917194e+00
6.549999999999999822e+00,0.000000000000000000e+00,9.811974098245206388e-01,1.000000000000000000e+00,1.379705688642616224e-01,3.066495287482524645e-01,7.094869676733566166e-01,1.014324366332488125e+00,1.237048179777787027e+00
6.599999999999999645e+00,0.000000000000000000e+00,9.754322596965661063e-01,1.000000000000000000e+00,8.438863195829071628e-02,2.135969595466278292e-01,6.313571142081570997e-01,9.373525340852282284e-01,1.190365108402936301e+00
6.650000000000000355e+00,0.000000000000000000e+00,9.736615244126884949e-01,1.000000000000000000e+00,2.761235649539557357e-01,3.186858542590371712e-01,7.060308457987005681e-01,9.894315787041563226e-01,1.210794587521320409e+00
6.700000000000000178e+00,0.000000000000000000e+00,9.722998700813366701e-01,1.000000000000000000e+00,5.010992654611357011e-01,6.391070697812892831e-01,1.019654815123381297e+00,1.285723190788893078e+00,1.502269663953221368e+00
6.750000000000000000e+00,0.000000000000000000e+00,9.673060142470653044e-01,1.000000000000000000e+00,5.322848343337724941e-01,4.951895167872493175e-01,7.580154135677048544e-01,9.438251240365786998e-01,1.061123013512322188e+00
6.799999999999999822e+00,0.000000000000000000e+00,9.616562266489141475e-01,1.000000000000000000e+00,6.176766063747862745e-01,4.628756343623479097e-01,6.504552256245617059e-01,7.773222065326450547e-01,8.431387677943291692e-01
6.849999999999999645e+00,0.000000000000000000e+00,9.568489493603403728e-01,1.000000000000000000e+00,8.113979713870804744e-01,4.471519274488073847e-01,5.855684115913035725e-01,6.772264980727769057e-01,6.961626687813620151e-01
6.900000000000000355e+00,0.000000000000000000e+00,9.517792413183412403e-01,1.000000000000000000e+00,1.153336252305741993e+00,8.321137481297711247e-01,6.881788715616679042e-01,6.262292263174202844e-01,5.786847228034304180e-01
6.950000000000000178e+00,0.000000000000000000e+00,9.467910000686621252e-01,1.000000000000000000e+00,1.441669582895940493e+00,1.401266535207582820e+00,1.222971521741477829e+00,9.688604105108140629e-01,7.253290722325118622e-01
7.000000000000000000e+00,0.000000000000000000e+00,9.421700430666105630e-01,1.000000000000000000e+00,1.552441780124752313e+00,1.475060437347480047e+00,1.385966600699831019e+00,1.166943630526141362e+00,9.241673650286301722e-01
7.049999999999999822e+00,0.000000000000000000e+00,9.376568307379274936e-01,1.000000000000000000e+00,1.667506838101765254e+00,1.515965268221876272e+00,1.484516607057827287e+00,1.293346837041092101e+00,1.051303166870667383e+00
7.099999999999999645e+00,0.000000000000000000e+00,9.330482929159502614e-01,1.000000000000000000e+00,1.802394872227914391e+00,1.593718408220830440e+00,1.633125009451724452e+00,1.459504194583303160e+00,1.204978042859977450e+00
7.150000000000000355e+00,0.000000000000000000e+00,9.286890665110167919e-01,1.000000000000000000e+00,1.946924429584349525e+00,1.760174599944512863e+00,1.810335430212269614e+00,1.658397209373539738e+00,1.420759289074624121e+00
7.200000000000000178e+00,0.000000000000000000e+00,9.246672803345616920e-01,1.000000000000000000e+00,2.091831913647318686e+00,1.904335433713001180e+00,1.927607167858745640e+00,1.750954678713263490e+00,1.497203484334875156e+00
7.250000000000000000e+00,0.000000000000000000e+00,9.205084497945613675e-01,1.000000000000000000e+00,2.246022356578862400e+00,2.072647708952231937e+00,2.082844982514068022e+00,1.869954908619781975e+00,1.590404238434636852e+00
7.299999999999999822e+00,0.000000000000000000e+00,9.165126022689504826e-01,1.000000000000000000e+00,2.361390703284101278e+00,2.190359805382186664e+00,2.234934189204842880e+00,2.060489864448676656e+00,1.815748901617126876e+00
7.349999999999999645e+00,0.000000000000000000e+00,9.128515269888120010e-01,1.000000000000000000e+00,2.469894317908007508e+00,2.262086820244967100e+00,2.300805150832751167e+00,2.140063307151180538e+00,1.913177828885338272e+00
