# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,g,r
5.500000000000000000e+00,1.321878151970546329e-10,4.169496079342098992e-05,4.180211844039962923e-05,1.209738536781840423e+01,1.259320037272625825e+01
5.549999999999999822e+00,1.321873051431155581e-10,4.678217778473053439e-05,4.690265783115182802e-05,1.197198828814328664e+01,1.246780680879657410e+01
5.599999999999999645e+00,1.321867328555261907e-10,5.248901371934199249e-05,5.262553372499379189e-05,1.184611344288834545e+01,1.234193066066047351e+01
5.650000000000000355e+00,1.321860907412392767e-10,5.889037496248301283e-05,5.904667659396805712e-05,1.171997975670711156e+01,1.221578068042671816e+01
5.700000000000000178e+00,1.321853702808728612e-10,6.607134523629652572e-05,6.625128025806404307e-05,1.159317717874047560e+01,1.208895648137391987e+01
5.750000000000000000e+00,1.321845619157208545e-10,7.412666209052826475e-05,7.433493177801762789e-05,1.146571927747297792e+01,1.196146824861968128e+01
5.799999999999999822e+00,1.321836549209875521e-10,8.316272812709754353e-05,8.340487911107849212e-05,1.133749958465926966e+01,1.183320959891668878e+01
5.849999999999999645e+00,1.321826372635676538e-10,9.329963503797498005e-05,9.358145331014023596e-05,1.120810287407333306e+01,1.170377454246695947e+01
5.900000000000000355e+00,1.321814954424893793e-10,1.046702673759248393e-04,1.049996640927925730e-04,1.107785868190572387e+01,1.157348427545092306e+01
5.950000000000000178e+00,1.321802143099100247e-10,1.174244677925334617e-04,1.178109898862245153e-04,1.094658888289349363e+01,1.144216515445668847e+01
6.000000000000000000e+00,1.321787768702957158e-10,1.317298104530397200e-04,1.321853860294444898e-04,1.081415606999772194e+01,1.130968526382739014e+01
6.049999999999999822e+00,1.321771640551308839e-10,1.477742936781189175e-04,1.483135376779151724e-04,1.068028024334788739e+01,1.117578604437045442e+01
6.099999999999999645e+00,1.321753544701800545e-10,1.657701189199622905e-04,1.664093871859453184e-04,1.054425134773954653e+01,1.103979132760981230e+01
6.150000000000000355e+00,1.321733241119637301e-10,1.859530192431864035e-04,1.867129693493121739e-04,1.040570558368894183e+01,1.090133534368938228e+01
6.200000000000000178e+00,1.321710460497052221e-10,2.085860607259159389e-04,2.094935919344847130e-04,1.026409172629050204e+01,1.075981014191315666e+01
6.250000000000000000e+00,1.321684900685529955e-10,2.339621821011381446e-04,2.350534034568093440e-04,1.011833732710249478e+01,1.061400285810800170e+01
6.299999999999999822e+00,1.321656222693747660e-10,2.624075757969163147e-04,2.637313952391998344e-04,9.964860415089916046e+00,1.046017047777004905e+01
6.349999999999999645e+00,1.321624046198513373e-10,2.942841891356931809e-04,2.959078904731527728e-04,9.799792929004638609e+00,1.029414852292158145e+01
6.400000000000000355e+00,1.321587944509628442e-10,3.299909064893128156e-04,3.320095793581434628e-04,9.627306399434466755e+00,1.011983216683780995e+01
6.450000000000000178e+00,1.321547438922461566e-10,3.699748228870596185e-04,3.725151665250364566e-04,9.442615442050900754e+00,9.932212573223161201e+00
6.500000000000000000e+00,1.321501992384083118e-10,4.147336092107867180e-04,4.179617049035320346e-04,9.247163089798917213e+00,9.733207103628757295e+00
6.549999999999999822e+00,1.321451002389871542e-10,4.648261395428254805e-04,4.689516991150744288e-04,9.056656572471077027e+00,9.534058956567207588e+00
6.599999999999999645e+00,1.321393793017563200e-10,5.207914893758593296e-04,5.261610714235907078e-04,8.868531425984102157e+00,9.335047715444979133e+00
6.650000000000000355e+00,1.321329605994577540e-10,5.833432721029500369e-04,5.903480944089616392e-04,8.691368693138016965e+00,9.148061318964565203e+00
6.700000000000000178e+00,1.321257590682026713e-10,6.534113518732328173e-04,6.623634069599428640e-04,8.549168321464250653e+00,8.996716161906036291e+00
6.750000000000000000e+00,1.321176792844932261e-10,7.317647817806113668e-04,7.431612440545224633e-04,8.419944370040013837e+00,8.851790905313450253e+00
6.799999999999999822e+00,1.321086142062712226e-10,8.191898020025665779e-04,8.338120262741660757e-04,8.281380315816605275e+00,8.686004963008898017e+00
6.849999999999999645e+00,1.320984437616739835e-10,9.167438689189753203e-04,9.355164722468190756e-04,8.141596552226950223e+00,8.513857899745133295e+00
6.900000000000000355e+00,1.320870332672560518e-10,1.025628198007816306e-03,1.049621416426084084e-03,8.022711406343624674e+00,8.351277966498052763e+00
6.950000000000000178e+00,1.320742316552999086e-10,1.147143026174930920e-03,1.177637535987610239e-03,7.942957842887196307e+00,8.228933102489691009e+00
7.000000000000000000e+00,1.320598694874609756e-10,1.282780732103509834e-03,1.321259214376825511e-03,7.882392442423181933e+00,8.140747092797013806e+00
7.049999999999999822e+00,1.320437567293577297e-10,1.434214728781844613e-03,1.482386795409500234e-03,7.821461205420220608e+00,8.059723677374272199e+00
7.099999999999999645e+00,1.320256802577936516e-10,1.603278934391070025e-03,1.663151511050155835e-03,7.760277731756197284e+00,7.984194560530440299e+00
7.150000000000000355e+00,1.320054010690656968e-10,1.792034584926497720e-03,1.865943398329675783e-03,7.702147639352318720e+00,7.915910820040913620e+00
7.200000000000000178e+00,1.319826511532408483e-10,2.002833445892394926e-03,2.093442556578302156e-03,7.648514753389548559e+00,7.853048700208432820e+00
7.250000000000000000e+00,1.319571299953480525e-10,2.238264521246621612e-03,2.348654135506061599e-03,7.598830929482687679e+00,7.794214565720309906e+00
7.299999999999999822e+00,1.319285006601059134e-10,2.501199391235180060e-03,2.634947487927391963e-03,7.552173718671255642e+00,7.739868055557060700e+00
7.349999999999999645e+00,1.318963854120648611e-10,2.794918313552437455e-03,2.956099968337965594e-03,7.506255298286461652e+00,7.687460752500477668e+00
7.400000000000000355e+00,1.318603608178643085e-10,3.123049681920508479e-03,3.316345910343484246e-03,7.460158107638171998e+00,7.634900629609383316e+00
7.450000000000000178e+00,1.318199522716725457e-10,3.489573754597439809e-03,3.720431372261249342e-03,7.414159051719309446e+00,7.582512886909420047e+00
7.500000000000000000e+00,1.317746278787785266e-10,3.898944732629990636e-03,4.173675301201341600e-03,7.368824277516381471e+00,7.531817588882333325e+00
7.549999999999999822e+00,1.317237916257432208e-10,4.356293594282455509e-03,4.682037831554433822e-03,7.323130023182329751e+00,7.481786978924446885e+00
7.599999999999999645e+00,1.316667757585034790e-10,4.867356637677696003e-03,5.252196503951984084e-03,7.275667566124816688e+00,7.430030189690320697e+00
7.650000000000000355e+00,1.316028322823909014e-10,5.438364718574511744e-03,5.891631265077817807e-03,7.226635511697210745e+00,7.376883230613252351e+00
7.700000000000000178e+00,1.315311234902376817e-10,6.076248408433969177e-03,6.608719186609752702e-03,7.176247113785663601e+00,7.322768810880077694e+00
7.750000000000000000e+00,1.314507114166871146e-10,6.788749271576001443e-03,7.412839922115473448e-03,7.125065028762421093e+00,7.268101970133656664e+00
7.799999999999999822e+00,1.313605461086449949e-10,7.584509720710424195e-03,8.314493002536692268e-03,7.074266579717487957e+00,7.213374103858100739e+00
7.849999999999999645e+00,1.312594525937000066e-10,8.473127944095984118e-03,9.325428151986576292e-03,7.024451475187696303e+00,7.158934957541234212e+00
7.900000000000000355e+00,1.311461164205758089e-10,9.465278124377817653e-03,1.045878988322862871e-02,6.975810488051976677e+00,7.105512823765209873e+00
7.950000000000000178e+00,1.310190676386273394e-10,1.057296486989943093e-02,1.172927770271342540e-02,6.927974156677862538e+00,7.052898959295227144e+00
8.000000000000000000e+00,1.308766630775509071e-10,1.180959192299494732e-02,1.315332331347748157e-02,6.880300154986045413e+00,7.000317512697925793e+00
8.050000000000000711e+00,1.307170667844879226e-10,1.318993524704312192e-02,1.474928624410759732e-02,6.832895783805923884e+00,6.947989880419761732e+00
8.099999999999999645e+00,1.305382284744086127e-10,1.473040227117299560e-02,1.653766934490057822e-02,6.785963084442037996e+00,6.896347428201480056e+00
8.150000000000000355e+00,1.303378598521498065e-10,1.644853096689227398e-02,1.854135556748867653e-02,6.739542190367387775e+00,6.845457299811997132e+00
8.199999999999999289e+00,1.301134086721294388e-10,1.836359336548708601e-02,2.078586736769217486e-02,6.693668687561711295e+00,6.795328609969715217e+00
8.250000000000000000e+00,1.298620304163297218e-10,2.049784762391210907e-02,2.329964992568952370e-02,6.648387487177963351e+00,6.745934284565763051e+00
8.300000000000000711e+00,1.295805574948270793e-10,2.287758312214643874e-02,2.611437914071595631e-02,6.603595264990794078e+00,6.697015881751703148e+00
8.349999999999999645e+00,1.292654659087057203e-10,2.553198627749026298e-02,2.926529500192959557e-02,6.559339897923990748e+00,6.648567856439136392e+00
8.400000000000000355e+00,1.289128393660212572e-10,2.849184962119216680e-02,3.279156042877386795e-02,6.515700530159541870e+00,6.600417970000833634e+00
8.449999999999999289e+00,1.285183309117662325e-10,3.179090756278857288e-02,3.673664497132431150e-02,6.472736622881420487e+00,6.552403605512175488e+00
8.500000000000000000e+00,1.280771222276137557e-10,3.546425028248186700e-02,4.114873181284920550e-02,6.430587382369878924e+00,6.504679995733987141e+00
