# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,u,g,r,i,z
5.500000000000000000e+00,0.000000000000000000e+00,9.980564476304850663e-01,1.000000000000000000e+00,2.665553996797527248e-01,6.095302904205652794e-01,1.108594066608681317e+00,1.466118698691872169e+00,1.779315981868172969e+00
5.549999999999999822e+00,0.000000000000000000e+00,9.978912964085338011e-01,1.000000000000000000e+00,2.589427121162231060e-01,6.021604619622493715e-01,1.101264546335372074e+00,1.458995349347112835e+00,1.772336778095692011e+00
5.599999999999999645e+00,0.000000000000000000e+00,9.973950778127850247e-01,1.000000000000000000e+00,2.569698878006789755e-01,5.998981075875065017e-01,1.098837805186754224e+00,1.456625855414344528e+00,1.769977370312005860e+00
5.650000000000000355e+00,0.000000000000000000e+00,9.969168236882459677e-01,1.000000000000000000e+00,2.533034966721956494e-01,5.960486124800397079e-01,1.094823033574058968e+00,1.452665976301304340e+00,1.766036690190624370e+00
5.700000000000000178e+00,0.000000000000000000e+00,9.966941683524599416e-01,1.000000000000000000e+00,2.423342733956417305e-01,5.854521181741390023e-01,1.084193440489116256e+00,1.442189700593246471e+00,1.755698684437234647e+00
5.750000000000000000e+00,0.000000000000000000e+00,9.961396924381298312e-01,1.000000000000000000e+00,2.373837346524609870e-01,5.803196244461688025e-01,1.078823228051440708e+00,1.436807255617857493e+00,1.750302189944001441e+00
5.799999999999999822e+00,0.000000000000000000e+00,9.958870059460103175e-01,1.000000000000000000e+00,2.233349199669518725e-01,5.667681165278466437e-01,1.065205104827022353e+00,1.423315337987602902e+00,1.736944223560271894e+00
5.849999999999999645e+00,0.000000000000000000e+00,9.955811208911986565e-01,1.000000000000000000e+00,2.081861025603117810e-01,5.521118555232220615e-01,1.050450150932441318e+00,1.408656706193120556e+00,1.722392814151184837e+00
5.900000000000000355e+00,0.000000000000000000e+00,9.949593801475515864e-01,1.000000000000000000e+00,1.985413703991696366e-01,5.424574999966651490e-01,1.040580633012723411e+00,1.398765768621274219e+00,1.712477363720822154e+00
5.950000000000000178e+00,0.000000000000000000e+00,9.945642507501417651e-01,1.000000000000000000e+00,1.786917930378848496e-01,5.232669633077975391e-01,1.021339947934677639e+00,1.379634209668445521e+00,1.693450960029345254e+00
