# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,u,g,r,i,z
5.500000000000000000e+00,1.647515972210659420e-10,5.196681570668780032e-05,5.210020635179414458e-05,1.105830042065005614e+01,1.140779679466496077e+01,1.191183463619390892e+01,1.227108889156687610e+01,1.258656571622866238e+01
5.549999999999999822e+00,1.647506890745610814e-10,5.830716156079715289e-05,5.845723188579991537e-05,1.093302919729402589e+01,1.128252902513746392e+01,1.178656268135028995e+01,1.214582278959502304e+01,1.246130358132253946e+01
5.599999999999999645e+00,1.647496701233828061e-10,6.542034118115954420e-05,6.558989013372863296e-05,1.080714656178979283e+01,1.115666195908601566e+01,1.166068483649054599e+01,1.201996357573833052e+01,1.233545751083264008e+01
5.650000000000000355e+00,1.647485268488590925e-10,7.340013391101715787e-05,7.359281179960753996e-05,1.068071939041046647e+01,1.103025514134105833e+01,1.153425748962808939e+01,1.189356508428966208e+01,1.220907946326009608e+01
5.700000000000000178e+00,1.647472440831900827e-10,8.235175885178986222e-05,8.257217148289732129e-05,1.055375952117470462e+01,1.090331795122499159e+01,1.140728888382719930e+01,1.176663518913457551e+01,1.208217651548442007e+01
5.750000000000000000e+00,1.647458048083271317e-10,9.239375951576476933e-05,9.264709552351583729e-05,1.042611101341468327e+01,1.077570465073637251e+01,1.127963602941947840e+01,1.163903428334167955e+01,1.195461167068147290e+01
5.799999999999999822e+00,1.647441899303389264e-10,1.036586878051048250e-04,1.039512414408954558e-04,1.029769652194013929e+01,1.064733923846928576e+01,1.115122167925146357e+01,1.151068536138693332e+01,1.182630820804232030e+01
5.849999999999999645e+00,1.647423780262792250e-10,1.162945044142472365e-04,1.166345698589073173e-04,1.016851862646699090e+01,1.051821960173894155e+01,1.102204044266839844e+01,1.138158240709950064e+01,1.169725869669710505e+01
5.900000000000000355e+00,1.647403450602103250e-10,1.304676874791006616e-04,1.308653323411854163e-04,1.003833856324830975e+01,1.038811726016580650e+01,1.089186320766641813e+01,1.125149792249913361e+01,1.156723822116915557e+01
5.950000000000000178e+00,1.647380640646298298e-10,1.463646021001081983e-04,1.468323014045896881e-04,9.906958900916130517e+00,1.025684040314020962e+01,1.076049372413839933e+01,1.112023176589558204e+01,1.143604543981552268e+01
6.000000000000000000e+00,1.647355047830925908e-10,1.641939854498393296e-04,1.647472721651657571e-04,9.774249395004915186e+00,1.012426346682649836e+01,1.062780044961556314e+01,1.098764706071875707e+01,1.130353986149556533e+01
6.049999999999999822e+00,1.647326332693107472e-10,1.841904718373628381e-04,1.848478686381222608e-04,9.639898312751164156e+00,9.990090083616671279e+00,1.049348196979783410e+01,1.085343722403853661e+01,1.116941241779807115e+01
6.099999999999999645e+00,1.647294114374430015e-10,2.066147135198751123e-04,2.074006917124019832e-04,9.503773511211917935e+00,9.854188276014184567e+00,1.035739535094975849e+01,1.071744923821024287e+01,1.103350057740202317e+01
6.150000000000000355e+00,1.647257965576451663e-10,2.317593121874740342e-04,2.327048502972068039e-04,9.365464633391461291e+00,9.716156986087355563e+00,1.021912676928202757e+01,1.057925333175506921e+01,1.089536420323212695e+01
6.200000000000000178e+00,1.647217406902374214e-10,2.599516753549624025e-04,2.610959221513806257e-04,9.224352377276595405e+00,9.575387376224753666e+00,1.007804769226045494e+01,1.043817921649156943e+01,1.075431469640669491e+01
6.250000000000000000e+00,1.647171900510421047e-10,2.915548960289091312e-04,2.929503965186994858e-04,9.080133238531715278e+00,9.431558225984446153e+00,9.933825412502606866e+00,1.029385590215068902e+01,1.060996637566778134e+01
6.299999999999999822e+00,1.647120842995483953e-10,3.269650589983319608e-04,3.286906569747019341e-04,8.930745380250044718e+00,9.282408737758650830e+00,9.784009015373364093e+00,1.014382576697445870e+01,1.045980966748598462e+01
6.349999999999999645e+00,1.647063557405572653e-10,3.666015675198289647e-04,3.687905699127244597e-04,8.772965815166671177e+00,9.124339339613811717e+00,9.624680154446224378e+00,9.984266096241441346e+00,1.029997015733473376e+01
6.400000000000000355e+00,1.646999284288358082e-10,4.110108850997288166e-04,4.137817519629037838e-04,8.604366840737370126e+00,8.955052852954352716e+00,9.453709305342236746e+00,9.813154049092027265e+00,1.012849004241798667e+01
6.450000000000000178e+00,1.646927171650569508e-10,4.605917263557803140e-04,4.642605984146496779e-04,8.422666175798113386e+00,8.770436186653768118e+00,9.267002482184111045e+00,9.626402406421654234e+00,9.940779414221168508e+00
6.500000000000000000e+00,1.646846263698970383e-10,5.160254799564002867e-04,5.208961645342824335e-04,8.215870948114883277e+00,8.557762491341890154e+00,9.050346646897416747e+00,9.409046682110073334e+00,9.721557187637181130e+00
6.549999999999999822e+00,1.646755488215975141e-10,5.781343894143856164e-04,5.844390026308225001e-04,8.003966532392269073e+00,8.329214452701798166e+00,8.813011640429508020e+00,9.166717703177930332e+00,9.473836545328410352e+00
6.599999999999999645e+00,1.646653642405508924e-10,6.473511472853203360e-04,6.557310699572191631e-04,7.822211066278882186e+00,8.123230490565106265e+00,8.594866739027644087e+00,8.939448003251783348e+00,9.236753932118944022e+00
6.650000000000000355e+00,1.646539377025187680e-10,7.244618125613843090e-04,7.357168361819484180e-04,7.668551706058956086e+00,7.945253002861065283e+00,8.406181076919367001e+00,8.742051257351995730e+00,9.029434938020763468e+00
6.700000000000000178e+00,1.646411178599193402e-10,8.104877162747284747e-04,8.254557343781189754e-04,7.532129321674268851e+00,7.783969845974191060e+00,8.235229991606757949e+00,8.563064171053206053e+00,8.841313959098179964e+00
6.750000000000000000e+00,1.646267349482003087e-10,9.064297222104687746e-04,9.261361164111038850e-04,7.413434039662185171e+00,7.632553130919788487e+00,8.066570383543499645e+00,8.379130865415000073e+00,8.639002655681707665e+00
6.799999999999999822e+00,1.646105985516230048e-10,1.013218697558105653e-03,1.039090892452440833e-03,7.309701766233160924e+00,7.479375974165023422e+00,7.880965926792327991e+00,8.166966793733806185e+00,8.394172163774548778e+00
6.849999999999999645e+00,1.645924950997899540e-10,1.131894321562821335e-03,1.165815055283618996e-03,7.222418731212030707e+00,7.344047475674884140e+00,7.695789174883380213e+00,7.940807000051314901e+00,8.126114516639205476e+00
6.900000000000000355e+00,1.645721850629315339e-10,1.263785811511909012e-03,1.307985313292630344e-03,7.147133305063540831e+00,7.232640189483646509e+00,7.537872644863078619e+00,7.745084920073487922e+00,7.895697655240951462e+00
6.950000000000000178e+00,1.645493998102848397e-10,1.410401727538453890e-03,1.467482081819417332e-03,7.073863982866456013e+00,7.128092396015823340e+00,7.406681172726095497e+00,7.592482253969208728e+00,7.721400402511434891e+00
7.000000000000000000e+00,1.645238380918311584e-10,1.573334462938427193e-03,1.646414110995264969e-03,7.004200188418479911e+00,7.034185871300564941e+00,7.297047623647365810e+00,7.468754800427149121e+00,7.582259998242506072e+00
7.049999999999999822e+00,1.644951620991614420e-10,1.754360470647465392e-03,1.847146059683388037e-03,6.941044122572670005e+00,6.956815327741033173e+00,7.210349780994533830e+00,7.371879295322820269e+00,7.473849068342886426e+00
7.099999999999999645e+00,1.644629930562892876e-10,1.955637203302600536e-03,2.072329359788443754e-03,6.883550146986550544e+00,6.890125848178080048e+00,7.137799595555229359e+00,7.291254036079209300e+00,7.383502273936187521e+00
7.150000000000000355e+00,1.644269062857885803e-10,2.179547677857704424e-03,2.324936753293336232e-03,6.829441726855264960e+00,6.827159233446295161e+00,7.069422441275179381e+00,7.214938934276624138e+00,7.297680766124472029e+00
7.200000000000000178e+00,1.643864256896713078e-10,2.428570179394027532e-03,2.608300926114253890e-03,6.779763704499380594e+00,6.769991460643353776e+00,7.007725179576624441e+00,7.146104111458917885e+00,7.220512113850233504e+00
7.250000000000000000e+00,1.643410175779118646e-10,2.705637727131677238e-03,2.926157708430315255e-03,6.733550790098774996e+00,6.716710517583813100e+00,6.950316739015249823e+00,7.082242105887864625e+00,7.149475529576044153e+00
7.299999999999999822e+00,1.642900837704476143e-10,3.014062013282424717e-03,3.282694360679992446e-03,6.689150758137031971e+00,6.663969582980847406e+00,6.892767540146479632e+00,7.017935741235078240e+00,7.077997555681953656e+00
7.349999999999999645e+00,1.642329538908275625e-10,3.357322653230293465e-03,3.682603518020497596e-03,6.646629089617206887e+00,6.611932141798931184e+00,6.835306237794604556e+00,6.953498830480143056e+00,7.006370073104740470e+00
7.400000000000000355e+00,1.641688767614460274e-10,3.739241308826097426e-03,4.131143423691226516e-03,6.606021975853437311e+00,6.560805168286449884e+00,6.778199533914232688e+00,6.889241199955336015e+00,6.934928012404988351e+00
7.450000000000000178e+00,1.640970108015034789e-10,4.164108103397437879e-03,4.634205143289009746e-03,6.567442496882200942e+00,6.510927329244758255e+00,6.721787329291522894e+00,6.825508619579387926e+00,6.864035153555072100e+00
7.500000000000000000e+00,1.640164133195260767e-10,4.636668064132287194e-03,5.198387517130906299e-03,6.531109518881628162e+00,6.462794174437782146e+00,6.666495381788585917e+00,6.762686341938248802e+00,6.794082635628939215e+00
7.549999999999999822e+00,1.639260285825288965e-10,5.162292630262944881e-03,5.831080676111197181e-03,6.496643179712620508e+00,6.417058166879222370e+00,6.614331600660150912e+00,6.704104265319315914e+00,6.729733005171880222e+00
7.599999999999999645e+00,1.638246745338442271e-10,5.747285636667205481e-03,6.540559016903911907e-03,6.462862105833757198e+00,6.372327286426362036e+00,6.564483384073710681e+00,6.649527936809178641e+00,6.671282623318447236e+00
