# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,u,g,r,i,z
5.500000000000000000e+00,2.125951365414697194e-10,6.705848250979471348e-05,6.723061109070145667e-05,1.078148138220205965e+01,1.113097775621696428e+01,1.163501559774590532e+01,1.199426985311887250e+01,1.230974667778066589e+01
5.549999999999999822e+00,2.125934959246328745e-10,7.524004328204827888e-05,7.543369527491772502e-05,1.065621135321227086e+01,1.100571118108813096e+01,1.150974483726166397e+01,1.186900494556135754e+01,1.218448573732613482e+01
5.599999999999999645e+00,2.125916551373378489e-10,8.441884463032480498e-05,8.463763175005015052e-05,1.053033005184936144e+01,1.087984544933584630e+01,1.138386832659500669e+01,1.174314706608355863e+01,1.205864100134647288e+01
5.650000000000000355e+00,2.125895897589970983e-10,9.471589090934110920e-05,9.496452345370001648e-05,1.040390437218778175e+01,1.075344012351769152e+01,1.125744247143863674e+01,1.161675006664423648e+01,1.193226444599827829e+01
5.700000000000000178e+00,2.125872723902712721e-10,1.062669458642431731e-04,1.065513670828823373e-04,1.027694617133760602e+01,1.062650460203502689e+01,1.113047553390925515e+01,1.148982184019722297e+01,1.180536316723397761e+01
5.750000000000000000e+00,2.125846722898678033e-10,1.192249639210201469e-04,1.195518691003270595e-04,1.014929952777433897e+01,1.049889316617777979e+01,1.100282454364654683e+01,1.136222279918597877e+01,1.167780018765404293e+01
5.799999999999999822e+00,2.125817549670904540e-10,1.337609719231495399e-04,1.341384829870180377e-04,1.002088711865098958e+01,1.037052983693025254e+01,1.087441227584803016e+01,1.123387596047057002e+01,1.154949880885818203e+01
5.849999999999999645e+00,2.125784817247572994e-10,1.500658751300567532e-04,1.505046946528156915e-04,9.891711549982971974e+00,1.024141252785290845e+01,1.074523336601940571e+01,1.110477533406391615e+01,1.142045162615853116e+01
5.900000000000000355e+00,2.125748091464538264e-10,1.683544672852504596e-04,1.688675861701536835e-04,9.761534082307107951e+00,1.011131278309863291e+01,1.061505872664417893e+01,1.097469344654595602e+01,1.129043374871866945e+01
5.950000000000000178e+00,2.125706885213563324e-10,1.888671961128708763e-04,1.894707116576513340e-04,9.630157312255477109e+00,9.980038820221793117e+00,1.048369213563083235e+01,1.084343018419578897e+01,1.115924386286536674e+01
6.000000000000000000e+00,2.125660651990433003e-10,2.118733679447470811e-04,2.125873232227291291e-04,9.497451027221380571e+00,9.847465107464032030e+00,1.035100208238280572e+01,1.071084870223150176e+01,1.102674150919674645e+01
