# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,g,r
5.500000000000000000e+00,3.363314609928959146e-10,1.061531330146925882e-04,1.063629522722671806e-04,1.047843348704510191e+01,1.097925899351862711e+01
5.549999999999999822e+00,3.363271351677051022e-10,1.191038470177401004e-04,1.193404278445334078e-04,1.035302985093323258e+01,1.085385810105388771e+01
5.599999999999999645e+00,3.363222815782462941e-10,1.336294200280223094e-04,1.339011962210633685e-04,1.022714708539214001e+01,1.072797288451771180e+01
5.650000000000000355e+00,3.363168358446878871e-10,1.499186706899624131e-04,1.502383968961633624e-04,1.010101861842964865e+01,1.060182774282047546e+01
5.700000000000000178e+00,3.363107257361108947e-10,1.681884138015821888e-04,1.685687226273783351e-04,9.974206969465114980e+00,1.047499422544002812e+01
5.750000000000000000e+00,3.363038702136798187e-10,1.886784405602474749e-04,1.891352899204490551e-04,9.846727705141965714e+00,1.034748491790388414e+01
5.799999999999999822e+00,3.362961783573623118e-10,2.116582998442840440e-04,2.122108588729707391e-04,9.718468743544931954e+00,1.021918756077333512e+01
5.849999999999999645e+00,3.362875481620612152e-10,2.374337972943735091e-04,2.381014447763088037e-04,9.588989111621437189e+00,1.008966891642761965e+01
5.900000000000000355e+00,3.362778651873253406e-10,2.663391727804222792e-04,2.671503689839050777e-04,9.458644510084212698e+00,9.959276418429070077e+00
5.950000000000000178e+00,3.362670010428930757e-10,2.987530000475474871e-04,2.997428022806590932e-04,9.327249893445902273e+00,9.827827552183592275e+00
6.000000000000000000e+00,3.362548116901911995e-10,3.350974262881946516e-04,3.363108603862553889e-04,9.194667486300410530e+00,9.695187098268306158e+00
6.049999999999999822e+00,3.362411355375255976e-10,3.758459996704197168e-04,3.773393183831896315e-04,9.060617197843143344e+00,9.561091574676169103e+00
6.099999999999999645e+00,3.362257913040335868e-10,4.215360751665471104e-04,4.233720188591539690e-04,8.924367058231773342e+00,9.424837587676080375e+00
6.150000000000000355e+00,3.362085756244888758e-10,4.727593592856185137e-04,4.750190574934287191e-04,8.785556181023778777e+00,9.286060242760022732e+00
6.200000000000000178e+00,3.361892603637229642e-10,5.301730039049627188e-04,5.329648397909720345e-04,8.643620785727229361e+00,9.144142398635317193e+00
6.250000000000000000e+00,3.361675896057175422e-10,5.945038436966252823e-04,5.979771138074227660e-04,8.497425082251751860e+00,8.997820219962001431e+00
6.299999999999999822e+00,3.361432762782788540e-10,6.665557401884581509e-04,6.709170961234686009e-04,8.343132653320012082e+00,8.843069957025726069e+00
6.349999999999999645e+00,3.361159983696005328e-10,7.472116590770471823e-04,7.527508221582534251e-04,8.176669196650237836e+00,8.675464503794266591e+00
6.400000000000000355e+00,3.360853946878800272e-10,8.374284025272725604e-04,8.445618673199099770e-04,8.002552085618056310e+00,8.499252993944473644e+00
6.450000000000000178e+00,3.360510601094509975e-10,9.382781973325053345e-04,9.475656026068789324e-04,7.816029405221101456e+00,8.309472634892905774e+00
6.500000000000000000e+00,3.360125402545509822e-10,1.050946861584455341e-03,1.063125167307015298e-03,7.619110664807067224e+00,8.108710669762388079e+00
6.549999999999999822e+00,3.359693255228082574e-10,1.176768170536455528e-03,1.192769362535114766e-03,7.428205415533845724e+00,7.908817386910072855e+00
6.599999999999999645e+00,3.359208444127454553e-10,1.316840884724094444e-03,1.338212692723651743e-03,7.240807773079460219e+00,7.709805136129276093e+00
6.650000000000000355e+00,3.358664560409798414e-10,1.472897326029216133e-03,1.501377808020408315e-03,7.065071193834072005e+00,7.523961650835310877e+00
6.700000000000000178e+00,3.358054417673012148e-10,1.647464868621925215e-03,1.684420629056301898e-03,6.924766208637578302e+00,7.374685121897300633e+00
6.750000000000000000e+00,3.357369958213435860e-10,1.842129538163155391e-03,1.889758466929090290e-03,6.797811808325469940e+00,7.232303067619149317e+00
6.799999999999999822e+00,3.356602148150846873e-10,2.058332974178465283e-03,2.120101485705856281e-03,6.661114806950557465e+00,7.070050247282743783e+00
6.849999999999999645e+00,3.355740860128394499e-10,2.298491321372848634e-03,2.378487892441582315e-03,6.523586311787298087e+00,6.901259823355005096e+00
