# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,u,g,r,i,z
5.500000000000000000e+00,1.647515972210659420e-10,5.194215929542653860e-05,5.210020635179414458e-05,1.167344383372813610e+01,1.201435867304084582e+01,1.251453285762848822e+01,1.287035259356822081e+01,1.318215489068101220e+01
5.549999999999999822e+00,1.647506890745610814e-10,5.827968225020435194e-05,5.845723188579991537e-05,1.154817442022623197e+01,1.188909486753421163e+01,1.238926602355678597e+01,1.274509226417892904e+01,1.305689925145588859e+01
5.599999999999999645e+00,1.647496701233828061e-10,6.539004382048697536e-05,6.558989013372863296e-05,1.142230153991317820e+01,1.176324408103733532e+01,1.226340797077051548e+01,1.261925484653880858e+01,1.293107720977215536e+01
5.650000000000000355e+00,1.647485268488590925e-10,7.336726103043499634e-05,7.359281179960753996e-05,1.129588713344220707e+01,1.163686088078200243e+01,1.213701007796859699e+01,1.249288913594909900e+01,1.280473567270807678e+01
5.700000000000000178e+00,1.647472440831900827e-10,8.231681840638720442e-05,8.257217148289732129e-05,1.116894083880725219e+01,1.150995259365856072e+01,1.201007861082297268e+01,1.236600108554239341e+01,1.267787983460424073e+01
5.750000000000000000e+00,1.647458048083271317e-10,9.235732681197812482e-05,9.264709552351583729e-05,1.104131440670317232e+01,1.138238165616416353e+01,1.188247905445576436e+01,1.223845979628622871e+01,1.255038162444906646e+01
5.799999999999999822e+00,1.647441899303389264e-10,1.036216248812259899e-04,1.039512414408954558e-04,1.091293220900239902e+01,1.125407421917294215e+01,1.175413658422142760e+01,1.211019089242614655e+01,1.242216715816584127e+01
5.849999999999999645e+00,1.647423780262792250e-10,1.162583466512673400e-04,1.166345698589073173e-04,1.078379386949254126e+01,1.112502565251085684e+01,1.162504356138391159e+01,1.198118634231109070e+01,1.229322715780743636e+01
5.900000000000000355e+00,1.647403450602103250e-10,1.304345049890365271e-04,1.308653323411854163e-04,1.065367119551365249e+01,1.099501906923298833e+01,1.149498315514441060e+01,1.185123143721772010e+01,1.216335004631889660e+01
5.950000000000000178e+00,1.647380640646298298e-10,1.463372607247213724e-04,1.468323014045896881e-04,1.052237399251046668e+01,1.086387064808761238e+01,1.136376778259564446e+01,1.172013532512971778e+01,1.203234441220337914e+01
6.000000000000000000e+00,1.647355047830925908e-10,1.641764040490820424e-04,1.647472721651657571e-04,1.038977452991660755e+01,1.073145792987264713e+01,1.123126966833878271e+01,1.158776567888698139e+01,1.190007494578110681e+01
6.049999999999999822e+00,1.647326332693107472e-10,1.841875377032058711e-04,1.848478686381222608e-04,1.025557276768645920e+01,1.059749745324560877e+01,1.109720137730675305e+01,1.145383106213549240e+01,1.176624877162976901e+01
6.099999999999999645e+00,1.647294114374430015e-10,2.066336079535476238e-04,2.074006917124019832e-04,1.011963722526438403e+01,1.046185928883820537e+01,1.096142319428823697e+01,1.131818311517778142e+01,1.163070916058968152e+01
6.150000000000000355e+00,1.647257965576451663e-10,2.318096992944434804e-04,2.327048502972068039e-04,9.981570478675934055e+00,1.032415744196202212e+01,1.082353798951869095e+01,1.118041053641726990e+01,1.149303617702690872e+01
6.200000000000000178e+00,1.647217406902374214e-10,2.600463818165884341e-04,2.610959221513806257e-04,9.840773651280585455e+00,1.018380647862613841e+01,1.068294288909096679e+01,1.103987180734463891e+01,1.135257256663414438e+01
6.250000000000000000e+00,1.647171900510421047e-10,2.917122455998054278e-04,2.929503965186994858e-04,9.696944499299242182e+00,1.004048894577676521e+01,1.053930990044922567e+01,1.089620299989602614e+01,1.120894109682528494e+01
6.299999999999999822e+00,1.647120842995483953e-10,3.272146330214516512e-04,3.286906569747019341e-04,9.548115094346535159e+00,9.892062380512996356e+00,1.039032422426424773e+01,1.074708980506883194e+01,1.105978569042401460e+01
6.349999999999999645e+00,1.647063557405572653e-10,3.669968067711724589e-04,3.687905699127244597e-04,9.391206927252937930e+00,9.735107171235661383e+00,1.023227211989455299e+01,1.058892057540225551e+01,1.090145603651950523e+01
6.400000000000000355e+00,1.646999284288358082e-10,4.115978620376609630e-04,4.137817519629037838e-04,9.223781053028901056e+00,9.567314568193623359e+00,1.006300084501930314e+01,1.041964608551600691e+01,1.073196553743029114e+01
6.450000000000000178e+00,1.646927171650569508e-10,4.615042168394065700e-04,4.642605984146496779e-04,9.043653048874446654e+00,9.384752016403410835e+00,9.878588252263227787e+00,1.023535240862033646e+01,1.054692610213702153e+01
6.500000000000000000e+00,1.646846263698970383e-10,5.173917947113714378e-04,5.208961645342824335e-04,8.838993253580667897e+00,9.174918564332635640e+00,9.665141897666082116e+00,1.002145810919473945e+01,1.033147620738420613e+01
6.549999999999999822e+00,1.646755488215975141e-10,5.800502605876225841e-04,5.844390026308225001e-04,8.628524931805351628e+00,8.948783840354195718e+00,9.430731440757092798e+00,9.782468141845185983e+00,1.008754601664476525e+01
6.599999999999999645e+00,1.646653642405508924e-10,6.500894430211772140e-04,6.557310699572191631e-04,8.446576670307287316e+00,8.743490819475972842e+00,9.213733638444708163e+00,9.556764794665703278e+00,9.852499519124805261e+00
6.650000000000000355e+00,1.646539377025187680e-10,7.283625350337132737e-04,7.357168361819484180e-04,8.291670236861271803e+00,8.564829300150400115e+00,9.024648930478079478e+00,9.359245174984806681e+00,9.645383546040086742e+00
6.700000000000000178e+00,1.646411178599193402e-10,8.159071115866131521e-04,8.254557343781189754e-04,8.153479598036831533e+00,8.402118594795751960e+00,8.852424880379267336e+00,9.179146027965131793e+00,9.456340761382023175e+00
6.750000000000000000e+00,1.646267349482003087e-10,9.138033098492032939e-04,9.261361164111038850e-04,8.032685013509819782e+00,8.248788189705834384e+00,8.681963942500857456e+00,8.993546750707778870e+00,9.252539759854215617e+00
6.799999999999999822e+00,1.646105985516230048e-10,1.023155116170562087e-03,1.039090892452440833e-03,7.926671605326035319e+00,8.093398735587435056e+00,8.494219789389816810e+00,8.779363625891306810e+00,9.005858949582879802e+00
6.849999999999999645e+00,1.645924950997899540e-10,1.145195111460040743e-03,1.165815055283618996e-03,7.837067024734686527e+00,7.955704098363028720e+00,8.306624659220901208e+00,8.550804665754796474e+00,8.735477059422287027e+00
6.900000000000000355e+00,1.645721850629315339e-10,1.281396451190619555e-03,1.307985313292630344e-03,7.759417776693993574e+00,7.841798812494559456e+00,8.146131445988558539e+00,8.352501149157944837e+00,8.502506385248651100e+00
6.950000000000000178e+00,1.645493998102848397e-10,1.433421641751129929e-03,1.467482081819417332e-03,7.683724526292678547e+00,7.734648608874593378e+00,8.012316149068738014e+00,8.197280438085094545e+00,8.325595102324868435e+00
7.000000000000000000e+00,1.645238380918311584e-10,1.603077012724461736e-03,1.646414110995264969e-03,7.611623306847896231e+00,7.638138999870420776e+00,7.900087155550195916e+00,8.070955174636893048e+00,8.183843941724070703e+00
7.049999999999999822e+00,1.644951620991614420e-10,1.792380700488855391e-03,1.847146059683388037e-03,7.546089954001310218e+00,7.558298938365624053e+00,7.810951559642582254e+00,7.971633179363045940e+00,8.072964374515287034e+00
7.099999999999999645e+00,1.644629930562892876e-10,2.003692599443233392e-03,2.072329359788443754e-03,7.486276723825959323e+00,7.489218792236705724e+00,7.736053767966687644e+00,7.888644704694968368e+00,7.980221112414788820e+00
7.150000000000000355e+00,1.644269062857885803e-10,2.239638111797763714e-03,2.324936753293336232e-03,7.429886245236964726e+00,7.423865354252129123e+00,7.665313779634153946e+00,7.809930310872090331e+00,7.891948929263350010e+00
7.200000000000000178e+00,1.643864256896713078e-10,2.503045777198179694e-03,2.608300926114253890e-03,7.378002428377989474e+00,7.364375412044054769e+00,7.601311363762185636e+00,7.738749412152145624e+00,7.812386949436124439e+00
7.250000000000000000e+00,1.643410175779118646e-10,2.797176671054447863e-03,2.926157708430315255e-03,7.329636110900068502e+00,7.308797875581831249e+00,7.541610831626314848e+00,7.672551691465933743e+00,7.738975545610244922e+00
7.299999999999999822e+00,1.642900837704476143e-10,3.125700728042993867e-03,3.282694360679992446e-03,7.283095678301691578e+00,7.253719504708328714e+00,7.481699626881081144e+00,7.605824914748325227e+00,7.665030775712438071e+00
7.349999999999999645e+00,1.642329538908275625e-10,3.492592374200657532e-03,3.682603518020497596e-03,7.238453060213728918e+00,7.199312022960647539e+00,7.421816385502779667e+00,7.538895544670054960e+00,7.590856495725446962e+00
7.400000000000000355e+00,1.641688767614460274e-10,3.902256212953703063e-03,4.131143423691226516e-03,7.195749721833642809e+00,7.145792051130605671e+00,7.362238995197742497e+00,7.472085771890050410e+00,7.516800922356061676e+00
7.450000000000000178e+00,1.640970108015034789e-10,4.359632534580160958e-03,4.634205143289009746e-03,7.155107705756812209e+00,7.093512515401691587e+00,7.303321180436419979e+00,7.405755107970335871e+00,7.443242180331345992e+00
7.500000000000000000e+00,1.640164133195260767e-10,4.870216750750582489e-03,5.198387517130906299e-03,7.116758992164271547e+00,7.042988250265317163e+00,7.245505141200752064e+00,7.340303619634383381e+00,7.370586318968761930e+00
7.549999999999999822e+00,1.639260285825288965e-10,5.440194415916439936e-03,5.831080676111197181e-03,7.080313639451098595e+00,6.994897602024444438e+00,7.190868845683908717e+00,7.279170763615454121e+00,7.303642988097230671e+00
7.599999999999999645e+00,1.638246745338442271e-10,6.076667715519630530e-03,6.540559016903911907e-03,7.044550008600495516e+00,6.947807811721183668e+00,7.138577110883140620e+00,7.222115708204029261e+00,7.242715418678635331e+00
7.650000000000000355e+00,1.637110280214366908e-10,6.787441260994453440e-03,7.336084603756569573e-03,7.008788201827101716e+00,6.899902031850920991e+00,7.085912045950102822e+00,7.165549964455323106e+00,7.183314306553917561e+00
7.700000000000000178e+00,1.635836083884454963e-10,7.581003454081656177e-03,8.228022034694941131e-03,6.973124021618055224e+00,6.851366967588049306e+00,7.033058201811904553e+00,7.109560907212824077e+00,7.125376459154367126e+00
7.750000000000000000e+00,1.634407592680808728e-10,8.466816639713461295e-03,9.227965877247303744e-03,6.937732663616671402e+00,6.802615104876458929e+00,6.980527722303698113e+00,7.054651547336739270e+00,7.069343230930563493e+00
7.799999999999999822e+00,1.632806284163329573e-10,9.455540940104615807e-03,1.034888183948270805e-02,6.902823404181354761e+00,6.753745151322448237e+00,6.928172824660819629e+00,7.000434448715033398e+00,7.014589409359743399e+00
7.849999999999999645e+00,1.631011454088547937e-10,1.055902085971019769e-02,1.160526289182987024e-02,6.868542451242277025e+00,6.704655942492500742e+00,6.875471684100666891e+00,6.946053246492127187e+00,6.959963299155013772e+00
7.900000000000000355e+00,1.628999970236883259e-10,1.179036250309861700e-02,1.301330158799524073e-02,6.835009923736024007e+00,6.655861489879221438e+00,6.822985431420121927e+00,6.892069273546042041e+00,6.906021747487585571e+00
7.950000000000000178e+00,1.626746001302866963e-10,1.316437113389111804e-02,1.459107984180657049e-02,6.802189116983910822e+00,6.607485620284805350e+00,6.770709334237395183e+00,6.838364770875394072e+00,6.852550333038102792e+00
8.000000000000000000e+00,1.624220719089336963e-10,1.469735945660028374e-02,1.635877739127753958e-02,6.770006352777862446e+00,6.559418292054459698e+00,6.718239839378391309e+00,6.784322942209684015e+00,6.798740690395078445e+00
8.050000000000000711e+00,1.621391972349362159e-10,1.640718429510065746e-02,1.833890010925982167e-02,6.738560400044249832e+00,6.512034761367509361e+00,6.665916804192356437e+00,6.730214282264036285e+00,6.744776273797782551e+00
8.099999999999999645e+00,1.618223930811051318e-10,1.831383482381141597e-02,2.055652918607757743e-02,6.707911686913810456e+00,6.465513541344407145e+00,6.613930645233139671e+00,6.676096503684185279e+00,6.690404318038062570e+00
