# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,u,g,r,i,z
5.500000000000000000e+00,5.003494851504283936e-10,1.577568943674952909e-04,1.582369093132481193e-04,1.046727296301303056e+01,1.080818780232574028e+01,1.130836198691336847e+01,1.166418172285310106e+01,1.197598401996589246e+01
5.549999999999999822e+00,5.003398320951906082e-10,1.770037759736708841e-04,1.775430197887848728e-04,1.034201101428498504e+01,1.068293146192219467e+01,1.118310261776697700e+01,1.153892885877098706e+01,1.185073584632330324e+01
5.599999999999999645e+00,5.003290014107782066e-10,1.985974311511796010e-04,1.992043886136566613e-04,1.021614647281170818e+01,1.055708901565707691e+01,1.105725290476780742e+01,1.141309978220400723e+01,1.172492214667272492e+01
5.650000000000000355e+00,5.003168494620983173e-10,2.228232666378051014e-04,2.235082859733705015e-04,1.008974139020055816e+01,1.043071514128709509e+01,1.093086433685846259e+01,1.128674339862254783e+01,1.159858993820775197e+01
5.700000000000000178e+00,5.003032151027859492e-10,2.500014798450074451e-04,2.507770045981571835e-04,9.962805523648178507e+00,1.030381728488575277e+01,1.080394329875862525e+01,1.115986578032561027e+01,1.147174453448449327e+01
5.750000000000000000e+00,5.002879175423513518e-10,2.804920869316870793e-04,2.813721254672552400e-04,9.835190744168912147e+00,1.017625800429250660e+01,1.067635539709345949e+01,1.103233615023852110e+01,1.134425798679806263e+01
5.799999999999999822e+00,5.002707539540770817e-10,3.146982552065351866e-04,3.156993020158745632e-04,9.706821563541929265e+00,1.004796359069522538e+01,1.054802594735072319e+01,1.090408027299061899e+01,1.121605655165451054e+01
5.849999999999999645e+00,5.002514967922859875e-10,3.530710481810249738e-04,3.542136255982097155e-04,9.577697769725872945e+00,9.918929577888199844e+00,1.041894747431014423e+01,1.077509028064791607e+01,1.108713111486316905e+01
5.900000000000000355e+00,5.002298907838445835e-10,3.961172517057497513e-04,3.974256424807470680e-04,9.447591323314902922e+00,9.788939233972143938e+00,1.028890330208283643e+01,1.064515161995453241e+01,1.095727025544716327e+01
5.950000000000000178e+00,5.002056495545602740e-10,4.444047214382412011e-04,4.459081010494811881e-04,9.316312205955085801e+00,9.657808915160750018e+00,1.015770602446826132e+01,1.051407361544922736e+01,1.082628273860855472e+01
6.000000000000000000e+00,5.001784518464336445e-10,4.985698870933350174e-04,5.003035173027490417e-04,9.183732887123802868e+00,9.525416363929210206e+00,1.002522806666779331e+01,1.038172414024017343e+01,1.069403345480021272e+01
6.049999999999999822e+00,5.001479372764935638e-10,5.593273797208805865e-04,5.613326571829884738e-04,9.049553519333663587e+00,9.391478315197495874e+00,9.891182188735804459e+00,1.024781195264884559e+01,1.056022972326883291e+01
6.099999999999999645e+00,5.001137015820887835e-10,6.274746301828176484e-04,6.298040459923998600e-04,8.913642863843215025e+00,9.255865083007662975e+00,9.755428916392190786e+00,1.011218893247192341e+01,1.042471505297119450e+01
6.150000000000000355e+00,5.000752912910010498e-10,7.039063674118999688e-04,7.066246281680104357e-04,8.775603701297164605e+00,9.118190881406832204e+00,9.617571325347142874e+00,9.974443980494555717e+00,1.028706970889219008e+01
6.200000000000000178e+00,5.000321977474823027e-10,7.896247036823449790e-04,7.928117152053627435e-04,8.634837328942872148e+00,8.977870455323603949e+00,9.477006715165387618e+00,9.833935741793681018e+00,1.014663659626921088e+01
6.250000000000000000e+00,4.999838504172520809e-10,8.857467299457912838e-04,8.895063756658600504e-04,8.491041761407984723e+00,8.834586608237316341e+00,9.333407345382511267e+00,9.690300529557575260e+00,1.000303871974383441e+01
6.299999999999999822e+00,4.999296093855086875e-10,9.935066116939308706e-04,9.979884391527193976e-04,8.342248827149575163e+00,8.686196581516426818e+00,9.184458065663861248e+00,9.541223681640346399e+00,9.853919634928750781e+00
6.349999999999999645e+00,4.998687569520575178e-10,1.114246828009790883e-03,1.119693306055066220e-03,8.185379360127576831e+00,8.529279989497680958e+00,9.026444260182366008e+00,9.383092708078372368e+00,9.695628174144459877e+00
6.400000000000000355e+00,4.998004882166134698e-10,1.249599941807131740e-03,1.256230776943191530e-03,8.017993856195552382e+00,8.361527568319850445e+00,8.857212728030447124e+00,9.213857961809416963e+00,9.526177339830411483e+00
6.450000000000000178e+00,4.997239005351203120e-10,1.401037268571270634e-03,1.409406139929389240e-03,7.837907364972402036e+00,8.179005504789934378e+00,8.672840063741460881e+00,9.029604262143720916e+00,9.341177591819658232e+00
6.500000000000000000e+00,4.996379817144386712e-10,1.570604187797951853e-03,1.581243781292674191e-03,7.633285385601965345e+00,7.969207809776250429e+00,8.459428219278656513e+00,8.815744266896857084e+00,9.125761410083043756e+00
6.549999999999999822e+00,4.995415967978818026e-10,1.760689529825782166e-03,1.774013614406376319e-03,7.422861086909925632e+00,7.743110343392913819e+00,8.225051820857530060e+00,8.576786295105392810e+00,8.881861171495607721e+00
6.599999999999999645e+00,4.994334732777342491e-10,1.973133478673874588e-03,1.990260654701483771e-03,7.240980326471905926e+00,7.537874699812185497e+00,8.008106749854405848e+00,8.351131880045507216e+00,8.646859701609074023e+00
6.650000000000000355e+00,4.993121845529719711e-10,2.210512371086759825e-03,2.232838104226102151e-03,7.086165303335960175e+00,7.359293803841254089e+00,7.819098646153690879e+00,8.153685323676782559e+00,8.439812904008675787e+00
