# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,u,g,r,i,z
5.500000000000000000e+00,9.996845555433802483e-10,3.152188706886951638e-04,3.161780032180248803e-04,9.715713311235248284e+00,1.005662815054795800e+01,1.055680233513560040e+01,1.091262207107531879e+01,1.122442436818811018e+01
5.549999999999999822e+00,9.996459828359651938e-10,3.536732413740444904e-04,3.547507106329904174e-04,9.590461812688197085e+00,9.931382260786342897e+00,1.043155341638220079e+01,1.078737965792085873e+01,1.109918664585867987e+01
5.599999999999999645e+00,9.996027053182175144e-10,3.968154724996588258e-04,3.980282283807901143e-04,9.464608944955330116e+00,9.805551490210504539e+00,1.030571537844976149e+01,1.066156225822113868e+01,1.097338462441946660e+01
5.650000000000000355e+00,9.995541493751204747e-10,4.452154567863067492e-04,4.465841714777974347e-04,9.338216914949555303e+00,9.679190671281695302e+00,1.017933986459171081e+01,1.053521893165295609e+01,1.084706547519501640e+01
5.700000000000000178e+00,9.994996715187609801e-10,4.995124969563812358e-04,5.010620278372611772e-04,9.211295646704513729e+00,9.552307416883195401e+00,1.005243342614777902e+01,1.040835591730166954e+01,1.072023467859663981e+01
5.750000000000000000e+00,9.994385498932694719e-10,5.604253243064035925e-04,5.621836533287537891e-04,9.083697179627677087e+00,9.424764454679447567e+00,9.924861839793251761e+00,1.028084260877928102e+01,1.059276445709461711e+01
5.799999999999999822e+00,9.993699747511547333e-10,6.287587214163574108e-04,6.307587954436856721e-04,8.955346221301184073e+00,9.296488272231208327e+00,9.796550617136141170e+00,1.015260496718609318e+01,1.046458126394447419e+01
5.849999999999999645e+00,9.992930377775783486e-10,7.054129583790705359e-04,7.076957690198914337e-04,8.826242789449587178e+00,9.167474632814574420e+00,9.667492511804496758e+00,1.002363535371804915e+01,1.033567621414048432e+01
5.900000000000000355e+00,9.992067201245861953e-10,7.913993741286425932e-04,7.940134220121220681e-04,8.696159059094853205e+00,9.037507021466751667e+00,9.537471064655775876e+00,9.893719432646499001e+00,1.020583810508812661e+01
5.950000000000000178e+00,9.991098790011344936e-10,8.878509896317279436e-04,8.908545454639114035e-04,8.564905258437796931e+00,8.906402042725765966e+00,9.406299116751569045e+00,9.762666775559750931e+00,1.007487594924023711e+01
6.000000000000000000e+00,9.990012326467933570e-10,9.960374125298709046e-04,9.995008998049254023e-04,8.432354136853369653e+00,8.774037721251218613e+00,9.273849373969859755e+00,9.630345535777593113e+00,9.942654917071173770e+00
6.049999999999999822e+00,9.988793434970540268e-10,1.117383960337438049e-03,1.121390049544182012e-03,8.298206116216448436e+00,8.640131066511621327e+00,9.139834869316011634e+00,9.496464743947981901e+00,9.808882600144968933e+00
6.099999999999999645e+00,9.987425993260618420e-10,1.253480705445128270e-03,1.258134220536421535e-03,8.162330296060765988e+00,8.504552733058538649e+00,9.004116465548449355e+00,9.360876614893761882e+00,9.673402840515379353e+00
6.150000000000000355e+00,9.985891921281378878e-10,1.406111265782576322e-03,1.411541418460576401e-03,8.024329743151952243e+00,8.366917226823026965e+00,8.866297525695962634e+00,9.223170332387745418e+00,9.535796183686407801e+00
6.200000000000000178e+00,9.984170944724315837e-10,1.577272729817851557e-03,1.583639074166699225e-03,7.883605997747451966e+00,8.226639542787737014e+00,8.725775591750092985e+00,9.082704770091375224e+00,9.395405757820711301e+00
6.250000000000000000e+00,9.982240330352789300e-10,1.769190548415472235e-03,1.776700511319470252e-03,7.739857435720239209e+00,8.083402843051665343e+00,8.582223275648054539e+00,8.939116578417596770e+00,9.251854899149442701e+00
6.299999999999999822e+00,9.980074589821031849e-10,1.984322364949425450e-03,1.993274564495138308e-03,7.591115544308948415e+00,7.935063954143949161e+00,8.433324934817534313e+00,8.790090599991188469e+00,9.102786648357607646e+00
6.349999999999999645e+00,9.977645148348441135e-10,2.225340064537491367e-03,2.236218711754197567e-03,7.434300236864316958e+00,7.778201405687063641e+00,8.275364727129684184e+00,8.632013164316262532e+00,8.944548637260069768e+00
6.400000000000000355e+00,9.974919974217070360e-10,2.495492437289745843e-03,2.508736124891342185e-03,7.266971225360357778e+00,7.610505213044476136e+00,8.106188808686567882e+00,8.462834033017429647e+00,8.775153307520753287e+00
6.450000000000000178e+00,9.971863164634286773e-10,2.797702571320037721e-03,2.814417083169758454e-03,7.086942819737650723e+00,7.428039800230827439e+00,7.921872011426401627e+00,8.278636268671839105e+00,8.590209088831905149e+00
6.500000000000000000e+00,9.968434483041171065e-10,3.136036441857431318e-03,3.157285242481259156e-03,6.882373741221357477e+00,7.218292123317823439e+00,7.708508439355618691e+00,8.064824257406485231e+00,8.374840063383842903e+00
6.549999999999999822e+00,9.964588842450843531e-10,3.515240709659204869e-03,3.541849301513895574e-03,6.672011028701504642e+00,6.992246770184927129e+00,7.474179675281931168e+00,7.825911031349278346e+00,8.130981709502599131e+00
