# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,u,g,r,i,z
5.500000000000000000e+00,5.003494851504283936e-10,1.578326685381203193e-04,1.582369093132481193e-04,9.561129520810403903e+00,9.905681846958898973e+00,1.041000395904274001e+01,1.077287845357992779e+01,1.108807414465236718e+01
5.549999999999999822e+00,5.003398320951906082e-10,1.770843864461712743e-04,1.775430197887848728e-04,9.436071435325615653e+00,9.780603904321388598e+00,1.028491215855772367e+01,1.064777731799217975e+01,1.096296445550989063e+01
5.599999999999999645e+00,5.003290014107782066e-10,1.986730754502024417e-04,1.992043886136566613e-04,9.310861795464290935e+00,9.655337547323455283e+00,1.015960609437915707e+01,1.052244403818158958e+01,1.083760603599777284e+01
5.650000000000000355e+00,5.003168494620983173e-10,2.228837831467514962e-04,2.235082859733705015e-04,9.185229362401678088e+00,9.529632773744680208e+00,1.003384159839312417e+01,1.039663782067931663e+01,1.071176241566376319e+01
5.700000000000000178e+00,5.003032151027859492e-10,2.500341519463717701e-04,2.507770045981571835e-04,9.059083193487730057e+00,9.403405152912874598e+00,9.907536773754586079e+00,1.027027759625950409e+01,1.058535310546800190e+01
5.750000000000000000e+00,5.002879175423513518e-10,2.804768210989203449e-04,2.813721254672552400e-04,8.932585452522111780e+00,9.276804305778213688e+00,9.780842051736556186e+00,1.014351247678719403e+01,1.045852357590056414e+01
5.799999999999999822e+00,5.002707539540770817e-10,3.146131706132560446e-04,3.156993020158745632e-04,8.805385031805862184e+00,9.149507140605848576e+00,9.653444500821393603e+00,1.001603516593770848e+01,1.033097173693205661e+01
5.849999999999999645e+00,5.002514967922859875e-10,3.528941200781169642e-04,3.542136255982097155e-04,8.677082825450547432e+00,9.021143016453812891e+00,9.524984737304315274e+00,9.887492221835572082e+00,1.020234946087050076e+01
5.900000000000000355e+00,5.002298907838445835e-10,3.958155242028174830e-04,3.974256424807470680e-04,8.547863022941342592e+00,8.891879575215114073e+00,9.395639464376571937e+00,9.758061689903662739e+00,1.007282981993809301e+01
5.950000000000000178e+00,5.002056495545602740e-10,4.439366700062038107e-04,4.459081010494811881e-04,8.417482146570662849e+00,8.761491494979580352e+00,9.265203708164285956e+00,9.627547183947626763e+00,9.942217309627110922e+00
6.000000000000000000e+00,5.001784518464336445e-10,4.978826942577194029e-04,5.003035173027490417e-04,8.285731930331358797e+00,8.629783422155831829e+00,9.133499683202089159e+00,9.495779362529177092e+00,9.810345422706866714e+00
6.049999999999999822e+00,5.001479372764935638e-10,5.583440320381658547e-04,5.613326571829884738e-04,8.152856845266654773e+00,8.496975883293224285e+00,9.000747037849087917e+00,9.362978234165623803e+00,9.677433177610069492e+00
6.099999999999999645e+00,5.001137015820887835e-10,6.260976361980573899e-04,6.298040459923998600e-04,8.018615897652296098e+00,8.362831113285260187e+00,8.866698212557736269e+00,9.228895271084951446e+00,9.543236445084048114e+00
6.150000000000000355e+00,5.000752912910010498e-10,7.019965277945405813e-04,7.066246281680104357e-04,7.880552546298574157e+00,8.224808385629387431e+00,8.728611203617049341e+00,9.090707669067512597e+00,9.404878755460451600e+00
6.200000000000000178e+00,5.000321977474823027e-10,7.869526083289486804e-04,7.928117152053627435e-04,7.736119767828498084e+00,8.080003651739644965e+00,8.583411578983799473e+00,8.945318927533158160e+00,9.259184128861022600e+00
6.250000000000000000e+00,4.999838504172520809e-10,8.820089300048618471e-04,8.895063756658600504e-04,7.586260976031816483e+00,7.929234338892612755e+00,8.431005011370110935e+00,8.792996368538439356e+00,9.106256146667561779e+00
6.299999999999999822e+00,4.999296093855086875e-10,9.884919135173565741e-04,9.979884391527193976e-04,7.430875093475435733e+00,7.772981918662502210e+00,8.272142078665162046e+00,8.634496879492616017e+00,8.947026129728406829e+00
6.349999999999999645e+00,4.998687569520575178e-10,1.107658123835316430e-03,1.119693306055066220e-03,7.266286590202653883e+00,7.607241412680529891e+00,8.103176356662352475e+00,8.466335734690368042e+00,8.778138990007477105e+00
6.400000000000000355e+00,4.998004882166134698e-10,1.240768510970705367e-03,1.256230776943191530e-03,7.104437699551880314e+00,7.443284240330882540e+00,7.935979368404574075e+00,8.300019953348162005e+00,8.610977606909685278e+00
6.450000000000000178e+00,4.997239005351203120e-10,1.389495541489548219e-03,1.409406139929389240e-03,6.955108451173465767e+00,7.291212683821761686e+00,7.781380115680192944e+00,8.145815142096758166e+00,8.455869632989447382e+00
6.500000000000000000e+00,4.996379817144386712e-10,1.555500227483118305e-03,1.581243781292674191e-03,6.810173165135402940e+00,7.140362785488463260e+00,7.627737119242304686e+00,7.991469720268916888e+00,8.299881779963854456e+00
6.549999999999999822e+00,4.995415967978818026e-10,1.741150337827326129e-03,1.774013614406376319e-03,6.665397427311653189e+00,6.982311502381158164e+00,7.464884002423609388e+00,7.825371525799937444e+00,8.130281309529429734e+00
