# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,u,g,r,i,z
5.500000000000000000e+00,9.996845555433802483e-10,3.153702773742004151e-04,3.161780032180248803e-04,8.809569869032621625e+00,9.154122195181116695e+00,9.658444307264957729e+00,1.002131880180214552e+01,1.033651449287458490e+01
5.549999999999999822e+00,9.996459828359651938e-10,3.538343093442926682e-04,3.547507106329904174e-04,8.684522250485599670e+00,9.029054717849049894e+00,9.533362970946249959e+00,9.896228129613355406e+00,1.021141526642795583e+01
5.599999999999999645e+00,9.996027053182175144e-10,3.969666132038483829e-04,3.980282283807901143e-04,8.559324341569137573e+00,8.903800086873928876e+00,9.408068629344171541e+00,9.770906570014702197e+00,1.008606856494258608e+01
5.650000000000000355e+00,9.995541493751204747e-10,4.453363644704228701e-04,4.465841714777974347e-04,8.433705029485089710e+00,8.778108427786271761e+00,9.282317242369586552e+00,9.645113457687060077e+00,9.960238046356828079e+00
5.700000000000000178e+00,9.994996715187609801e-10,4.995777608809930494e-04,5.010620278372611772e-04,8.307573531955966928e+00,8.651895470626755014e+00,9.156027073843652886e+00,9.518767883924567741e+00,9.833843381998669031e+00
5.750000000000000000e+00,9.994385498932694719e-10,5.603947937873779254e-04,5.621836533287537891e-04,8.181092220225771428e+00,8.525311042046681109e+00,9.029348760535064855e+00,9.392019165684743598e+00,9.707030246792712092e+00
5.799999999999999822e+00,9.993699747511547333e-10,6.285886762406197280e-04,6.307587954436856721e-04,8.053910147938452724e+00,8.398032215301448389e+00,8.901969537011652278e+00,9.264560173235750540e+00,9.579496717759347746e+00
5.849999999999999645e+00,9.992930377775783486e-10,7.050593933669332784e-04,7.076957690198914337e-04,7.925628379846344274e+00,8.269688524416039854e+00,8.773530196066431586e+00,9.136037641866906256e+00,9.450894844923276139e+00
5.900000000000000355e+00,9.992067201245861953e-10,7.907964443596787957e-04,7.940134220121220681e-04,7.796431390617499346e+00,8.140447894006882734e+00,8.644207725178816304e+00,9.006629901343899292e+00,9.321397983746194882e+00
5.950000000000000178e+00,9.991098790011344936e-10,8.869157337666768153e-04,8.908545454639114035e-04,7.666075933634012074e+00,8.010085237541396452e+00,8.513797390117112229e+00,8.876140806710210995e+00,9.190810870889890793e+00
6.000000000000000000e+00,9.990012326467933570e-10,9.946643112939770621e-04,9.995008998049254023e-04,7.534354013769601011e+00,7.878405475571724992e+00,8.382121684059299582e+00,8.744401297012018404e+00,9.058967279831151131e+00
6.049999999999999822e+00,9.988793434970540268e-10,1.115419157533912003e-03,1.121390049544182012e-03,7.401510502009337245e+00,7.745629530167605026e+00,8.249400651929740036e+00,8.611631777683470546e+00,8.926086625377294581e+00
6.099999999999999645e+00,9.987425993260618420e-10,1.250729444444934318e-03,1.258134220536421535e-03,7.267304723535460198e+00,7.611519957036115613e+00,8.115387053847975096e+00,8.477584040719762015e+00,8.791925098895859492e+00
6.150000000000000355e+00,9.985891921281378878e-10,1.402295476199069127e-03,1.411541418460576401e-03,7.129279787283920200e+00,7.473535653913813803e+00,7.977338448000807603e+00,8.339434818752998524e+00,8.653605750540741326e+00
6.200000000000000178e+00,9.984170944724315837e-10,1.571934124838560804e-03,1.583639074166699225e-03,6.984888218172592644e+00,7.328771995329120159e+00,7.832179765647687475e+00,8.194086967019551082e+00,8.507951928455028678e+00
6.250000000000000000e+00,9.982240330352789300e-10,1.761722974064038050e-03,1.776700511319470252e-03,6.835074168831198449e+00,7.178047093976609005e+00,7.679817000684742823e+00,8.041808265640327136e+00,8.355067605674079800e+00
6.299999999999999822e+00,9.980074589821031849e-10,1.974304128748883159e-03,1.993274564495138308e-03,6.679736905801100022e+00,7.021842996920334201e+00,7.521001417091682129e+00,7.883356288230409348e+00,8.195884860378882308e+00
6.349999999999999645e+00,9.977645148348441135e-10,2.212177913955124756e-03,2.236218711754197567e-03,6.515199674411050523e+00,6.856153333051572929e+00,7.352085312651112758e+00,7.715245122364798647e+00,8.027047467905866540e+00
6.400000000000000355e+00,9.974919974217070360e-10,2.477850761632301255e-03,2.508736124891342185e-03,6.353411464489084892e+00,6.692255933053630201e+00,7.184946907220634671e+00,7.548988295403162851e+00,7.859944746055823828e+00
6.450000000000000178e+00,9.971863164634286773e-10,2.774648065111183157e-03,2.814417083169758454e-03,6.204158293642969113e+00,6.540259171421894280e+00,7.030421584853101535e+00,7.394857523748463279e+00,7.704910467328801360e+00
6.500000000000000000e+00,9.968434483041171065e-10,3.105868102968658683e-03,3.157285242481259156e-03,6.059310950083414582e+00,6.389493811823079739e+00,6.876862017223317025e+00,7.240594946327455261e+00,7.549004619174134234e+00
6.549999999999999822e+00,9.964588842450843531e-10,3.476216186481691055e-03,3.541849301513895574e-03,5.914633606610195216e+00,6.231532231158141144e+00,6.714096037243052706e+00,7.074581537129127184e+00,7.379486817208260163e+00
6.599999999999999645e+00,9.960275728870314125e-10,3.890474063371972269e-03,3.973160659566913992e-03,5.758239421853708961e+00,6.052562627579789023e+00,6.527133327185410394e+00,6.880780018900864548e+00,7.178934372248008344e+00
6.650000000000000355e+00,9.955438558297291205e-10,4.353125795064609858e-03,4.456877716869147091e-03,5.606809047494671461e+00,5.872555236568594239e+00,6.336759358207402215e+00,6.681251368413732905e+00,6.969344139831932239e+00
6.700000000000000178e+00,9.950013960194121002e-10,4.870451410164155712e-03,4.999337527186125882e-03,5.483973931619892994e+00,5.729511492279968365e+00,6.184240763344021730e+00,6.519979666881347669e+00,6.798723759564168745e+00
6.750000000000000000e+00,9.943930979731662434e-10,5.447036724424204369e-03,5.607635573431988228e-03,5.375391564077141027e+00,5.600980710781477967e+00,6.039371233062645672e+00,6.360306776744920398e+00,6.622136816023086681e+00
6.799999999999999822e+00,9.937110190477088044e-10,6.087107560778246343e-03,6.289714498889431571e-03,5.271517631040985918e+00,5.464021897387013382e+00,5.874201039584804107e+00,6.170403266226500705e+00,6.403284677058906027e+00
6.849999999999999645e+00,9.929462708586139916e-10,6.797769491591419862e-03,7.054462687984299797e-03,5.178619965892174548e+00,5.326496619360774787e+00,5.703413986835442984e+00,5.970825377312927174e+00,6.169716525520883010e+00
6.900000000000000355e+00,9.920889098973017401e-10,7.587137252529388767e-03,7.911823649296637409e-03,5.103777661956399925e+00,5.210395079359933845e+00,5.542855136525005832e+00,5.772766613202826136e+00,5.933901917653074065e+00
