# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,u,g,r,i,z
5.500000000000000000e+00,0.000000000000000000e+00,9.974453445982848221e-01,1.000000000000000000e+00,5.939900002711340221e-02,4.039513261756084717e-01,9.082734382594495059e-01,1.271147932796644398e+00,1.586343623869069575e+00
5.549999999999999822e+00,0.000000000000000000e+00,9.969298787931689665e-01,1.000000000000000000e+00,5.816264385815372862e-02,4.023571231378042512e-01,9.064295681518785841e-01,1.269135909285054709e+00,1.584177546585550544e+00
5.599999999999999645e+00,0.000000000000000000e+00,9.963705831492627452e-01,1.000000000000000000e+00,5.646367919167261107e-02,4.003002883824464675e-01,9.041208886795644162e-01,1.266649250405755822e+00,1.581524226175716308e+00
5.650000000000000355e+00,0.000000000000000000e+00,9.959688931458295924e-01,1.000000000000000000e+00,5.004359677700165321e-02,3.938360022624749490e-01,8.974646791487685960e-01,1.259852706114457987e+00,1.574620635154666104e+00
5.700000000000000178e+00,0.000000000000000000e+00,9.953631635467157235e-01,1.000000000000000000e+00,4.571480835893737549e-02,3.892503278774910314e-01,8.926383353036015933e-01,1.254838296685363730e+00,1.569430146585624186e+00
5.750000000000000000e+00,0.000000000000000000e+00,9.946851138783276980e-01,1.000000000000000000e+00,4.129076196262104759e-02,3.845315849946118192e-01,8.877065491646192186e-01,1.249714673564241707e+00,1.564109662280408486e+00
5.799999999999999822e+00,0.000000000000000000e+00,9.942072682729490296e-01,1.000000000000000000e+00,3.006309398813300504e-02,3.735059935095108585e-01,8.765950284782064728e-01,1.238490503129725084e+00,1.552775622116861598e+00
5.849999999999999645e+00,0.000000000000000000e+00,9.936855806552628012e-01,1.000000000000000000e+00,1.701231178154216650e-02,3.606970686030592788e-01,8.637689078631822781e-01,1.225567219212557291e+00,1.539737921605755844e+00
5.900000000000000355e+00,0.000000000000000000e+00,9.928814301948020171e-01,1.000000000000000000e+00,6.895527879777318958e-03,3.505543317891337551e-01,8.537068150614572914e-01,1.215408472692736552e+00,1.529372378037827218e+00
5.950000000000000178e+00,0.000000000000000000e+00,9.922289152973826631e-01,1.000000000000000000e+00,-1.189965910824497541e-02,3.323315054064863716e-01,8.358466719778832044e-01,1.197597698378736197e+00,1.511444003301953387e+00
6.000000000000000000e+00,0.000000000000000000e+00,9.912697663541837345e-01,1.000000000000000000e+00,-2.811732847403902724e-02,3.163999862773110294e-01,8.203681159424220937e-01,1.182186075400295522e+00,1.495864757738999629e+00
6.049999999999999822e+00,0.000000000000000000e+00,9.901486510037310618e-01,1.000000000000000000e+00,-4.509798984842205982e-02,2.996538643267641078e-01,8.040598100276810101e-01,1.165957111368783217e+00,1.479485929284649615e+00
6.099999999999999645e+00,0.000000000000000000e+00,9.889148539132140980e-01,1.000000000000000000e+00,-6.743710125653024079e-02,2.776916599877168323e-01,7.824679254028410469e-01,1.144443278862325997e+00,1.457870500923498014e+00
6.150000000000000355e+00,0.000000000000000000e+00,9.871311611916150364e-01,1.000000000000000000e+00,-1.271363359295349937e-01,2.168968524700431999e-01,7.189107007664574667e-01,1.079703972550191793e+00,1.392163513224730309e+00
6.200000000000000178e+00,0.000000000000000000e+00,9.843669221031244865e-01,1.000000000000000000e+00,-1.975756972564894909e-01,1.412178563775228213e-01,6.406377269221934512e-01,1.001041010261204178e+00,1.312126578588831194e+00
6.250000000000000000e+00,0.000000000000000000e+00,9.818104564941395607e-01,1.000000000000000000e+00,-2.524928779654871391e-01,8.257422349370813208e-02,5.656723188424734872e-01,9.301512183747604467e-01,1.237752016172166236e+00
6.299999999999999822e+00,0.000000000000000000e+00,9.813604740087521483e-01,1.000000000000000000e+00,-3.305686090956854173e-01,7.209214670169217243e-03,4.890923462875704786e-01,8.539193977260595148e-01,1.162081454952492265e+00
6.349999999999999645e+00,0.000000000000000000e+00,9.770271338942477790e-01,1.000000000000000000e+00,-4.453956562801906216e-01,-1.147498741770220931e-01,3.573225852040025075e-01,7.279337326081787296e-01,1.034835589983828186e+00
6.400000000000000355e+00,0.000000000000000000e+00,9.728846507675134037e-01,1.000000000000000000e+00,-3.761978493490154563e-01,-5.527420333411470210e-02,4.187658927710771195e-01,7.868202999837876632e-01,1.091639536395447863e+00
6.450000000000000178e+00,0.000000000000000000e+00,9.691475856853702942e-01,1.000000000000000000e+00,-3.320530460513495541e-01,-1.755903815293891057e-02,4.554478532038075400e-01,8.214255806067001231e-01,1.124934346861863332e+00
6.500000000000000000e+00,0.000000000000000000e+00,9.631346198708472528e-01,1.000000000000000000e+00,-3.549276259022278168e-01,-8.806864905136535526e-02,3.770335091163801167e-01,7.300677036963847399e-01,1.022720353735856236e+00
6.549999999999999822e+00,0.000000000000000000e+00,9.630643975916357569e-01,1.000000000000000000e+00,-3.699333155698383280e-01,-1.770541749301983714e-01,2.643222382982912677e-01,5.943881314942771610e-01,8.710727992031337408e-01
6.599999999999999645e+00,0.000000000000000000e+00,9.581026140265133106e-01,1.000000000000000000e+00,-5.636087735914792063e-01,-4.305465915930426490e-01,-7.146147072106145970e-03,3.019975785450625949e-01,5.573504905188926273e-01
6.650000000000000355e+00,0.000000000000000000e+00,9.550393723234985588e-01,1.000000000000000000e+00,-3.657839110271154937e-01,-3.181470758237594509e-01,7.491758604362530605e-02,3.616250973212018494e-01,5.856182608823132796e-01
6.700000000000000178e+00,0.000000000000000000e+00,9.525466937522056865e-01,1.000000000000000000e+00,-1.329134892968824033e-01,1.171153216258602470e-02,3.977333455970963882e-01,6.683070105607171740e-01,8.885287174087181938e-01
6.750000000000000000e+00,0.000000000000000000e+00,9.436218479073269494e-01,1.000000000000000000e+00,-9.032446932774007564e-02,-1.213389734653134155e-01,1.403434337416769040e-01,3.285522088600956181e-01,4.500332058196221396e-01
6.799999999999999822e+00,0.000000000000000000e+00,9.337613621698238608e-01,1.000000000000000000e+00,-7.890056287394031642e-04,-1.484016279778614944e-01,3.689390795823044300e-02,1.679756159139529359e-01,2.386420304602623332e-01
6.849999999999999645e+00,0.000000000000000000e+00,9.254353567543067705e-01,1.000000000000000000e+00,2.074869354002260025e-01,-1.566932910575573601e-01,-2.174156106570279690e-02,7.506376285751059640e-02,9.830550288717176954e-02
6.900000000000000355e+00,0.000000000000000000e+00,9.167280309974843444e-01,1.000000000000000000e+00,5.590280932497080357e-01,2.400743272406344886e-01,8.654818525958773989e-02,3.322333744524286203e-02,-5.242439558905687136e-03
6.950000000000000178e+00,0.000000000000000000e+00,9.079806440909158338e-01,1.000000000000000000e+00,8.399485464463438689e-01,8.077805115871328212e-01,6.308564952562250028e-01,4.017235714255917856e-01,1.660373430301831377e-01
7.000000000000000000e+00,0.000000000000000000e+00,9.000723007973745471e-01,1.000000000000000000e+00,9.539871239909132328e-01,8.831512580823428493e-01,7.921877413152742520e-01,6.009461568466321069e-01,3.777775238942808755e-01
7.049999999999999822e+00,0.000000000000000000e+00,8.924114258715564185e-01,1.000000000000000000e+00,1.073353537441946060e+00,9.272296943801379143e-01,8.921868275570830065e-01,7.288137388195821131e-01,5.090807719622461036e-01
7.099999999999999645e+00,0.000000000000000000e+00,8.844913653983845769e-01,1.000000000000000000e+00,1.208416478992901943e+00,1.005629430538405700e+00,1.042497692575039991e+00,8.985615168226175342e-01,6.678261755569252500e-01
7.150000000000000355e+00,0.000000000000000000e+00,8.771916580706402566e-01,1.000000000000000000e+00,1.352955848312127785e+00,1.175295674228152620e+00,1.225000499867711312e+00,1.099212291760139237e+00,8.805797847002381218e-01
7.200000000000000178e+00,0.000000000000000000e+00,8.704045261404648182e-01,1.000000000000000000e+00,1.498202648448973662e+00,1.319829401624033949e+00,1.343526090011650354e+00,1.195337956082369146e+00,9.623616156458183468e-01
7.250000000000000000e+00,0.000000000000000000e+00,8.634070772422903772e-01,1.000000000000000000e+00,1.651981841260507622e+00,1.486489864420263984e+00,1.499532372578897821e+00,1.319490287112330407e+00,1.063260737177152748e+00
7.299999999999999822e+00,0.000000000000000000e+00,8.567166865274775667e-01,1.000000000000000000e+00,1.765776676950686408e+00,1.602752909712094720e+00,1.652498161837804957e+00,1.509914650517536927e+00,1.287910900940985925e+00
7.349999999999999645e+00,0.000000000000000000e+00,8.505686136035324196e-01,1.000000000000000000e+00,1.872126136088283488e+00,1.672664225848372155e+00,1.718303168914758317e+00,1.589167009070528991e+00,1.384830033541156524e+00
7.400000000000000355e+00,0.000000000000000000e+00,8.442883346930757371e-01,1.000000000000000000e+00,1.980579523765520378e+00,1.745118796101422731e+00,1.788175073392345382e+00,1.670808490868843421e+00,1.482061842986773570e+00
7.450000000000000178e+00,0.000000000000000000e+00,8.378916030316483354e-01,1.000000000000000000e+00,2.090920568727405282e+00,1.819239517875402612e+00,1.860947811967058385e+00,1.754452271554761467e+00,1.579529533333513314e+00
7.500000000000000000e+00,0.000000000000000000e+00,8.314858035622614274e-01,1.000000000000000000e+00,2.205813414529309568e+00,1.901802166441363795e+00,1.950674565731020493e+00,1.859627785127727861e+00,1.701949096997076083e+00
7.549999999999999822e+00,0.000000000000000000e+00,8.254272763411366620e-01,1.000000000000000000e+00,2.325636773755000775e+00,1.984464433451663012e+00,2.012352711991425736e+00,1.924799175010249996e+00,1.780378769702608110e+00
7.599999999999999645e+00,0.000000000000000000e+00,8.190424531921716156e-01,1.000000000000000000e+00,2.458654402834376640e+00,2.085358986231995004e+00,2.097480181854770365e+00,2.011123473139015516e+00,1.874679113680862486e+00
7.650000000000000355e+00,0.000000000000000000e+00,8.125779148210392488e-01,1.000000000000000000e+00,2.603860462854022728e+00,2.204502193594649384e+00,2.211536480801150617e+00,2.126571961657852228e+00,1.989988146486510345e+00
7.700000000000000178e+00,0.000000000000000000e+00,8.060488748862091324e-01,1.000000000000000000e+00,2.741567582061435360e+00,2.337895464604891060e+00,2.381624408865079090e+00,2.309533208356334910e+00,2.182622649251200642e+00
7.750000000000000000e+00,0.000000000000000000e+00,8.002096096536966963e-01,1.000000000000000000e+00,2.851825649681579478e+00,2.416569893102291644e+00,2.471411917247344547e+00,2.421018535635326430e+00,2.317414311637811863e+00
7.799999999999999822e+00,0.000000000000000000e+00,7.945691537454990794e-01,1.000000000000000000e+00,2.967252406007624188e+00,2.491314331112455704e+00,2.539669013778038220e+00,2.496138154587150382e+00,2.402319715130417421e+00
7.849999999999999645e+00,0.000000000000000000e+00,7.888968590021411265e-01,1.000000000000000000e+00,3.082530703064804811e+00,2.569545938168602106e+00,2.620533467879027967e+00,2.589166122297839934e+00,2.507407868041603649e+00
7.900000000000000355e+00,0.000000000000000000e+00,7.835002201196409333e-01,1.000000000000000000e+00,3.198490505525796834e+00,2.642612101723045726e+00,2.691559437754968087e+00,2.670693472391889145e+00,2.601467145766321210e+00
7.950000000000000178e+00,0.000000000000000000e+00,7.781194645761504436e-01,1.000000000000000000e+00,3.317520613037103772e+00,2.715026532773286760e+00,2.758202314429631485e+00,2.743709224747590270e+00,2.683444509056329252e+00
