# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,g,r
5.500000000000000000e+00,3.161312893536594713e-13,4.989140106224774850e-08,4.999001498378681773e-08,1.879589138501258816e+01,1.929507650830872478e+01
5.549999999999999822e+00,3.546914543822179563e-13,6.280789210356200119e-08,6.293208131149123121e-08,1.854588931145698893e+01,1.904507459606767128e+01
5.599999999999999645e+00,3.979531281313890655e-13,7.906769740878472081e-08,7.922450982795001164e-08,1.829575064557285202e+01,1.879493612075398801e+01
5.650000000000000355e+00,4.464890643427933250e-13,9.953510942760301973e-08,9.973451892911926546e-08,1.804544557147382022e+01,1.854462823369861724e+01
5.700000000000000178e+00,5.009416659475953259e-13,1.252977118588875425e-07,1.255537583462477817e-07,1.779492261381803786e+01,1.829409717863021712e+01
5.750000000000000000e+00,5.620314221499492943e-13,1.577244383880371394e-07,1.580563731720628309e-07,1.754406512111145133e+01,1.804322590772072488e+01
5.799999999999999822e+00,6.305663591119227658e-13,1.985373407326869823e-07,1.989720831330643231e-07,1.729282219088997863e+01,1.779196140996345576e+01
5.849999999999999645e+00,7.074526238150951556e-13,2.499039953011336799e-07,2.504781561960008148e-07,1.704105120515022520e+01,1.754016143308881226e+01
5.900000000000000355e+00,7.937063342055088164e-13,3.145516105842030554e-07,3.153151580957468099e-07,1.678863649874462283e+01,1.728771032364100790e+01
5.950000000000000178e+00,8.904668436384977668e-13,3.959100649963170217e-07,3.969326183223548677e-07,1.653554325857878382e+01,1.703457222665105775e+01
6.000000000000000000e+00,9.990115840263098555e-13,4.982946658146901376e-07,4.996723355472887132e-07,1.628164976070736714e+01,1.678062662347608835e+01
6.049999999999999822e+00,1.120772670046479802e-12,6.271314594346249699e-07,6.289990369072477036e-07,1.602687774093719497e+01,1.652579758068426230e+01
6.099999999999999645e+00,1.257355466373879277e-12,7.892470296576034774e-07,7.917906077174319330e-07,1.577100236952433931e+01,1.626986964766991406e+01
6.150000000000000355e+00,1.410559341216945191e-12,9.932269076428619658e-07,9.967032525370640616e-07,1.551374740801901453e+01,1.601257738859199264e+01
6.200000000000000178e+00,1.582400852504236685e-12,1.249864222121985991e-06,1.254630900547402336e-06,1.525479031591410717e+01,1.575360065420985478e+01
6.250000000000000000e+00,1.775139637876991643e-12,1.572721897872006142e-06,1.579283130753777230e-06,1.499370300700653047e+01,1.549249086894079142e+01
6.299999999999999822e+00,1.991307306136656247e-12,1.978834109166440248e-06,1.987912128290954978e-06,1.472966326835432938e+01,1.522837089848133019e+01
6.349999999999999645e+00,2.233739655838115486e-12,2.489582867789776544e-06,2.502227007178561086e-06,1.446100064215291070e+01,1.495947510462679730e+01
6.400000000000000355e+00,2.505612576071134003e-12,3.131781668678819634e-06,3.149543662743764246e-06,1.418625991663569863e+01,1.468418839433302026e+01
6.450000000000000178e+00,2.810482014760770550e-12,3.939026963904478275e-06,3.964230634612035560e-06,1.390497220433518066e+01,1.440186185560283860e+01
6.500000000000000000e+00,3.152328430490127839e-12,4.953411808733729939e-06,4.989526923524562191e-06,1.361508157164256971e+01,1.411028709691383654e+01
6.549999999999999822e+00,3.535606174120617273e-12,6.227632130499497630e-06,6.279827074031136248e-06,1.331812634888805746e+01,1.381062998474091330e+01
6.599999999999999645e+00,3.965298275271540101e-12,7.827513281222417532e-06,7.903553107306997202e-06,1.301736082244551795e+01,1.350500436345643607e+01
6.650000000000000355e+00,4.446977134550589039e-12,9.834862005620874075e-06,9.946763275296121104e-06,1.271462219439937513e+01,1.319609706755113621e+01
6.700000000000000178e+00,4.986871643336917871e-12,1.235295194606063919e-05,1.251768562720755788e-05,1.241653633893673714e+01,1.289097395534340507e+01
6.750000000000000000e+00,5.591941266320330450e-12,1.551126655270904095e-05,1.575241190884184799e-05,1.212916804735690590e+01,1.259582288412483564e+01
6.799999999999999822e+00,6.269957624515758771e-12,1.947004469891256881e-05,1.982204668747992269e-05,1.184871328345617769e+01,1.230430301980440078e+01
6.849999999999999645e+00,7.029594103733703941e-12,2.442840323258042726e-05,2.494168067748858014e-05,1.157260095149337786e+01,1.201273958373293738e+01
6.900000000000000355e+00,7.880523979886224441e-12,3.063491748734989320e-05,3.138164957878997809e-05,1.130141621038377764e+01,1.172135025859281399e+01
6.950000000000000178e+00,8.833527490897626178e-12,3.839928971474129514e-05,3.948165468903139144e-05,1.104138485982936402e+01,1.143582992621247740e+01
7.000000000000000000e+00,9.900608186319326016e-12,4.810740129494949196e-05,4.966846441975047917e-05,1.079629841435824034e+01,1.116470326608568797e+01
7.049999999999999822e+00,1.109511873862960172e-11,6.024039189784521588e-05,6.247809314861401927e-05,1.056374699998497135e+01,1.090784891982244886e+01
7.099999999999999645e+00,1.243189619039066079e-11,7.539767707110717101e-05,7.858357342673634102e-05,1.034076620579338623e+01,1.066288800830514560e+01
7.150000000000000355e+00,1.392740632123713946e-11,9.432538632904708374e-05,9.882970895268034656e-05,1.012555270674911156e+01,1.042834175484101422e+01
7.200000000000000178e+00,1.559989642623223795e-11,1.179528443012313303e-04,1.242765302848391660e-04,9.917307062892191993e+00,1.020317144788018737e+01
7.250000000000000000e+00,1.746955527566726801e-11,1.474374734082423404e-04,1.562535865258629761e-04,9.715376194297306256e+00,9.986159286908737442e+00
7.299999999999999822e+00,1.955867834331704251e-11,1.842186817669902378e-04,1.964277100833996810e-04,9.519219907837637606e+00,9.776450625994996813e+00
7.349999999999999645e+00,2.189183550622561128e-11,2.300869076660240530e-04,2.468875065598200198e-04,9.328114251731271622e+00,9.573239492366752756e+00
7.400000000000000355e+00,2.449603728740748658e-11,2.872692220240395515e-04,3.102485689891154824e-04,9.141228985577100730e+00,9.375416826153568195e+00
7.450000000000000178e+00,2.740089427814274392e-11,3.585310599722431411e-04,3.897843186581504381e-04,8.957895800062466662e+00,9.182057963642492382e+00
7.500000000000000000e+00,3.063876257460377167e-11,4.473029163540677205e-04,4.895884593426057295e-04,8.777650789195661218e+00,8.992567736934176992e+00
7.549999999999999822e+00,3.424486582111566615e-11,5.578394116550933375e-04,6.147763248168684269e-04,8.600144549607506406e+00,8.806650219311606520e+00
7.599999999999999645e+00,3.825738168783842518e-11,6.954210828929436976e-04,7.717339271883136807e-04,8.424834265140844991e+00,8.623643032585398771e+00
7.650000000000000355e+00,4.271747723610268543e-11,8.665861069849130349e-04,9.684252988204170584e-04,8.251233768077355535e+00,8.442929417125867531e+00
7.700000000000000178e+00,4.766927354960761683e-11,1.079415590367089001e-03,1.214770778315661702e-03,8.078985090374636968e+00,8.264083070341996518e+00
7.750000000000000000e+00,5.315971514803950361e-11,1.343882369051538263e-03,1.523111221703616789e-03,7.907850420085310361e+00,8.086828127812950129e+00
7.799999999999999822e+00,5.923831398030054158e-11,1.672276030063559382e-03,1.908775699847461158e-03,7.737782684468491823e+00,7.911024262001816965e+00
7.849999999999999645e+00,6.595673117795423848e-11,2.079711768032824985e-03,2.390773010211090337e-03,7.568920153099249148e+00,7.736642679304836179e+00
7.900000000000000355e+00,7.336815225201820986e-11,2.584739299170656524e-03,2.992630166162574181e-03,7.401430320699148524e+00,7.563748159159608520e+00
7.950000000000000178e+00,8.152640314461779571e-11,3.210073559747124005e-03,3.743403726826354493e-03,7.235501105616947370e+00,7.392511829189444938e+00
8.000000000000000000e+00,9.048474574628846170e-11,3.983475602165073223e-03,4.678892073498678097e-03,7.071197056940896175e+00,7.222962323836611631e+00
8.050000000000000711e+00,1.002942826076812966e-10,4.938760845195306476e-03,5.843078039522348749e-03,6.908583405773093489e+00,7.055137749384797985e+00
8.099999999999999645e+00,1.110018923460022165e-10,6.116968733549266006e-03,7.289830954122042406e-03,6.747769941880619626e+00,6.889151305772656997e+00
8.150000000000000355e+00,1.226476108002338222e-10,7.567671471189964423e-03,9.084894174318423887e-03,6.588916337577003901e+00,6.725196285339954727e+00
8.199999999999999289e+00,1.352613699763660888e-10,9.350316013245634633e-03,1.130817719589547951e-02,6.432191774482291180e+00,6.563455454139834444e+00
8.250000000000000000e+00,1.488590095665695864e-10,1.153593938520315262e-02,1.405635865422635508e-02,6.277808939201250382e+00,6.404160108057745049e+00
8.300000000000000711e+00,1.634374874727278878e-10,1.420918621721119907e-02,1.744578563546052286e-02,6.125985188788405367e+00,6.247509461294264099e+00
8.349999999999999645e+00,1.789692404298403252e-10,1.747069756557521544e-02,2.161562285552622378e-02,5.976963935248505777e+00,6.093723383115886350e+00
8.400000000000000355e+00,1.953956886730242971e-10,2.143885639775199373e-02,2.673115904995073192e-02,5.831027613495535888e+00,5.943035464950739311e+00
8.449999999999999289e+00,2.126199457967107415e-10,2.625150671612238445e-02,3.298711361805930359e-02,5.688503322304590881e+00,5.795683423959069103e+00
8.500000000000000000e+00,2.304988934304018277e-10,3.206708754843144021e-02,4.061070046377816128e-02,5.549763058052171516e+00,5.651940825614630626e+00
8.550000000000000711e+00,2.488349171155670286e-10,3.906506381807645090e-02,4.986409506598657448e-02,5.415252135102541331e+00,5.512172763177147772e+00
8.599999999999999645e+00,2.673677807183432002e-10,4.744823936983484647e-02,6.104581395509296737e-02,5.285488634383810336e+00,5.376800832358327398e+00
8.650000000000000355e+00,2.857673446453947521e-10,5.743937934625024944e-02,7.449035546708823730e-02,5.161065905389286002e+00,5.246321020420381842e+00
8.699999999999999289e+00,3.036281046894166350e-10,6.927766822486786102e-02,9.056527554103532829e-02,5.042641636571879360e+00,5.121288643876205526e+00
8.750000000000000000e+00,3.204668297754752886e-10,8.321242693644477495e-02,1.096647005170203609e-01,4.930951513605542402e+00,5.002307141444269689e+00
8.800000000000000711e+00,3.357248786881484991e-10,9.949270850766360474e-02,1.321981418218442783e-01,4.826837880318848306e+00,4.890087033715794007e+00
8.849999999999999645e+00,3.487770266383051758e-10,1.183552329789674534e-01,1.585734238158696685e-01,4.731240575202463106e+00,4.785437892344624800e+00
8.900000000000000355e+00,3.589487534251979599e-10,1.400055036469673164e-01,1.891726346386538582e-01,4.645182202905594693e+00,4.689208114621791879e+00
8.949999999999999289e+00,3.655438268924745637e-10,1.645928110103645758e-01,2.243203487606777180e-01,4.569764414828540566e+00,4.602267926855134306e+00
9.000000000000000000e+00,3.678835228978312245e-10,1.921790793604707115e-01,2.642440494870092471e-01,4.506175666865821938e+00,4.525597525822519174e+00
9.050000000000000711e+00,3.653578099197086102e-10,2.227158571588795655e-01,3.090277945175326502e-01,4.455700434429886059e+00,4.460241552359953232e+00
9.099999999999999645e+00,3.574871694031086213e-10,2.560104204349068491e-01,3.585617736710114967e-01,4.419640706338007874e+00,4.407110029519714089e+00
9.150000000000000355e+00,3.439913781457851804e-10,2.916861765414267560e-01,4.124924711140882105e-01,4.399099200275756516e+00,4.366434404029874372e+00
9.199999999999999289e+00,3.248586615957037075e-10,3.291404042043836742e-01,4.701804752351527172e-01,4.395422161252220405e+00,4.338952629030586650e+00
9.250000000000000000e+00,3.004055026342659647e-10,3.674777727707541075e-01,5.306751642025797633e-01,4.411316583941292890e+00,4.328210772185933308e+00
9.300000000000000711e+00,2.713147502949523212e-10,4.057141781736112174e-01,5.927168558451183511e-01,4.449045329727553622e+00,4.336766239852643423e+00
9.349999999999999645e+00,2.386385390447460050e-10,4.427645139223689297e-01,6.547766363917605359e-01,4.510564717227509846e+00,4.366453658358786072e+00
