# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,u,g,r,i,z
5.500000000000000000e+00,2.575166043268241110e-10,8.123262841659738883e-05,8.143711954090958728e-05,1.063980346243359776e+01,1.098924310533313076e+01,1.149310124530157395e+01,1.185214653494553261e+01,1.216733234310989076e+01
5.549999999999999822e+00,2.575141202291387730e-10,9.114347461874090642e-05,9.137351028221866837e-05,1.051453448064487617e+01,1.086397759155260445e+01,1.136783159187798731e+01,1.172688278494599956e+01,1.204207262960538571e+01
5.599999999999999645e+00,2.575113330542201753e-10,1.022623900961284457e-04,1.025222099564536768e-04,1.038865435354457389e+01,1.073811307953027949e+01,1.124195644722978216e+01,1.160102643330972683e+01,1.191622964350742109e+01
5.650000000000000355e+00,2.575082058284387952e-10,1.147360024841635983e-04,1.150311130821162658e-04,1.026222999025438298e+01,1.061170914368716467e+01,1.111553221951290027e+01,1.147463132443838418e+01,1.178985533996443280e+01
5.700000000000000178e+00,2.575046970686119498e-10,1.287288226893896668e-04,1.290661523895095405e-04,1.013527326447277233e+01,1.048477519842674610e+01,1.098856718517824049e+01,1.134770536383583561e+01,1.166295682542224199e+01
5.750000000000000000e+00,2.575007602322506173e-10,1.444261447254551877e-04,1.448134978347889745e-04,1.000762827261999632e+01,1.035716555045500797e+01,1.086091842215731873e+01,1.122010903772297752e+01,1.153539723100107039e+01
5.799999999999999822e+00,2.574963431008536907e-10,1.620351957074376312e-04,1.624820234226272890e-04,9.879217711957359427e+00,1.022880424457944315e+01,1.073250874134799915e+01,1.109176541244794123e+01,1.140709992688081797e+01
5.849999999999999645e+00,2.574913870881141871e-10,1.817873565141268270e-04,1.823060743805016485e-04,9.750044211432815189e+00,1.009968921703522682e+01,1.060333280075599305e+01,1.096266852058141694e+01,1.127805753178645887e+01
5.900000000000000355e+00,2.574858264639174370e-10,2.039429134246138124e-04,2.045485711676367404e-04,9.619869054597415925e+00,9.969592046417830034e+00,1.047316158308622391e+01,1.083259100010916143e+01,1.114804532242131785e+01
5.950000000000000178e+00,2.574795874839074048e-10,2.287932743405142846e-04,2.295044912074897532e-04,9.488494863979461513e+00,9.838320985365555771e+00,1.034179893084724711e+01,1.070133283787583878e+01,1.101686213551060689e+01
6.000000000000000000e+00,2.574725874131671172e-10,2.566648494046344458e-04,2.575047741687309997e-04,9.355791455670882328e+00,9.705750536314695864e+00,1.020911338551577074e+01,1.056875726413372973e+01,1.088436761961581567e+01
6.049999999999999822e+00,2.574647334311737562e-10,2.879244875554093515e-04,2.889207021422287637e-04,9.221447156029213943e+00,9.571584405187870459e+00,1.007480364959910446e+01,1.043455786544453900e+01,1.075025294962680533e+01
6.099999999999999645e+00,2.574559214036492234e-10,3.229799379099585052e-04,3.241688122404675970e-04,9.085329895048616322e+00,9.435690692319816719e+00,9.938726882820134279e+00,1.029858173983910774e+01,1.061435574445409458e+01
6.150000000000000355e+00,2.574460345051948190e-10,3.622888879918686198e-04,3.637164060579717913e-04,8.947029378543760458e+00,9.297668420710657244e+00,9.800469397749210998e+00,1.016039932264727241e+01,1.047623617486112835e+01
6.200000000000000178e+00,2.574349416746704140e-10,4.063635178703491686e-04,4.080877281556989969e-04,8.805926358715630897e+00,9.156908833896693523e+00,9.659402826142049037e+00,1.001934060068523280e+01,1.033520607377560196e+01
6.250000000000000000e+00,2.574224958831176421e-10,4.557721894630826056e-04,4.578708943665737801e-04,8.661717409362665876e+00,9.013090798465839271e+00,9.515194577846180835e+00,9.875034747356366438e+00,1.019087999007344081e+01
6.299999999999999822e+00,2.574085321916186106e-10,5.111359280779956575e-04,5.137256603627250381e-04,8.512340624620470919e+00,8.863953529147138966e+00,9.365394078372020203e+00,9.725024871446684926e+00,1.004074965135829700e+01
6.349999999999999645e+00,2.573928655737875534e-10,5.731146935742418777e-04,5.763921316870402939e-04,8.354572824711439694e+00,8.705897371978423394e+00,9.206083385513935013e+00,9.565489219906609719e+00,9.880942417035967651e+00
6.400000000000000355e+00,2.573752884745947355e-10,6.425604604439944835e-04,6.467005284583740099e-04,8.185986150791457305e+00,8.536625068232460478e+00,9.035133065686608234e+00,9.394405207689175086e+00,9.709500940690439563e+00
6.450000000000000178e+00,2.573555680738733851e-10,7.201137805995719418e-04,7.255821313438248201e-04,8.004298157158395099e+00,8.352023256669156126e+00,8.848449192983586897e+00,9.207686067495679083e+00,9.521836503189419432e+00
6.500000000000000000e+00,2.573334432191359466e-10,8.068373219519266257e-04,8.140815502934861539e-04,7.797514563796923426e+00,8.139364004632192007e+00,8.631818889132944150e+00,8.990369198720173927e+00,9.302672305762321514e+00
6.549999999999999822e+00,2.573086209881789816e-10,9.040080872398844605e-04,9.133704741214381190e-04,7.585623754288938869e+00,7.910831280058189918e+00,8.394511157736182838e+00,8.748082892924315956e+00,9.055017259223717474e+00
6.599999999999999645e+00,2.572807728373488551e-10,1.012338431999501923e-03,1.024763077441884435e-03,7.403888976020226664e+00,7.704867695820325935e+00,8.176395140615980495e+00,8.520854131809954879e+00,8.817994767385940236e+00
6.650000000000000355e+00,2.572495302862257825e-10,1.133069308104486589e-03,1.149733281934256111e-03,7.250257478619765550e+00,7.526916551747177664e+00,7.987740983030789721e+00,8.323496673129511692e+00,8.610728048182060945e+00
6.700000000000000178e+00,2.572144800838128711e-10,1.267797651918170683e-03,1.289934091585745891e-03,7.113869121989580435e+00,7.365664935787698653e+00,7.816824695156810776e+00,8.144549727272590189e+00,8.422656480733067497e+00
6.750000000000000000e+00,2.571751587950456221e-10,1.418101519847605671e-03,1.447219246654900303e-03,6.995215256797436609e+00,7.214284519298402643e+00,7.648202675480554547e+00,7.960658670858663299e+00,8.220397629950277008e+00
6.799999999999999822e+00,2.571310467395039310e-10,1.585468546873134918e-03,1.623667468821431625e-03,6.891532371237232724e+00,7.061146689627790352e+00,7.462636710389503492e+00,7.748538408402431799e+00,7.975624306280835185e+00
6.849999999999999645e+00,2.570815612065758165e-10,1.771560263488370594e-03,1.821609600533875741e-03,6.804308887842360321e+00,6.925866430442461308e+00,7.277502407730786160e+00,7.522424382680007682e+00,7.707625321092663739e+00
6.900000000000000355e+00,2.570260488629212093e-10,1.978479349128465722e-03,2.043658975152436077e-03,6.729093332518992554e+00,6.814519160729766156e+00,7.119638014756844768e+00,7.326755084502018178e+00,7.477269238887103597e+00
6.950000000000000178e+00,2.569637772588850037e-10,2.208609291577459926e-03,2.292745391297226504e-03,6.655901921482069383e+00,6.710039639714366899e+00,6.988510165433240218e+00,7.174216047043401545e+00,7.303039118409472508e+00
7.000000000000000000e+00,2.568939253304535770e-10,2.464475812691093934e-03,2.572153105022918947e-03,6.586326124139404214e+00,6.616212835850760143e+00,6.878952918600873545e+00,7.050563814019362496e+00,7.163974789585438430e+00
7.049999999999999822e+00,2.568155727824112208e-10,2.748896255298431072e-03,2.885563297192352602e-03,6.523271488328965972e+00,6.538938576763527522e+00,6.792347692249620650e+00,6.953778253080663774e+00,7.055652362881971840e+00
7.099999999999999645e+00,2.567276882265124618e-10,3.065271312068118363e-03,3.237101520787393719e-03,6.465893923633551310e+00,6.472361602572128447e+00,6.719905893062353641e+00,6.873257466907617186e+00,6.965406945563714203e+00
7.150000000000000355e+00,2.566291159357371172e-10,3.417358811212384273e-03,3.631390683888766763e-03,6.411917543791972207e+00,6.409522055306723587e+00,6.651650737258940183e+00,6.797059373435253349e+00,6.879698296414851200e+00
7.200000000000000178e+00,2.565185610620654806e-10,3.809084692242410003e-03,4.073610178575198977e-03,6.362390537553253012e+00,6.352499977160604772e+00,6.590093200463051915e+00,6.728358308985704639e+00,6.802658360197490595e+00
7.250000000000000000e+00,2.563945731507662838e-10,4.245074211132867856e-03,4.569561823771972273e-03,6.316349417633325913e+00,6.299384419900171395e+00,6.532843108907059104e+00,6.664647815891498794e+00,6.731767591269345985e+00
7.299999999999999822e+00,2.562555277690382022e-10,4.730542868829597583e-03,5.125743350684480899e-03,6.272143024732756089e+00,6.246827908664421614e+00,6.475469625047139743e+00,6.600509154461263961e+00,6.660450812080938476e+00
7.349999999999999645e+00,2.560996060511703928e-10,5.270989514667413084e-03,5.749430222155713782e-03,6.229839942617424242e+00,6.194996638326600191e+00,6.418203907727132673e+00,6.536258562638778358e+00,6.589002223705520578e+00
7.400000000000000355e+00,2.559247719464541903e-10,5.872455407859419364e-03,6.448766641020455340e-03,6.189479851114086273e+00,6.144100747759814851e+00,6.361315586410327683e+00,6.472208668052189751e+00,6.517759476603110613e+00
7.450000000000000178e+00,2.557287469402625533e-10,6.541713128356604207e-03,7.232866665787006377e-03,6.151179949953331061e+00,6.094482774638905198e+00,6.305148056449944249e+00,6.408708534070406415e+00,6.447089537602906262e+00
7.500000000000000000e+00,2.555089820035483710e-10,7.286249598756491287e-03,8.111926412643691991e-03,6.115164058078541132e+00,6.046643083260356377e+00,6.250131284833400969e+00,6.346147294318868148e+00,6.377387280346106024e+00
7.549999999999999822e+00,2.552626265122019286e-10,8.114521052455418021e-03,9.097348378029557203e-03,6.081056525331078433e+00,6.001240174043353193e+00,6.198281461586148566e+00,6.287865101717123650e+00,6.313327256883077609e+00
7.599999999999999645e+00,2.549864938662043843e-10,9.036405190256750417e-03,1.020187896201987625e-02,6.047678283814022393e+00,5.956883752509725127e+00,6.148789273469446925e+00,6.233632258403275728e+00,6.255211850286130471e+00
7.650000000000000355e+00,2.546770235305641270e-10,1.006258710535562831e-02,1.143976030458065257e-02,6.014374650876035844e+00,5.911807291708612411e+00,6.099009722241333975e+00,6.179953740854791988e+00,6.198666047135546364e+00
7.700000000000000178e+00,2.543302392172485233e-10,1.120441323753075015e-02,1.282689755784327361e-02,5.981242524807910854e+00,5.866194185057743482e+00,6.049124789212832809e+00,6.126918382605921920e+00,6.143633415991729407e+00
7.750000000000000000e+00,2.539417029318144277e-10,1.247447141133264416e-02,1.438104269957952291e-02,5.948456202748417354e+00,5.820447722618062869e+00,5.999635381337213857e+00,6.075019688862411726e+00,6.090548717121201605e+00
7.799999999999999822e+00,2.535064646228729592e-10,1.388698634334825134e-02,1.612199593534534986e-02,5.916223573207133768e+00,5.774668234896253693e+00,5.950403229530856208e+00,6.023887185644575482e+00,6.038810698926020848e+00
7.849999999999999645e+00,2.530190072002647926e-10,1.545764780041669097e-02,1.807182562577826571e-02,5.884692914484325854e+00,5.728761844271659243e+00,5.900924986673530270e+00,5.972691666493140872e+00,5.987302409504181355e+00
7.900000000000000355e+00,2.524731867331462284e-10,1.720361965332149745e-02,2.025510749425234180e-02,5.853988724129415289e+00,5.683233281023888139e+00,5.851750929734762963e+00,5.921984073895117717e+00,5.936570974294099301e+00
