# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,u,g,r,i,z
5.500000000000000000e+00,6.665803530503337631e-10,2.103975709794991399e-04,2.108134368224065503e-04,9.390344518165441912e+00,9.733353831139709200e+00,1.023253895443585293e+01,1.059020898806544153e+01,1.090364589450479826e+01
5.549999999999999822e+00,6.665632063253094288e-10,2.360646194553437586e-04,2.365335243589200337e-04,9.264935155995416949e+00,9.607958004215049641e+00,1.010714533041097241e+01,1.046482681153697314e+01,1.077827167284331011e+01
5.599999999999999645e+00,6.665439679084850500e-10,2.648524903675295050e-04,2.653911495955605152e-04,9.139056494286762700e+00,9.482088252008665563e+00,9.981270463963369366e+00,1.033897634340655713e+01,1.065243648383727049e+01
5.650000000000000355e+00,6.665223827107985052e-10,2.971352534997569596e-04,2.977689461252929241e-04,9.012966848102173856e+00,9.355980733654433834e+00,9.855140253830747099e+00,1.021287400695970859e+01,1.052634932132183820e+01
5.700000000000000178e+00,6.664981645528049833e-10,3.333424208226432061e-04,3.340961831155771526e-04,8.886187370268437746e+00,9.229196396775044775e+00,9.728324731860425345e+00,1.008609494143428265e+01,1.039959250277247094e+01
5.750000000000000000e+00,6.664709923801841302e-10,3.739489838021429731e-04,3.748544420468751101e-04,8.758736994444504376e+00,9.101751501851950366e+00,9.600836610262838633e+00,9.958646903999522237e+00,1.027217085361392179e+01
5.799999999999999822e+00,6.664405060198273603e-10,4.194888387712802751e-04,4.205839825818960369e-04,8.630496486020447833e+00,8.973534359780465763e+00,9.472563925058025802e+00,9.830416476668119685e+00,1.014397068921041267e+01
5.849999999999999645e+00,6.664063014210564188e-10,4.705676483489966378e-04,4.718908807384845135e-04,8.500988351621217021e+00,8.844102795203660605e+00,9.343073049999382818e+00,9.700975755677916368e+00,1.001457028943131888e+01
5.900000000000000355e+00,6.663679253199150030e-10,5.278473108138299853e-04,5.294550324506029334e-04,8.370604143710870915e+00,8.713813524520098497e+00,9.212712756322240182e+00,9.570664152457645457e+00,9.884298903656350888e+00
5.950000000000000178e+00,6.663248692571083805e-10,5.920774433272536948e-04,5.940391266604674696e-04,8.239147967557606478e+00,8.582480241266040366e+00,9.081300916492011766e+00,9.439300817919999531e+00,9.752975963255934744e+00
6.000000000000000000e+00,6.662765628719342547e-10,6.640938339776882721e-04,6.664987044215917641e-04,8.106480175554558798e+00,8.449962894657389256e+00,8.948702814428578733e+00,9.306752145364761475e+00,9.620465906455983429e+00
6.049999999999999822e+00,6.662223663853952703e-10,7.448339067276845554e-04,7.477934342302832013e-04,7.972302372833077300e+00,8.315971109177532128e+00,8.814649876597385969e+00,9.172759914567187423e+00,9.486513331009710726e+00
6.099999999999999645e+00,6.661615621754804865e-10,8.353612467450075236e-04,8.389997491023710573e-04,7.835821199813324256e+00,8.179755442894339978e+00,8.678426714898208161e+00,9.036630882853955882e+00,9.350438485306803216e+00
6.150000000000000355e+00,6.660933453362685994e-10,9.368467790170873508e-04,9.413250079200564469e-04,7.696664119389190262e+00,8.040940855170568113e+00,8.539655806831078166e+00,8.897990363708558448e+00,9.211865653858353653e+00
6.200000000000000178e+00,6.660168130999030808e-10,1.050590657683909621e-03,1.056123362468418736e-03,7.554286991789780359e+00,7.898960480185749589e+00,8.397709664544763086e+00,8.756180948558721866e+00,9.070114972055407065e+00
6.250000000000000000e+00,6.659309529865238017e-10,1.178030539763188405e-03,1.184913532537392334e-03,7.407636001055372788e+00,7.752707428392817235e+00,8.251331533160517040e+00,8.609862030833127733e+00,8.923780185762943518e+00
6.299999999999999822e+00,6.658346295317649148e-10,1.320755985481577698e-03,1.329398714675679178e-03,7.253060025682664502e+00,7.598408022184806043e+00,8.096568403208969755e+00,8.454983676481958810e+00,8.768711290699641836e+00
6.349999999999999645e+00,6.657265694243192667e-10,1.480512380089987930e-03,1.491488875844076099e-03,7.086747563367822522e+00,7.432008513821941165e+00,7.929042722950086386e+00,8.287283825104921675e+00,8.600573771718842409e+00
