# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,g,r
5.500000000000000000e+00,1.406352038986229925e-13,2.218623327073650807e-08,2.223794085578513132e-08,1.980392652561556588e+01,2.030584290768599232e+01
5.549999999999999822e+00,1.577912350644723908e-13,2.793031731742198494e-08,2.799542874743771912e-08,1.955392045028180803e+01,2.005583718557742401e+01
5.599999999999999645e+00,1.770395677874734989e-13,3.516138163015250237e-08,3.524347853104379920e-08,1.930377544677448043e+01,1.980569462430472782e+01
5.650000000000000355e+00,1.986352294359298820e-13,4.426418318721207626e-08,4.436795288354137942e-08,1.905337404942781632e+01,1.955529945015916127e+01
5.700000000000000178e+00,2.228642950107381634e-13,5.572283462989868044e-08,5.585459034028183597e-08,1.880266254590851815e+01,1.930459801053339675e+01
5.750000000000000000e+00,2.500476573076813160e-13,7.014672750082885174e-08,7.031485207957714112e-08,1.855152470185620217e+01,1.905347617176429509e+01
5.799999999999999822e+00,2.805452523950311205e-13,8.830288274068108066e-08,8.851845476072532388e-08,1.829982616525355610e+01,1.880180218129344638e+01
5.849999999999999645e+00,3.147607947444093477e-13,1.111564538322516086e-07,1.114343191550963611e-07,1.804748191131962898e+01,1.854949215934278328e+01
5.900000000000000355e+00,3.531470826681575354e-13,1.399215985777462425e-07,1.402821105042539737e-07,1.779447346989614687e+01,1.829652692118005319e+01
5.950000000000000178e+00,3.962119417210973573e-13,1.761263865435435261e-07,1.765971066770784503e-07,1.754070527070986429e+01,1.804281139476765361e+01
6.000000000000000000e+00,4.445248814817184107e-13,2.216929050831357790e-07,2.223118406147397609e-07,1.728613077599383274e+01,1.778829740011514815e+01
6.049999999999999822e+00,4.987245497029933094e-13,2.790398809979853662e-07,2.798588491342959882e-07,1.703058175548930109e+01,1.753281566953778992e+01
6.099999999999999645e+00,5.595270772830440044e-13,3.512098698179324232e-07,3.522999810830497098e-07,1.677387917022178954e+01,1.727618444869480641e+01
6.150000000000000355e+00,6.277354179171780499e-13,4.420286167120738680e-07,4.434891220479398951e-07,1.651589510204542677e+01,1.701827185888904381e+01
6.200000000000000178e+00,7.042497977193723145e-13,5.563075926100342766e-07,5.582769621083441808e-07,1.625640120162421454e+01,1.675884847223909446e+01
6.250000000000000000e+00,7.900794026016475729e-13,7.000938068375315204e-07,7.027686549248752488e-07,1.599518843207632557e+01,1.649770008626610007e+01
6.299999999999999822e+00,8.863554448227674939e-13,8.809833946556159102e-07,8.846480104073663658e-07,1.573161377351815560e+01,1.623416127556291144e+01
6.349999999999999645e+00,9.943457648975552137e-13,1.108506382248679261e-06,1.113585374104249542e-06,1.546372071136850934e+01,1.596614615467714060e+01
6.400000000000000355e+00,1.115471141006792365e-12,1.394615669922744924e-06,1.401750755804485266e-06,1.518970827578043270e+01,1.569158551224828102e+01
6.450000000000000178e+00,1.251323495146124728e-12,1.754309559372052795e-06,1.764459310872494755e-06,1.490961366356666673e+01,1.541041267338717802e+01
6.500000000000000000e+00,1.403686203438508903e-12,2.206291862989936163e-06,2.220983235209373689e-06,1.462282953543507347e+01,1.512171961717349689e+01
6.549999999999999822e+00,1.574556737187540442e-12,2.774166378082972233e-06,2.795572864768246388e-06,1.432831762308622103e+01,1.482436128859011859e+01
6.599999999999999645e+00,1.766171881169806709e-12,3.487463307274653875e-06,3.518740731744156057e-06,1.403070612122600380e+01,1.452218238313578524e+01
6.650000000000000355e+00,1.981035796050597294e-12,4.383159465525963038e-06,4.428876072756374676e-06,1.373494602049264302e+01,1.422142661379152173e+01
6.700000000000000178e+00,2.221951212221400210e-12,5.507559760869669203e-06,5.574274522470249661e-06,1.344212537664278528e+01,1.392284865008583949e+01
6.750000000000000000e+00,2.492054062186644346e-12,6.918614077750954269e-06,7.015689317053659235e-06,1.315140254951396770e+01,1.362390317690891095e+01
6.799999999999999822e+00,2.794851877031517035e-12,8.688337878035438028e-06,8.829537388459657264e-06,1.286604171694091292e+01,1.332699572087733486e+01
6.849999999999999645e+00,3.134266288354300272e-12,1.090651755415403764e-05,1.111192757957082869e-05,1.258409423650159908e+01,1.302977634171546129e+01
6.900000000000000355e+00,3.514679988847768546e-12,1.368532021831804175e-05,1.398372055711872901e-05,1.230692232963782828e+01,1.273172478381120243e+01
6.950000000000000178e+00,3.940988510501339084e-12,1.716467014090458106e-05,1.759688291343163802e-05,1.204197439528105917e+01,1.243926334805001943e+01
7.000000000000000000e+00,4.418657176617746831e-12,2.151910831381891772e-05,2.214246401012644663e-05,1.179006646079021436e+01,1.215834788330953842e+01
7.049999999999999822e+00,4.953783569206841757e-12,2.696638077898398908e-05,2.786060651442698701e-05,1.154843494679580118e+01,1.188901349138466657e+01
7.099999999999999645e+00,5.553165822630391560e-12,3.377785308984223553e-05,3.505310421068891106e-05,1.131551943400840798e+01,1.163092957778750502e+01
7.150000000000000355e+00,6.224377002281740222e-12,4.229185430984428779e-05,4.409914834712247450e-05,1.109118085178521795e+01,1.138483112428701816e+01
7.200000000000000178e+00,6.975845746848023407e-12,5.293089186258849091e-05,5.547506235514033820e-05,1.087454066744093950e+01,1.114938984507141129e+01
7.250000000000000000e+00,7.816943235857831876e-12,6.622156744984386979e-05,6.977902138649070651e-05,1.066472356047625425e+01,1.092319356321621626e+01
7.299999999999999822e+00,8.758076380211088524e-12,8.282001467346693290e-05,8.776199638379854990e-05,1.046115652114126249e+01,1.070540449093932267e+01
7.349999999999999645e+00,9.810786909149816209e-12,1.035447180061392007e-04,1.103664627001440347e-04,1.026296974939620554e+01,1.049470328663548457e+01
