# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,g,r
5.500000000000000000e+00,0.000000000000000000e+00,9.976748033739296639e-01,1.000000000000000000e+00,6.716629527229187602e-01,1.173579334793345197e+00
5.549999999999999822e+00,0.000000000000000000e+00,9.975290470322634162e-01,1.000000000000000000e+00,6.655925281775978419e-01,1.167595501524388624e+00
5.599999999999999645e+00,0.000000000000000000e+00,9.974145052032383774e-01,1.000000000000000000e+00,6.573919398917098533e-01,1.159528059843708547e+00
5.650000000000000355e+00,0.000000000000000000e+00,9.970415866607194033e-01,1.000000000000000000e+00,6.528508899402751808e-01,1.154996659148473270e+00
5.700000000000000178e+00,0.000000000000000000e+00,9.968433319250533664e-01,1.000000000000000000e+00,6.425784825489202490e-01,1.144888057156663308e+00
5.750000000000000000e+00,0.000000000000000000e+00,9.966593321802476035e-01,1.000000000000000000e+00,6.298554045899464882e-01,1.132374095463568153e+00
5.799999999999999822e+00,0.000000000000000000e+00,9.964242818591110273e-01,1.000000000000000000e+00,6.164307828922233057e-01,1.119146253144648995e+00
5.849999999999999645e+00,0.000000000000000000e+00,9.959012606721090455e-01,1.000000000000000000e+00,6.072731790156211673e-01,1.110064558023573511e+00
5.900000000000000355e+00,0.000000000000000000e+00,9.956442862444789821e-01,1.000000000000000000e+00,5.896421570917169674e-01,1.092654020046808228e+00
5.950000000000000178e+00,0.000000000000000000e+00,9.950398685742020133e-01,1.000000000000000000e+00,5.768807816420959966e-01,1.079948535164113821e+00
6.000000000000000000e+00,0.000000000000000000e+00,9.946378595534260958e-01,1.000000000000000000e+00,5.544613644719476042e-01,1.057658417045566068e+00
6.049999999999999822e+00,0.000000000000000000e+00,9.941417386016510038e-01,1.000000000000000000e+00,5.287513570030668575e-01,1.031988658990123042e+00
6.099999999999999645e+00,0.000000000000000000e+00,9.933339546302593082e-01,1.000000000000000000e+00,5.051109322449818251e-01,1.008242331606346909e+00
6.150000000000000355e+00,0.000000000000000000e+00,9.926168043211814895e-01,1.000000000000000000e+00,4.711943768770083807e-01,9.744105662785713662e-01
6.200000000000000178e+00,0.000000000000000000e+00,9.915199480940681820e-01,1.000000000000000000e+00,4.375627050969299603e-01,9.406581898552417442e-01
6.250000000000000000e+00,0.000000000000000000e+00,9.901484617024813861e-01,1.000000000000000000e+00,3.948486545582596818e-01,8.975137446582195366e-01
6.299999999999999822e+00,0.000000000000000000e+00,9.880618778071521557e-01,1.000000000000000000e+00,2.815876359276856533e-01,7.815701359381819202e-01
6.349999999999999645e+00,0.000000000000000000e+00,9.848498950236568295e-01,1.000000000000000000e+00,1.450705709332709148e-01,6.317758389814116526e-01
6.400000000000000355e+00,0.000000000000000000e+00,9.831588753926328028e-01,1.000000000000000000e+00,7.614509116763201746e-02,5.613613769737568759e-01
6.450000000000000178e+00,0.000000000000000000e+00,9.757013075165198446e-01,1.000000000000000000e+00,-1.440913632665541400e-02,4.497176790061772067e-01
6.500000000000000000e+00,0.000000000000000000e+00,9.747391077682515670e-01,1.000000000000000000e+00,-1.902925638205772430e-01,2.805723495804244294e-01
6.549999999999999822e+00,0.000000000000000000e+00,9.703888957574284824e-01,1.000000000000000000e+00,-1.641291993137059535e-01,2.465590341307049016e-01
6.599999999999999645e+00,0.000000000000000000e+00,9.662659981839667456e-01,1.000000000000000000e+00,-8.459814930226627894e-02,3.561387789192309583e-01
6.650000000000000355e+00,0.000000000000000000e+00,9.615010996108600549e-01,1.000000000000000000e+00,-6.261560587497427832e-02,3.588180599820560701e-01
6.700000000000000178e+00,0.000000000000000000e+00,9.575246237050242248e-01,1.000000000000000000e+00,-1.734028591664085184e-01,1.813616282296877102e-01
6.750000000000000000e+00,0.000000000000000000e+00,9.493013770915039728e-01,1.000000000000000000e+00,1.534710555939966525e-02,2.807207104802955655e-01
6.799999999999999822e+00,0.000000000000000000e+00,9.409167656669388258e-01,1.000000000000000000e+00,-9.057682313939352525e-02,1.471646361120377833e-01
6.849999999999999645e+00,0.000000000000000000e+00,9.332673073778995354e-01,1.000000000000000000e+00,-9.603378383327765277e-02,3.656807499413616824e-02
6.900000000000000355e+00,0.000000000000000000e+00,9.252642919921243436e-01,1.000000000000000000e+00,4.104001306340094857e-01,1.912272502434717580e-01
6.950000000000000178e+00,0.000000000000000000e+00,9.172767585819461278e-01,1.000000000000000000e+00,6.499669166325645620e-01,4.988468371607268637e-01
7.000000000000000000e+00,0.000000000000000000e+00,9.096037418658448059e-01,1.000000000000000000e+00,6.743224212841667509e-01,5.986740489602411230e-01
7.049999999999999822e+00,0.000000000000000000e+00,9.016826922597424021e-01,1.000000000000000000e+00,7.681284868304913971e-01,7.329009303671583098e-01
7.099999999999999645e+00,0.000000000000000000e+00,8.937487291100979503e-01,1.000000000000000000e+00,1.015917719869811719e+00,1.047738745792720749e+00
7.150000000000000355e+00,0.000000000000000000e+00,8.870941503617830737e-01,1.000000000000000000e+00,1.147395731781926997e+00,1.177291375204745805e+00
7.200000000000000178e+00,0.000000000000000000e+00,8.802359852656083117e-01,1.000000000000000000e+00,1.280474352360151613e+00,1.307456524262249786e+00
7.250000000000000000e+00,0.000000000000000000e+00,8.732613962370335825e-01,1.000000000000000000e+00,1.462903093240228714e+00,1.512144289480318093e+00
7.299999999999999822e+00,0.000000000000000000e+00,8.671974584855730583e-01,1.000000000000000000e+00,1.561326589036596602e+00,1.603735737861128996e+00
7.349999999999999645e+00,0.000000000000000000e+00,8.610275062193303297e-01,1.000000000000000000e+00,1.661049197519375298e+00,1.694857585127834909e+00
7.400000000000000355e+00,0.000000000000000000e+00,8.547227073158323307e-01,1.000000000000000000e+00,1.763505027811596904e+00,1.788118473209650006e+00
