# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,g,r
5.000000000000000000e+00,2.517099658046360134e-10,2.466179768142477547e-05,2.517131122051895372e-05,1.209318161350898180e+01,1.236283519923343022e+01
5.049999999999999822e+00,2.517091979742831275e-10,2.767088384735401658e-05,2.824263263205723255e-05,1.196976289923888714e+01,1.224004652519406733e+01
5.099999999999999645e+00,2.517083364572458212e-10,3.104743902311941559e-05,3.168870078138834144e-05,1.184789019009480171e+01,1.212032079844710353e+01
5.150000000000000355e+00,2.517073698227415759e-10,3.482991745439374838e-05,3.555523879841116083e-05,1.172856292545968415e+01,1.200417863048707545e+01
5.200000000000000178e+00,2.517062852454084063e-10,3.907286126793804590e-05,3.989354813093959589e-05,1.160980055747158701e+01,1.188976639748877062e+01
5.250000000000000000e+00,2.517050683351889634e-10,4.383837858097119450e-05,4.476118900865682331e-05,1.148941611609648561e+01,1.177514196456829154e+01
5.299999999999999822e+00,2.517037029464694647e-10,4.917782771747619089e-05,5.022274388669704758e-05,1.137108352996447280e+01,1.166307683238832027e+01
5.349999999999999645e+00,2.517021709639463122e-10,5.516665442327907642e-05,5.635067397942502551e-05,1.125322957295547610e+01,1.155215726467407933e+01
5.400000000000000355e+00,2.517004520623839422e-10,6.189460258843639808e-05,6.322628022874909437e-05,1.113327802263375332e+01,1.144008566474322208e+01
5.450000000000000178e+00,2.516985234370843822e-10,6.943701749458814113e-05,7.094078142714644165e-05,1.101435167389562508e+01,1.132922173449347270e+01
5.500000000000000000e+00,2.516963595014993838e-10,7.790469182725717593e-05,7.959652376714822534e-05,1.089449585293326095e+01,1.121782845401126849e+01
5.549999999999999822e+00,2.516939315479866958e-10,8.739950118677286388e-05,8.930833781777870739e-05,1.077483640490557093e+01,1.110672586461950573e+01
5.599999999999999645e+00,2.516912073672212149e-10,9.805024539299880652e-05,1.002050608796407319e-04,1.065480745956448061e+01,1.099539082227186526e+01
5.650000000000000355e+00,2.516881508212304088e-10,1.100126689437364800e-04,1.124312448428712734e-04,1.053236957981602728e+01,1.088200454889678781e+01
5.700000000000000178e+00,2.516847213644111442e-10,1.234026976916729307e-04,1.261490721199349846e-04,1.041174208735346696e+01,1.077001948592126013e+01
5.750000000000000000e+00,2.516808735062014317e-10,1.384592308079052694e-04,1.415405049588017996e-04,1.029025523276433773e+01,1.065711421557269745e+01
5.799999999999999822e+00,2.516765562083131905e-10,1.554150072241191997e-04,1.588096965118793039e-04,1.016532667876141716e+01,1.054095053589622921e+01
5.849999999999999645e+00,2.516717122085740839e-10,1.743748949866683344e-04,1.781856954681899029e-04,1.004085340426824047e+01,1.042483698482642751e+01
5.900000000000000355e+00,2.516662772624643160e-10,1.956199774121284861e-04,1.999254799072570216e-04,9.915068366495539465e+00,1.030724268755724893e+01
5.950000000000000178e+00,2.516601792923563052e-10,2.194817324756670018e-04,2.243173603394394127e-04,9.786493684906240276e+00,1.018676602256433483e+01
6.000000000000000000e+00,2.516533374332606730e-10,2.462421807657107003e-04,2.516847967219568659e-04,9.657765530215741023e+00,1.006567060584167450e+01
6.049999999999999822e+00,2.516456609625317694e-10,2.762065233843951002e-04,2.823906796375893016e-04,9.528766065475835489e+00,9.943864616587056560e+00
