# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,g,r
5.500000000000000000e+00,1.406352038986229925e-13,2.218254670106832058e-08,2.223794085578513132e-08,1.960265710532785732e+01,2.010688726863435249e+01
5.549999999999999822e+00,1.577912350644723908e-13,2.792563776929131522e-08,2.799542874743771912e-08,1.935266925294972395e+01,1.985689840248407023e+01
5.599999999999999645e+00,1.770395677874734989e-13,3.515517190792416495e-08,3.524347853104379920e-08,1.910264710114087450e+01,1.960686979209614123e+01
5.650000000000000355e+00,1.986352294359298820e-13,4.425540855962773243e-08,4.436795288354137942e-08,1.885254002528354533e+01,1.935674713096999255e+01
5.700000000000000178e+00,2.228642950107381634e-13,5.570994785560746861e-08,5.585459034028183597e-08,1.860225408992526042e+01,1.910643472222699302e+01
5.750000000000000000e+00,2.500476573076813160e-13,7.012715318539338576e-08,7.031485207957714112e-08,1.835173916258942484e+01,1.885588099810353668e+01
5.799999999999999822e+00,2.805452523950311205e-13,8.827240676496215313e-08,8.851845476072532388e-08,1.810094312908351810e+01,1.860503384210403510e+01
5.849999999999999645e+00,3.147607947444093477e-13,1.111089543447228197e-07,1.114343191550963611e-07,1.784973115890428375e+01,1.835376092240034041e+01
5.900000000000000355e+00,3.531470826681575354e-13,1.398486472590473323e-07,1.402821105042539737e-07,1.759797792831006547e+01,1.810194081415343703e+01
5.950000000000000178e+00,3.962119417210973573e-13,1.760155815525467443e-07,1.765971066770784503e-07,1.734560643858100093e+01,1.784950244650784867e+01
6.000000000000000000e+00,4.445248814817184107e-13,2.215270645824661928e-07,2.223118406147397609e-07,1.709246802547814070e+01,1.759630656750589139e+01
6.049999999999999822e+00,4.987245497029933094e-13,2.787937466792475325e-07,2.798588491342959882e-07,1.683847711593804064e+01,1.734227662250872015e+01
6.099999999999999645e+00,5.595270772830440044e-13,3.508462658813258162e-07,3.522999810830497098e-07,1.658356380729524204e+01,1.708734864389785457e+01
6.150000000000000355e+00,6.277354179171780499e-13,4.414938420339508062e-07,4.434891220479398951e-07,1.632743152662063579e+01,1.683121421277339635e+01
6.200000000000000178e+00,7.042497977193723145e-13,5.555191374090265790e-07,5.582769621083441808e-07,1.606913956392583032e+01,1.657287016737792129e+01
