# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,u,g,r,i,z
5.500000000000000000e+00,1.321878151970546329e-10,4.169799040842964339e-05,4.180211844039962923e-05,1.107286993835749200e+01,1.141739780385509562e+01,1.192162796716160500e+01,1.228437984731127131e+01,1.259935565162839310e+01
5.549999999999999822e+00,1.321873051431155581e-10,4.678456420550469502e-05,4.690265783115182802e-05,1.094780347902550943e+01,1.129231149071020468e+01,1.179652780608191165e+01,1.215927036536382388e+01,1.247423764291414727e+01
5.599999999999999645e+00,1.321867328555261907e-10,5.248887540095313186e-05,5.262553372499379189e-05,1.082258445429076232e+01,1.116703575916054092e+01,1.167121239799177346e+01,1.203392778545262587e+01,1.234887000555058023e+01
5.650000000000000355e+00,1.321860907412392767e-10,5.888629534792011661e-05,5.904667659396805712e-05,1.069694152504841611e+01,1.104132051090871869e+01,1.154543749898796534e+01,1.190811126499556849e+01,1.222301626660565432e+01
5.700000000000000178e+00,1.321853702808728612e-10,6.606085464905175268e-05,6.625128025806404307e-05,1.057078362049679043e+01,1.091508118872589250e+01,1.141912109248967511e+01,1.178173962407596065e+01,1.209659584237696350e+01
5.750000000000000000e+00,1.321845619157208545e-10,7.410590983004998683e-05,7.433493177801762789e-05,1.044427273810348566e+01,1.078846724525770640e+01,1.129241342876915155e+01,1.165496177703159475e+01,1.196975397740456515e+01
5.799999999999999822e+00,1.321836549209875521e-10,8.312763707837810803e-05,8.340487911107849212e-05,1.031705764175633533e+01,1.066115546458334506e+01,1.116500147719158065e+01,1.152747036165452954e+01,1.184218857457956631e+01
5.849999999999999645e+00,1.321826372635676538e-10,9.324531962802060352e-05,9.358145331014023596e-05,1.018873908981709064e+01,1.053277507467205965e+01,1.103652575123133772e+01,1.139891187103598469e+01,1.171355150829368341e+01
5.900000000000000355e+00,1.321814954424893793e-10,1.045903039721090801e-04,1.049996640927925730e-04,1.005950104311435211e+01,1.040349348681772312e+01,1.090716270640830032e+01,1.126946408174923420e+01,1.158401554720007454e+01
5.950000000000000178e+00,1.321802143099100247e-10,1.173107091329664319e-04,1.178109898862245153e-04,9.929099839445868270e+00,1.027308519590441449e+01,1.077670719790930320e+01,1.113893045500563517e+01,1.145338507060218092e+01
6.000000000000000000e+00,1.321787768702957158e-10,1.315721554668454723e-04,1.321853860294444898e-04,9.797326996326681581e+00,1.014135463315978569e+01,1.064498123442564292e+01,1.100714145797697796e+01,1.132149340852680552e+01
6.049999999999999822e+00,1.321771640551308839e-10,1.475577724316980415e-04,1.483135376779151724e-04,9.664426664131568145e+00,1.000852200270894343e+01,1.051220412118142633e+01,1.087431672916815728e+01,1.118855916245094306e+01
6.099999999999999645e+00,1.321753544701800545e-10,1.654736350354920661e-04,1.664093871859453184e-04,9.530157594209541116e+00,9.874349287629598848e+00,1.037812806633029084e+01,1.074020753310328757e+01,1.105433803673405180e+01
6.150000000000000355e+00,1.321733241119637301e-10,1.855463532844948407e-04,1.867129693493121739e-04,9.392063529727423088e+00,9.736296120337705418e+00,1.024001169769845632e+01,1.060199202457203427e+01,1.091595509125988883e+01
6.200000000000000178e+00,1.321710460497052221e-10,2.080190118870601991e-04,2.094935919344847130e-04,9.247597812991223520e+00,9.591458976855044227e+00,1.009478139058511204e+01,1.045657482787186154e+01,1.077023607741971034e+01
6.250000000000000000e+00,1.321684900685529955e-10,2.331693661103337301e-04,2.350534034568093440e-04,9.097703263936473661e+00,9.440654709057994864e+00,9.942342529743100954e+00,1.030422276133405290e+01,1.061728405922520579e+01
6.299999999999999822e+00,1.321656222693747660e-10,2.613479372554849641e-04,2.637313952391998344e-04,8.942278528804493476e+00,9.284364307768285585e+00,9.783445018471681465e+00,1.014569191178314611e+01,1.045802919434306943e+01
6.349999999999999645e+00,1.321624046198513373e-10,2.928905585578933202e-04,2.959078904731527728e-04,8.777649062268324087e+00,9.118583982131497123e+00,9.614443735740039187e+00,9.977499050633674926e+00,1.028911829332398042e+01
6.400000000000000355e+00,1.321587944509628442e-10,3.281371671922588364e-04,3.320095793581434628e-04,8.615751670845689603e+00,8.954579774709955586e+00,9.447203690226913864e+00,9.811143714301564955e+00,1.012192478723989097e+01
6.450000000000000178e+00,1.321547438922461566e-10,3.675333706029385483e-04,3.725151665250364566e-04,8.466361577578553010e+00,8.802448900183989622e+00,9.292547870588549586e+00,9.656884872863066960e+00,9.966768084092684887e+00
6.500000000000000000e+00,1.321501992384083118e-10,4.115258119285768222e-04,4.179617049035320346e-04,8.321355940698303755e+00,8.651531845705491719e+00,9.138840552313098442e+00,9.502478257122582761e+00,9.810724855854644488e+00
