# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,u,g,r,i,z
5.500000000000000000e+00,3.363314609928959146e-10,1.061156374945048265e-04,1.063629522722671806e-04,1.026118584505961451e+01,1.060468699432719575e+01,1.110660337639761508e+01,1.146517052752902543e+01,1.177874956880513935e+01
5.549999999999999822e+00,3.363271351677051022e-10,1.190619738596039384e-04,1.193404278445334078e-04,1.013584613651474342e+01,1.047935665860075005e+01,1.098127786485852653e+01,1.133985367525279031e+01,1.165343727060772494e+01
5.599999999999999645e+00,3.363222815782462941e-10,1.335859130092896746e-04,1.339011962210633685e-04,1.000973650714057328e+01,1.035328125332588201e+01,1.085521889066389178e+01,1.121382219085818832e+01,1.152742110760426186e+01
5.650000000000000355e+00,3.363168358446878871e-10,1.498777683396050218e-04,1.502383968961633624e-04,9.883045589073105930e+00,1.022663023650458314e+01,1.072859027105681662e+01,1.108723687402146396e+01,1.140085838960750664e+01
5.700000000000000178e+00,3.363107257361108947e-10,1.681520116672171586e-04,1.685687226273783351e-04,9.755705502833976084e+00,1.009933877786266265e+01,1.060132863809074877e+01,1.096003695680813905e+01,1.127369017135170282e+01
5.750000000000000000e+00,3.363038702136798187e-10,1.886517260043769440e-04,1.891352899204490551e-04,9.627299908501370851e+00,9.971023774956208285e+00,1.047306121800697554e+01,1.083185909771000865e+01,1.114556201074620390e+01
5.799999999999999822e+00,3.362961783573623118e-10,2.116474392073337796e-04,2.122108588729707391e-04,9.497757683285620089e+00,9.841618014094336786e+00,1.034372086051395456e+01,1.070263713206163914e+01,1.101640880987608995e+01
5.849999999999999645e+00,3.362875481620612152e-10,2.374385405843521836e-04,2.381014447763088037e-04,9.367433694508015662e+00,9.711445043458134307e+00,1.021362149128643182e+01,1.057267715284061183e+01,1.088652855778698836e+01
5.900000000000000355e+00,3.362778651873253406e-10,2.663645868246406379e-04,2.671503689839050777e-04,9.236142909345538499e+00,9.580330853068794283e+00,1.008259012801905641e+01,1.044180760381033224e+01,1.075575128925547830e+01
5.950000000000000178e+00,3.362670010428930757e-10,2.988050031517579578e-04,2.997428022806590932e-04,9.103798012442098297e+00,9.448190381131055915e+00,9.950539172506395857e+00,1.030993882650600568e+01,1.062398587526837446e+01
6.000000000000000000e+00,3.362548116901911995e-10,3.351841652855469490e-04,3.363108603862553889e-04,8.970206410548286158e+00,9.314835823318496466e+00,9.817275401624726783e+00,1.017687472829334894e+01,1.049103450947980321e+01
6.049999999999999822e+00,3.362411355375255976e-10,3.759822190132391505e-04,3.773393183831896315e-04,8.834718277696879341e+00,9.179651993876895233e+00,9.682182677645336355e+00,1.004200081152727364e+01,1.035628607396029821e+01
6.099999999999999645e+00,3.362257913040335868e-10,4.217262527106528398e-04,4.233720188591539690e-04,8.697500282988997355e+00,9.042769923293235479e+00,9.545377850686655563e+00,9.905422208604548473e+00,1.021983053561386612e+01
6.150000000000000355e+00,3.362085756244888758e-10,4.730100667899639127e-04,4.750190574934287191e-04,8.558221430139731467e+00,8.903857672578482152e+00,9.406533745575330840e+00,9.766816248737583805e+00,1.008134410344559484e+01
6.200000000000000178e+00,3.361892603637229642e-10,5.304955335288201587e-04,5.329648397909720345e-04,8.416524144938904328e+00,8.762546866904749265e+00,9.265281246696972062e+00,9.625821551357518047e+00,9.940468701417820796e+00
6.250000000000000000e+00,3.361675896057175422e-10,5.949109062921867320e-04,5.979771138074227660e-04,8.272141559089739360e+00,8.618529634447519072e+00,9.121281105117759580e+00,9.482076729175098251e+00,9.796821351833735037e+00
6.299999999999999822e+00,3.361432762782788540e-10,6.670545086083074209e-04,6.709170961234686009e-04,8.120126993903319601e+00,8.466761601428387962e+00,8.969314037199836775e+00,9.330253067580869697e+00,9.644944071671424979e+00
6.349999999999999645e+00,3.361159983696005328e-10,7.477769204247459870e-04,7.527508221582534251e-04,7.955021029706614399e+00,8.301555919105133796e+00,8.802722975424856600e+00,9.163713272452540082e+00,9.478044473331763697e+00
6.400000000000000355e+00,3.360853946878800272e-10,8.381172562037577387e-04,8.445618673199099770e-04,7.781544787765113824e+00,8.127643118382003706e+00,8.626539129221605151e+00,8.987461058812037606e+00,9.301207944622611024e+00
6.450000000000000178e+00,3.360510601094509975e-10,9.389937163292245070e-04,9.475656026068789324e-04,7.604130544495717459e+00,7.949029121685008192e+00,8.444106314947191549e+00,8.805082131035312898e+00,9.118017274522628668e+00
6.500000000000000000e+00,3.360125402545509822e-10,1.051686960926721467e-03,1.063125167307015298e-03,7.416755800975650459e+00,7.757408857199422414e+00,8.248027936784026792e+00,8.607974167628285045e+00,8.919442213274116682e+00
6.549999999999999822e+00,3.359693255228082574e-10,1.177766535968189114e-03,1.192769362535114766e-03,7.239088829625792698e+00,7.565344567282529908e+00,8.047613372532694598e+00,8.401816214882366296e+00,8.704777113377680564e+00
6.599999999999999645e+00,3.359208444127454553e-10,1.318594251516128210e-03,1.338212692723651743e-03,7.082809159944595478e+00,7.391852758063777173e+00,7.865518158403105531e+00,8.213004988584629018e+00,8.506512059365761047e+00
6.650000000000000355e+00,3.358664560409798414e-10,1.475854294399331921e-03,1.501377808020408315e-03,6.937710649311213729e+00,7.232505062181822098e+00,7.700234302154200350e+00,8.042286928656977807e+00,8.329977774168369820e+00
6.700000000000000178e+00,3.358054417673012148e-10,1.651472825495377749e-03,1.684420629056301898e-03,6.802310351922230325e+00,7.071435182314829149e+00,7.527400835824423098e+00,7.859759879737524102e+00,8.136319636312521197e+00
6.750000000000000000e+00,3.357369958213435860e-10,1.847219057274931530e-03,1.889758466929090290e-03,6.679229767921086136e+00,6.920468112523110449e+00,7.356629788267781578e+00,7.670748978026779241e+00,7.927077748904331145e+00
6.799999999999999822e+00,3.356602148150846873e-10,2.064885741635643333e-03,2.120101485705856281e-03,6.570056505425291959e+00,6.778049491272618354e+00,7.189565426254674207e+00,7.480265353079701640e+00,7.709658543874681413e+00
6.849999999999999645e+00,3.355740860128394499e-10,2.306978489082589859e-03,2.378487892441582315e-03,6.476285556417153089e+00,6.631158944372948838e+00,7.010866296044937940e+00,7.275400123722917556e+00,7.471846416499552390e+00
6.900000000000000355e+00,3.354774742167115916e-10,2.576262395198216770e-03,2.668323280825100809e-03,6.402577399792434676e+00,6.512772365370899763e+00,6.843545197899047139e+00,7.067252230947197233e+00,7.222441851220615661e+00
6.950000000000000178e+00,3.353691071105954785e-10,2.875705490184521981e-03,2.993424599173444972e-03,6.342086578951679599e+00,6.428637901054912618e+00,6.710642267447880727e+00,6.891370437515377034e+00,7.007582321086097465e+00
7.000000000000000000e+00,3.352475588897607596e-10,3.208708353484650191e-03,3.358069261677636575e-03,6.284727273322502583e+00,6.351414487957605104e+00,6.600965778931197292e+00,6.751796327709129741e+00,6.839087961358174539e+00
7.049999999999999822e+00,3.351112319858228808e-10,3.578999560202397300e-03,3.767049973491349343e-03,6.228921410304508299e+00,6.274994727205360334e+00,6.500682944321752643e+00,6.629573836697559841e+00,6.695539143154981332e+00
