# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,u,g,r,i,z
5.500000000000000000e+00,2.575166043268241110e-10,8.124776222531617919e-05,8.143711954090958728e-05,1.055110579315964969e+01,1.089460694242723093e+01,1.139652332449765026e+01,1.175509047562906062e+01,1.206866951690517453e+01
5.549999999999999822e+00,2.575141202291387730e-10,9.116031080482815100e-05,9.137351028221866837e-05,1.042576434384604767e+01,1.076927486580365922e+01,1.127119607199534101e+01,1.162977188227098679e+01,1.194335547756354288e+01
5.599999999999999645e+00,2.575113330542201753e-10,1.022808116208698124e-04,1.025222099564536768e-04,1.029965277224619058e+01,1.064319751780194423e+01,1.114513515483407957e+01,1.150373845451012045e+01,1.181733737097033554e+01
5.650000000000000355e+00,2.575082058284387952e-10,1.147549953563315020e-04,1.150311130821162658e-04,1.017295968274217444e+01,1.051654432895773539e+01,1.101850436286682111e+01,1.137715096464850717e+01,1.169077247960464661e+01
5.700000000000000178e+00,2.575046970686119498e-10,1.287470942152546224e-04,1.290661523895095405e-04,1.004561716985040221e+01,1.038925044288195920e+01,1.089124030197828574e+01,1.124994861848793448e+01,1.156360183187667445e+01
5.750000000000000000e+00,2.575007602322506173e-10,1.444432524098730991e-04,1.448134978347889745e-04,9.917208871379727952e+00,1.026093273415683882e+01,1.076297017520457899e+01,1.112176805107078081e+01,1.143547096203876379e+01
5.799999999999999822e+00,2.574963431008536907e-10,1.620506347148697286e-04,1.624820234226272890e-04,9.787663632786475887e+00,1.013152395713615306e+01,1.063362680024835072e+01,1.099254306562178130e+01,1.130631473999102354e+01
5.849999999999999645e+00,2.574913870881141871e-10,1.817985130385042271e-04,1.823060743805016485e-04,9.657336274876826110e+00,1.000134761417348983e+01,1.050352405715129578e+01,1.086257970959042041e+01,1.117643110940110063e+01
5.900000000000000355e+00,2.574858264639174370e-10,2.039469251854950441e-04,2.045485711676367404e-04,9.526041728732053571e+00,9.870229658724149147e+00,1.037248892695347990e+01,1.073170638993471471e+01,1.104565006812646999e+01
5.950000000000000178e+00,2.574795874839074048e-10,2.287864491827246540e-04,2.295044912074897532e-04,9.393692634065949676e+00,9.738084983947103979e+00,1.024043376645865777e+01,1.059983340317218392e+01,1.091388044214055242e+01
6.000000000000000000e+00,2.574725874131671172e-10,2.566420981182235207e-04,2.575047741687309997e-04,9.260096354069183633e+00,9.604725741534267058e+00,1.010716530869214580e+01,1.046676461278258330e+01,1.078092438118587637e+01
6.049999999999999822e+00,2.574647334311737562e-10,2.878816090288120592e-04,2.889207021422287637e-04,9.124603031463735192e+00,9.469536712888753982e+00,9.972067383114293193e+00,1.033188548814696617e+01,1.064617073417631588e+01
