# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,g,r
5.500000000000000000e+00,1.321878151970546329e-10,4.170492029563941744e-05,4.180211844039962923e-05,1.161866722414281128e+01,1.212058360621324482e+01
5.549999999999999822e+00,1.321873051431155581e-10,4.679322106711488794e-05,4.690265783115182802e-05,1.149333201386108527e+01,1.199525321993382931e+01
5.599999999999999645e+00,1.321867328555261907e-10,5.250162191894919853e-05,5.262553372499379189e-05,1.136725116889690668e+01,1.186918880537855614e+01
5.650000000000000355e+00,1.321860907412392767e-10,5.890494259158692009e-05,5.904667659396805712e-05,1.124059407034531688e+01,1.174255410309674375e+01
5.700000000000000178e+00,1.321853702808728612e-10,6.608750396377809089e-05,6.625128025806404307e-05,1.111329581480082140e+01,1.161528567186010719e+01
5.750000000000000000e+00,1.321845619157208545e-10,7.414487978980661336e-05,7.433493177801762789e-05,1.098497323550232352e+01,1.148701067294464906e+01
5.799999999999999822e+00,1.321836549209875521e-10,8.318344057039397542e-05,8.340487911107849212e-05,1.085555902925680982e+01,1.135766186641581754e+01
5.849999999999999645e+00,1.321826372635676538e-10,9.332091308973088095e-05,9.358145331014023596e-05,1.072537661594821401e+01,1.122755305019531136e+01
5.900000000000000355e+00,1.321814954424893793e-10,1.046908271725392606e-04,1.049996640927925730e-04,1.059425188318319044e+01,1.109651113931501243e+01
5.950000000000000178e+00,1.321802143099100247e-10,1.174424027437953090e-04,1.178109898862245153e-04,1.046209964304320295e+01,1.096444840960000988e+01
6.000000000000000000e+00,1.321787768702957158e-10,1.317425526024630698e-04,1.321853860294444898e-04,1.032873196801521942e+01,1.083117151510616338e+01
6.049999999999999822e+00,1.321771640551308839e-10,1.477801416355965054e-04,1.483135376779151724e-04,1.019353358040172708e+01,1.069606422625002295e+01
6.099999999999999645e+00,1.321753544701800545e-10,1.657625264635339982e-04,1.664093871859453184e-04,1.005663532157727502e+01,1.055924320578439080e+01
6.150000000000000355e+00,1.321733241119637301e-10,1.859233358992450525e-04,1.867129693493121739e-04,9.917705111798113649e+00,1.042038113713030612e+01
6.200000000000000178e+00,1.321710460497052221e-10,2.085230194427073274e-04,2.094935919344847130e-04,9.776374421729343567e+00,1.027910875053909479e+01
6.250000000000000000e+00,1.321684900685529955e-10,2.338482001844017848e-04,2.350534034568093440e-04,9.632335211734478264e+00,1.013508663496079976e+01
6.299999999999999822e+00,1.321656222693747660e-10,2.622131464306679026e-04,2.637313952391998344e-04,9.480543877998066193e+00,9.983096312667989025e+00
6.349999999999999645e+00,1.321624046198513373e-10,2.939527977036108424e-04,2.959078904731527728e-04,9.315314571569238922e+00,9.816481930914157772e+00
6.400000000000000355e+00,1.321587944509628442e-10,3.294763560086643220e-04,3.320095793581434628e-04,9.141376485118072992e+00,9.640273282687481071e+00
6.450000000000000178e+00,1.321547438922461566e-10,3.691457161096967999e-04,3.725151665250364566e-04,8.962734356833614413e+00,9.457813206090875724e+00
6.500000000000000000e+00,1.321501992384083118e-10,4.134654772224892949e-04,4.179617049035320346e-04,8.771085207038474607e+00,9.261706897010043349e+00
6.549999999999999822e+00,1.321451002389871542e-10,4.630541117740619183e-04,4.689516991150744288e-04,8.578986854233605186e+00,9.061260425471132862e+00
6.599999999999999645e+00,1.321393793017563200e-10,5.184488651285467297e-04,5.261610714235907078e-04,8.405449229909649489e+00,8.879121527395014368e+00
6.650000000000000355e+00,1.321329605994577540e-10,5.803141958077587476e-04,5.903480944089616392e-04,8.246044749117395156e+00,8.713782220845651239e+00
6.700000000000000178e+00,1.321257590682026713e-10,6.494103089266418678e-04,6.623634069599428640e-04,8.084912801282044370e+00,8.540890693084733698e+00
6.750000000000000000e+00,1.321176792844932261e-10,7.264365422380056987e-04,7.431612440545224633e-04,7.933871103843110006e+00,8.370053104362426666e+00
6.799999999999999822e+00,1.321086142062712226e-10,8.121024679304199821e-04,8.338120262741660757e-04,7.791365513162119782e+00,8.202912807687994245e+00
6.849999999999999645e+00,1.320984437616739835e-10,9.073990548561060169e-04,9.355164722468190756e-04,7.644381539142898419e+00,8.024135937194621704e+00
6.900000000000000355e+00,1.320870332672560518e-10,1.013420817255289820e-03,1.049621416426084084e-03,7.525869159369392491e+00,7.856718634155157588e+00
6.950000000000000178e+00,1.320742316552999086e-10,1.131343969713606437e-03,1.177637535987610239e-03,7.441567107810151072e+00,7.723681441210722198e+00
7.000000000000000000e+00,1.320598694874609756e-10,1.262517150249336520e-03,1.321259214376825511e-03,7.364152891790354261e+00,7.613837064886276096e+00
7.049999999999999822e+00,1.320437567293577297e-10,1.408420938989108761e-03,1.482386795409500234e-03,7.287521972052012131e+00,7.513360258448116724e+00
7.099999999999999645e+00,1.320256802577936516e-10,1.570671843613213403e-03,1.663151511050155835e-03,7.218557425277843720e+00,7.428618539173498903e+00
7.150000000000000355e+00,1.320054010690656968e-10,1.751215321047039407e-03,1.865943398329675783e-03,7.157607670615867335e+00,7.357058684857570086e+00
7.200000000000000178e+00,1.319826511532408483e-10,1.952215731654686473e-03,2.093442556578302156e-03,7.100301652169918043e+00,7.290245441204753263e+00
7.250000000000000000e+00,1.319571299953480525e-10,2.175932435130142201e-03,2.348654135506061599e-03,7.047421748196882163e+00,7.229574184686249794e+00
7.299999999999999822e+00,1.319285006601059134e-10,2.425027968445323673e-03,2.634947487927391963e-03,6.997816393315297034e+00,7.173475284052642564e+00
7.349999999999999645e+00,1.318963854120648611e-10,2.702484689138842135e-03,2.956099968337965594e-03,6.949289807550066200e+00,7.118529030553091275e+00
7.400000000000000355e+00,1.318603608178643085e-10,3.011463346295388446e-03,3.316345910343484246e-03,6.901863244555165977e+00,7.064700053023756254e+00
7.450000000000000178e+00,1.318199522716725457e-10,3.355500379045764803e-03,3.720431372261249342e-03,6.855694014760793209e+00,7.012102630779793344e+00
7.500000000000000000e+00,1.317746278787785266e-10,3.738522354089378677e-03,4.173675301201341600e-03,6.811091673956227055e+00,6.961658151878644674e+00
7.549999999999999822e+00,1.317237916257432208e-10,4.165118311102035398e-03,4.682037831554433822e-03,6.767345213956431849e+00,6.913391017664999083e+00
7.599999999999999645e+00,1.316667757585034790e-10,4.640510560476346358e-03,5.252196503951984084e-03,6.722789780761523559e+00,6.865211139961566289e+00
7.650000000000000355e+00,1.316028322823909014e-10,5.170248979726082932e-03,5.891631265077817807e-03,6.676766665870275119e+00,6.816004340430545483e+00
7.700000000000000178e+00,1.315311234902376817e-10,5.760416113487698379e-03,6.608719186609752702e-03,6.629523531581590134e+00,6.766101522602930629e+00
7.750000000000000000e+00,1.314507114166871146e-10,6.417741743001295282e-03,7.412839922115473448e-03,6.581609049636959696e+00,6.715924450105262622e+00
7.799999999999999822e+00,1.313605461086449949e-10,7.149781847627341598e-03,8.314493002536692268e-03,6.533902046870700531e+00,6.665685331412184667e+00
7.849999999999999645e+00,1.312594525937000066e-10,7.964948648691107247e-03,9.325428151986576292e-03,6.486887125072264837e+00,6.615427178482121917e+00
7.900000000000000355e+00,1.311461164205758089e-10,8.872465394580862294e-03,1.045878988322862871e-02,6.440782766357031619e+00,6.565764024811905131e+00
7.950000000000000178e+00,1.310190676386273394e-10,9.882852540033425226e-03,1.172927770271342540e-02,6.395505224669904010e+00,6.516686592667170430e+00
8.000000000000000000e+00,1.308766630775509071e-10,1.100779518130149369e-02,1.315332331347748157e-02,6.350749638264986174e+00,6.467711759266833838e+00
8.050000000000000711e+00,1.307170667844879226e-10,1.225988501562623283e-02,1.474928624410759732e-02,6.306535443587485190e+00,6.419021216710198985e+00
8.099999999999999645e+00,1.305382284744086127e-10,1.365316550799404623e-02,1.653766934490057822e-02,6.262820067831071924e+00,6.370821071751855413e+00
8.150000000000000355e+00,1.303378598521498065e-10,1.520222446199865143e-02,1.854135556748867653e-02,6.219498374588994238e+00,6.323123345241256743e+00
8.199999999999999289e+00,1.301134086721294388e-10,1.692282058582339488e-02,2.078586736769217486e-02,6.176675781581380420e+00,6.276025827477745622e+00
8.250000000000000000e+00,1.298620304163297218e-10,1.883386351922988061e-02,2.329964992568952370e-02,6.134406066743068209e+00,6.229511436765925225e+00
8.300000000000000711e+00,1.295805574948270793e-10,2.095858255156505742e-02,2.611437914071595631e-02,6.092688950163179129e+00,6.183538013743714146e+00
8.349999999999999645e+00,1.292654659087057203e-10,2.332239780810243038e-02,2.926529500192959557e-02,6.051537448271460562e+00,6.138068021025851806e+00
8.400000000000000355e+00,1.289128393660212572e-10,2.595119280444665305e-02,3.279156042877386795e-02,6.010873141245724582e+00,6.092777867984978002e+00
8.449999999999999289e+00,1.285183309117662325e-10,2.887331661852862372e-02,3.673664497132431150e-02,5.970760352883779376e+00,6.047602866665187094e+00
8.500000000000000000e+00,1.280771222276137557e-10,3.211694252051500165e-02,4.114873181284920550e-02,5.931340721218404610e+00,6.002796404802829500e+00
8.550000000000000711e+00,1.275838808827209352e-10,3.571662250185776710e-02,4.608114526177727738e-02,5.892793004924705258e+00,5.958508879879538256e+00
8.599999999999999645e+00,1.270327159803672984e-10,3.971535558136839866e-02,5.159279428531347855e-02,5.855289626163170169e+00,5.914773872534190957e+00
8.650000000000000355e+00,1.264171328553009407e-10,4.415393848934090482e-02,5.774862553597726739e-02,5.818987980322134490e+00,5.871674541053245377e+00
8.699999999999999289e+00,1.257299877433351435e-10,4.907472624340389333e-02,6.462007665563541947e-02,5.784036805420008420e+00,5.829220511970333973e+00
8.750000000000000000e+00,1.249634436793087182e-10,5.452583596890840656e-02,7.228551729589938191e-02,5.750632619846882676e+00,5.787540680858775488e+00
8.800000000000000711e+00,1.241089292945363920e-10,6.055756349721806708e-02,8.083066114362261190e-02,5.718936931708327620e+00,5.746798755966075589e+00
8.849999999999999645e+00,1.231571026937356084e-10,6.722579497993347308e-02,9.034892715163050925e-02,5.689071552352118033e+00,5.707078870648466307e+00
8.900000000000000355e+00,1.220978232077485181e-10,7.459042100595068836e-02,1.009417220115015473e-01,5.661160458546248719e+00,5.668209425226329756e+00
8.949999999999999289e+00,1.209201345549134878e-10,8.271137266962358403e-02,1.127186085398518139e-01,5.635338039147022471e+00,5.630254049386756776e+00
9.000000000000000000e+00,1.196122638108092691e-10,9.165653516220428898e-02,1.257973159808938313e-01,5.611726111772725289e+00,5.593516766288750830e+00
9.050000000000000711e+00,1.181616415882525359e-10,1.015007866935624253e-01,1.403035382064614089e-01,5.590353644894925367e+00,5.557965643549437118e+00
9.099999999999999645e+00,1.165549499629372957e-10,1.123123906110723574e-01,1.563704544596136448e-01,5.570666261408419473e+00,5.522050821443968971e+00
9.150000000000000355e+00,1.147782059270166283e-10,1.241595056627312066e-01,1.741378948188204434e-01,5.551929601181655016e+00,5.484253037990804103e+00
9.199999999999999289e+00,1.128168894742958363e-10,1.370562025472332746e-01,1.937510593460281816e-01,5.536675477672943657e+00,5.449870236567761594e+00
9.250000000000000000e+00,1.106561267475665678e-10,1.510669971491613861e-01,2.153586866133209710e-01,5.526789025098338470e+00,5.422910179894749660e+00
9.300000000000000711e+00,1.082809399005543043e-10,1.663280228355827339e-01,2.391105550834436155e-01,5.520808419966776626e+00,5.400687329773461443e+00
9.349999999999999645e+00,1.056765762784553393e-10,1.829155584981151383e-01,2.651541913044333509e-01,5.518213871770264234e+00,5.381838395650021312e+00
9.400000000000000355e+00,1.028289299660212022e-10,2.009001518447842694e-01,2.936306544287745068e-01,5.519024804021029240e+00,5.366156372054540213e+00
9.449999999999999289e+00,9.972506836808128198e-11,2.203363403708208934e-01,3.246692704081737824e-01,5.523458523968677980e+00,5.353745395348767033e+00
9.500000000000000000e+00,9.635387485160884170e-11,2.412586981699610666e-01,3.583812055728981538e-01,5.531617849319438562e+00,5.344621470863245349e+00
9.550000000000000711e+00,9.270681506118946980e-11,2.636884508341170164e-01,3.948518034770919782e-01,5.543910927810330236e+00,5.339314896711670144e+00
