# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,g,r
5.500000000000000000e+00,6.665803530503337631e-10,2.102736973030474676e-04,2.108134368224065503e-04,9.890149681978371632e+00,1.039418752350731978e+01
5.549999999999999822e+00,6.665632063253094288e-10,2.359262997271848481e-04,2.365335243589200337e-04,9.764892860825348464e+00,1.026892651667781564e+01
5.599999999999999645e+00,6.665439679084850500e-10,2.647051165849929693e-04,2.653911495955605152e-04,9.639038025477496774e+00,1.014306090154926210e+01
5.650000000000000355e+00,6.665223827107985052e-10,2.969893372150914069e-04,2.977689461252929241e-04,9.512644883278980501e+00,1.001664722821031717e+01
5.700000000000000178e+00,6.664981645528049833e-10,3.332043654675886230e-04,3.340961831155771526e-04,9.385722988397922961e+00,9.889693914326855406e+00
5.750000000000000000e+00,6.664709923801841302e-10,3.738294259512509434e-04,3.748544420468751101e-04,9.258126779638544690e+00,9.762058147189975443e+00
5.799999999999999822e+00,6.664405060198273603e-10,4.194003064359064920e-04,4.205839825818960369e-04,9.129780460800695607e+00,9.633662884492359524e+00
5.849999999999999645e+00,6.664063014210564188e-10,4.705149928488380848e-04,4.718908807384845135e-04,9.000682159762455115e+00,9.504502975364644612e+00
5.900000000000000355e+00,6.663679253199150030e-10,5.278462087215515450e-04,5.294550324506029334e-04,8.870603620915687770e+00,9.374349532161303955e+00
5.950000000000000178e+00,6.663248692571083805e-10,5.921469064188876388e-04,5.940391266604674696e-04,8.739353291755648456e+00,9.243006561519337083e+00
6.000000000000000000e+00,6.662765628719342547e-10,6.642602600615446322e-04,6.664987044215917641e-04,8.606805902403223740e+00,9.110342813046813149e+00
6.049999999999999822e+00,6.662223663853952703e-10,7.451338499274406382e-04,7.477934342302832013e-04,8.472665368598612190e+00,8.976057153664712018e+00
6.099999999999999645e+00,6.661615621754804865e-10,8.358200509367340282e-04,8.389997491023710573e-04,8.336800067535079961e+00,8.840007000122426462e+00
6.150000000000000355e+00,6.660933453362685994e-10,9.374999092294202191e-04,9.413250079200564469e-04,8.198809240312158408e+00,8.701778822069115904e+00
6.200000000000000178e+00,6.660168130999030808e-10,1.051494541717528730e-03,1.056123362468418736e-03,8.058084300794988053e+00,8.560744329309940781e+00
6.250000000000000000e+00,6.659309529865238017e-10,1.179268497201985772e-03,1.184913532537392334e-03,7.914304399554552560e+00,8.416571178157752797e+00
6.299999999999999822e+00,6.658346295317649148e-10,1.322418607984067939e-03,1.329398714675679178e-03,7.765208247996156388e+00,8.266807873696052411e+00
6.349999999999999645e+00,6.657265694243192667e-10,1.482634541753352067e-03,1.491488875844076099e-03,7.607195047985499059e+00,8.107534683496297134e+00
6.400000000000000355e+00,6.656053448671977914e-10,1.662118215445907614e-03,1.673325711526345251e-03,7.437966870164324007e+00,7.936621420679500716e+00
6.450000000000000178e+00,6.654693549555349058e-10,1.862471241418450860e-03,1.877310579020594148e-03,7.253408672979347216e+00,7.749972156173441817e+00
6.500000000000000000e+00,6.653168048409857655e-10,2.086436227086631290e-03,2.106135750844434235e-03,7.040786140133043602e+00,7.533365508641779229e+00
