# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,u,g,r,i,z
5.500000000000000000e+00,3.703961426241155647e-14,5.845300238017958932e-09,5.856683008155958456e-09,2.084742610328333257e+01,2.119040099402414512e+01,2.168946477021225405e+01,2.204698940229545912e+01,2.236018668547174570e+01
5.549999999999999822e+00,4.155859621776943462e-14,7.358728938089633526e-09,7.373063817017706420e-09,2.059740440461909827e+01,2.094038028807301544e+01,2.143944422900383984e+01,2.179696970362852682e+01,2.211016757577783665e+01
5.599999999999999645e+00,4.662883897344631714e-14,9.263949732677670789e-09,9.282048108676246604e-09,2.034724076890628908e+01,2.069022078271576959e+01,2.118928493287112502e+01,2.154681515343674647e+01,2.186001622067130512e+01
5.650000000000000355e+00,5.231757069056604095e-14,1.166227540562104853e-08,1.168528012563671942e-08,2.009691031749416368e+01,2.043989232910037401e+01,2.093895370513807563e+01,2.129649313076296835e+01,2.160969989743325925e+01
5.700000000000000178e+00,5.870021333091423571e-14,1.468120454173519589e-08,1.471071790423720746e-08,1.984636294907224396e+01,2.018934318214995471e+01,2.068839652630035175e+01,2.104594978617282663e+01,2.135916480475354717e+01
5.750000000000000000e+00,6.586138005077519046e-14,1.848123208181383342e-08,1.851944503522242400e-08,1.959547630169335264e+01,1.993845637404507443e+01,2.043749604517491747e+01,2.079506861327445222e+01,2.110829563565920353e+01
5.799999999999999822e+00,7.389599367379375483e-14,2.326427779061909186e-08,2.331424443903492244e-08,1.934419896325545807e+01,1.968718063388934070e+01,2.018619888899450387e+01,2.054379511568124173e+01,2.085703737839445182e+01
5.849999999999999645e+00,8.291054085594517045e-14,2.928452720502282466e-08,2.935039264118548898e-08,1.909237927370570986e+01,1.943537290065862067e+01,1.993436237774508868e+01,2.029198718898008735e+01,2.060524915739190988e+01
5.900000000000000355e+00,9.302447829717141852e-14,3.686183563661523254e-08,3.694924589039375913e-08,1.883989501494583862e+01,1.918291712406250582e+01,1.968187048612982437e+01,2.003952864448689297e+01,2.035281512383728852e+01
5.950000000000000178e+00,1.043718092974620392e-13,4.639853938265488896e-08,4.651534272577429773e-08,1.858671181553178542e+01,1.892977799826697094e+01,1.942868687096463987e+01,1.978638150980590638e+01,2.009969583144422955e+01
6.000000000000000000e+00,1.171028511219639784e-13,5.840092104028926038e-08,5.855793180581903901e-08,1.833270201678618605e+01,1.867583319002753939e+01,1.917469041607600388e+01,1.953242466696556079e+01,1.984576997541091714e+01
6.049999999999999822e+00,1.313862160538762547e-13,7.350571535312619114e-08,7.371806962885663351e-08,1.807778720970424757e+01,1.842100385054435208e+01,1.891980461096214583e+01,1.927758153186923806e+01,1.959095958999109399e+01
6.099999999999999645e+00,1.474110317012346119e-13,9.251416487839721718e-08,9.280272773872110017e-08,1.782173225764115898e+01,1.816506454318256658e+01,1.866381341518741266e+01,1.902164067152177296e+01,1.933505501946007143e+01
6.150000000000000355e+00,1.653894291120090201e-13,1.164342026976343088e-07,1.168277242723512916e-07,1.756424945664640802e+01,1.790773824526332447e+01,1.840645062961588962e+01,1.876434212135597335e+01,1.907779883655639708e+01
6.200000000000000178e+00,1.855593305710173080e-13,1.465332959534065119e-07,1.470717580398488278e-07,1.730500930955409444e+01,1.764870180835892199e+01,1.814739552827251146e+01,1.850536770751509863e+01,1.881887276115207897e+01
6.250000000000000000e+00,2.081875726336373658e-13,1.844047116303115206e-07,1.851444171127888797e-07,1.704358586789120977e+01,1.738752634882159498e+01,1.788619879498963883e+01,1.824425812198873587e+01,1.855780823936655111e+01
6.299999999999999822e+00,2.335734040284051534e-13,2.320502912831697980e-07,2.330717736405709506e-07,1.677917630124228765e+01,1.712338931708195133e+01,1.762198308702437544e+01,1.798010688923572786e+01,1.829367272384334342e+01
6.349999999999999645e+00,2.620524025678465541e-13,2.919839955740173250e-07,2.934041052545986041e-07,1.651016565124711377e+01,1.685462037372514743e+01,1.735298313539600201e+01,1.771112174569393005e+01,1.802463218696231451e+01
6.400000000000000355e+00,2.940008601794374378e-13,3.673601560224569201e-07,3.693514640182363270e-07,1.623519038424848304e+01,1.657976434214755557e+01,1.707758417056803779e+01,1.743570409684527789e+01,1.774904708509756546e+01
6.450000000000000178e+00,3.298406906414646817e-13,4.621336375347035050e-07,4.649542770596213732e-07,1.595390137360814009e+01,1.629835137479480522e+01,1.679513652079650399e+01,1.715325168032525482e+01,1.746628670414396822e+01
6.500000000000000000e+00,3.700449206155140898e-13,5.812629882676191509e-07,5.852980276051230604e-07,1.566465903637474355e+01,1.600832631628972536e+01,1.650343288021396404e+01,1.686158819430374223e+01,1.717410736053771103e+01
6.549999999999999822e+00,4.151438311391840274e-13,7.309607860335634898e-07,7.367833874862292726e-07,1.537043085702555345e+01,1.571122368769137267e+01,1.620363560335081132e+01,1.656121175353462149e+01,1.687223619303087219e+01
6.599999999999999645e+00,4.657318239053940956e-13,9.189953447389594396e-07,9.274661044714349091e-07,1.507707928404210662e+01,1.541029179466624299e+01,1.589785377957259982e+01,1.625311586072291448e+01,1.655996352675545324e+01
6.650000000000000355e+00,5.224750944263916113e-13,1.155034725832224509e-06,1.167484628239489859e-06,1.478645834449934426e+01,1.510736324017378962e+01,1.558876806648645186e+01,1.594033868566980772e+01,1.624175292667622017e+01
6.700000000000000178e+00,5.861202025679535804e-13,1.451289298834688199e-06,1.469598082594644136e-06,1.450355216101654321e+01,1.480905083985375370e+01,1.528343028071844856e+01,1.563021550531276205e+01,1.592527951856725110e+01
6.750000000000000000e+00,6.575036399327045116e-13,1.823083284983740986e-06,1.849862998590846236e-06,1.423127325820506428e+01,1.452140625762478976e+01,1.498801518973264990e+01,1.532886294222767276e+01,1.561659460381941500e+01
6.799999999999999822e+00,7.375625031385890776e-13,2.289418357750145975e-06,2.328484521693310329e-06,1.396830010235079556e+01,1.424063029659217960e+01,1.469619304039506602e+01,1.502781215797645586e+01,1.530414671748739863e+01
