# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,u,g,r,i,z
5.500000000000000000e+00,1.077674830292275110e-14,1.700667445281411573e-09,1.703979218128409341e-09,2.218789466525092990e+01,2.253086955599174246e+01,2.302993333217985139e+01,2.338745796426304935e+01,2.370065524743934304e+01
5.549999999999999822e+00,1.209164382111833605e-14,2.141004140060361216e-09,2.145174836460700126e-09,2.193786768383417041e+01,2.228084356627340412e+01,2.277990750703584411e+01,2.313743298079933908e+01,2.345063085234665579e+01
5.599999999999999645e+00,1.356696360057369280e-14,2.695338231522277123e-09,2.700603936545173192e-09,2.168769808085875894e+01,2.203067809448504732e+01,2.252974224471140730e+01,2.288727246485743194e+01,2.320047353182475547e+01
5.650000000000000355e+00,1.522227789349324856e-14,3.393150040759039733e-09,3.399843263245380849e-09,2.143736096513514156e+01,2.178034297850705059e+01,2.227940435659344587e+01,2.263694378092866089e+01,2.295015054695275580e+01
5.700000000000000178e+00,1.707954372716195611e-14,4.271539794673630857e-09,4.280126723752782423e-09,2.118680625998166533e+01,2.152978649552171930e+01,2.202883984404856221e+01,2.238639309929927634e+01,2.269960811522855693e+01
5.750000000000000000e+00,1.916339583504979814e-14,5.377210738617925408e-09,5.388328972160403343e-09,2.093591100952596662e+01,2.127889108320770362e+01,2.177793075520224875e+01,2.213550332166902024e+01,2.244873034322920802e+01
5.799999999999999822e+00,2.150147300934529411e-14,6.768921984874444200e-09,6.783460049189011115e-09,2.068462443816507346e+01,2.102760610816757492e+01,2.152662436809508506e+01,2.188422058970068917e+01,2.219746284909880529e+01
5.849999999999999645e+00,2.412478417691661326e-14,8.520643518678129833e-09,8.539807595088741426e-09,2.043279415567928226e+01,2.077578778294106598e+01,2.127477726569395600e+01,2.163240207171078566e+01,2.194566403681473332e+01
5.900000000000000355e+00,2.706811902042758738e-14,1.072545933507230834e-08,1.075089230036811211e-08,2.018029810391489320e+01,2.052332021060850309e+01,2.102227357914147632e+01,2.137993173030887561e+01,2.169321820477536988e+01
5.950000000000000178e+00,3.037050854813727774e-14,1.350046101157116307e-08,1.353444649140321349e-08,1.992710181061617902e+01,2.027016798741728110e+01,2.076907687048387885e+01,2.112677149945275090e+01,2.144008581405100244e+01
6.000000000000000000e+00,3.407574166701354606e-14,1.699299733099351737e-08,1.703868212895489898e-08,1.967307742339691856e+01,2.001620858173665596e+01,2.051506582225790964e+01,2.087280006030469792e+01,2.118614535911245866e+01
6.049999999999999822e+00,3.823294454220752465e-14,2.138839194852923752e-08,2.145018068706320280e-08,1.941814605696474416e+01,1.976136267661463819e+01,2.026016345288233822e+01,2.061794035937088410e+01,2.093131840670265831e+01
