# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,u,g,r,i,z
5.500000000000000000e+00,1.635930501129084119e-14,2.581660362144984284e-09,2.586687725202496695e-09,2.173469539418845642e+01,2.207767028492926187e+01,2.257673406111737791e+01,2.293425869320057586e+01,2.324745597637686956e+01
5.549999999999999822e+00,1.835530047153473738e-14,3.250099028198825586e-09,3.256430251303108667e-09,2.148466997675950552e+01,2.182764585889358244e+01,2.232670979960537494e+01,2.268423527310988419e+01,2.299743314447614750e+01
5.599999999999999645e+00,2.059480753712869098e-14,4.091585550070837845e-09,4.099579014064753905e-09,2.123450216085236519e+01,2.157748217439441873e+01,2.207654632449743559e+01,2.243407654485682201e+01,2.274727761194516518e+01
5.650000000000000355e+00,2.310752962214486732e-14,5.150870349178661895e-09,5.161030814677312215e-09,2.098416708372866424e+01,2.132714909392065294e+01,2.182621047029878980e+01,2.218374989413892706e+01,2.249695665960899760e+01
5.700000000000000178e+00,2.592679204691974568e-14,6.484270421974418285e-09,6.497305630884617084e-09,2.073361437747280434e+01,2.107659461094135622e+01,2.157564795535633806e+01,2.193320121528886801e+01,2.224641623394923329e+01
5.750000000000000000e+00,2.908998334101651868e-14,8.162678971965236322e-09,8.179556602473665819e-09,2.048272187024166868e+01,2.082570194336158664e+01,2.132474161569699334e+01,2.168231418265757782e+01,2.199554120440922134e+01
5.799999999999999822e+00,3.263905022854377784e-14,1.027528833805298025e-08,1.029735730614934594e-08,2.023143803136373009e+01,2.057441970418356902e+01,2.107343796300125405e+01,2.143103418656510684e+01,2.174427644751124689e+01
5.849999999999999645e+00,3.662105280342898196e-14,1.293438060615837366e-08,1.296347182114418057e-08,1.997961099453149814e+01,2.032260462160675729e+01,2.082159410342445938e+01,2.117921891058112038e+01,2.149248087635803728e+01
5.900000000000000355e+00,4.108878718525826808e-14,1.628124878484562955e-08,1.631985610373438828e-08,1.972711850620008533e+01,2.007014061250037429e+01,2.056909397984301080e+01,2.092675213246027255e+01,2.124003860781665765e+01
5.950000000000000178e+00,4.610148382199552932e-14,2.049362603437911317e-08,2.054521603744672676e-08,1.947392608759004418e+01,1.981699226510765044e+01,2.031590114488975019e+01,2.067359577701341777e+01,2.098691009377789385e+01
6.000000000000000000e+00,5.172559058485765985e-14,2.579517022850365959e-08,2.586451955031837375e-08,1.921990610104261066e+01,1.956303726340603077e+01,2.006189450016523068e+01,2.041962874191325028e+01,2.073297404351625772e+01
6.049999999999999822e+00,5.803565089451343622e-14,3.246717667757249710e-08,3.256097116812540271e-08,1.896497982639716895e+01,1.930819644974614846e+01,1.980699722319821632e+01,2.016477413286386167e+01,2.047815218254149983e+01
