# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,u,g,r,i,z
5.500000000000000000e+00,3.161312893536594713e-13,4.989285677171299343e-08,4.999001498378681773e-08,1.851934723236444569e+01,1.886232212310525824e+01,1.936138589929336717e+01,1.971891053137656513e+01,2.003210781455285883e+01
5.549999999999999822e+00,3.546914543822179563e-13,6.280972734821771320e-08,6.293208131149123121e-08,1.826934416774668080e+01,1.861232005060448813e+01,1.911138399143638367e+01,1.946890946555514290e+01,1.978210733735078009e+01
5.599999999999999645e+00,3.979531281313890655e-13,7.907003580633523813e-08,7.922450982795001164e-08,1.801920137584365733e+01,1.836218139069556088e+01,1.886124554106648787e+01,1.921877576240596142e+01,1.953197683019243414e+01
5.650000000000000355e+00,4.464890643427933250e-13,9.953817201294289132e-08,9.973451892911926546e-08,1.776889431581792422e+01,1.811187632854767315e+01,1.861093770438543515e+01,1.896847713225990617e+01,1.928168390037148328e+01
5.700000000000000178e+00,5.009416659475953259e-13,1.253018650312773857e-07,1.255537583462477817e-07,1.751837315693924069e+01,1.786135339063513072e+01,1.836040673305343773e+01,1.871795999715172343e+01,1.903117501834748282e+01
5.750000000000000000e+00,5.620314221499492943e-13,1.577302370612654262e-07,1.580563731720628309e-07,1.726751585643131648e+01,1.761049592956494081e+01,1.810953559643225930e+01,1.846710817225478252e+01,1.878033519945871888e+01
5.799999999999999822e+00,6.305663591119227658e-13,1.985456429181497094e-07,1.989720831330643231e-07,1.701627137249646182e+01,1.735925304464677765e+01,1.785827129123616430e+01,1.821586752982158686e+01,1.852910980013163567e+01
5.849999999999999645e+00,7.074526238150951556e-13,2.499160428786302866e-07,2.504781561960008148e-07,1.676448849192346557e+01,1.710748212284499203e+01,1.760647158588305672e+01,1.796409641369272947e+01,1.827735839303174714e+01
5.900000000000000355e+00,7.937063342055088164e-13,3.145691974002824551e-07,3.153151580957468099e-07,1.651204538266225086e+01,1.685506750298371514e+01,1.735402084349301788e+01,1.771167902463138688e+01,1.802496551970857297e+01
5.950000000000000178e+00,8.904668436384977668e-13,3.959358482098680402e-07,3.969326183223548677e-07,1.625890816637462422e+01,1.660197437305258461e+01,1.710088321376601073e+01,1.745857788286328116e+01,1.777189222630457266e+01
6.000000000000000000e+00,9.990115840263098555e-13,4.983324935595746150e-07,4.996723355472887132e-07,1.600494979680689767e+01,1.634808101315412898e+01,1.684693819476786558e+01,1.720467248433304519e+01,1.751801782154110043e+01
6.049999999999999822e+00,1.120772670046479802e-12,6.271869958245579321e-07,6.289990369072477036e-07,1.575009245081433562e+01,1.609330916152624269e+01,1.659210986286153400e+01,1.694988683226687698e+01,1.726326492687898195e+01
6.099999999999999645e+00,1.257355466373879277e-12,7.893283798632204192e-07,7.917906077174319330e-07,1.549410159930253172e+01,1.583743399578144562e+01,1.633618279678429985e+01,1.669401011552294989e+01,1.700742450962832208e+01
6.150000000000000355e+00,1.410559341216945191e-12,9.933456117327394548e-07,9.967032525370640616e-07,1.523669032804428980e+01,1.558017928631613103e+01,1.607889159608041041e+01,1.643678317078017415e+01,1.675023994454593890e+01
6.200000000000000178e+00,1.582400852504236685e-12,1.250036847147680022e-06,1.254630900547402336e-06,1.497752975009504439e+01,1.532122250263208940e+01,1.581991615298916543e+01,1.617788844503406409e+01,1.649139357319489108e+01
6.250000000000000000e+00,1.775139637876991643e-12,1.572972512995165499e-06,1.579283130753777230e-06,1.471619472958713715e+01,1.506013557148075677e+01,1.555880794894038388e+01,1.591686742114047348e+01,1.623041762615243755e+01
6.299999999999999822e+00,1.991307306136656247e-12,1.979198211253597863e-06,1.987912128290954978e-06,1.445188280748757848e+01,1.479609630497634498e+01,1.529468996179462437e+01,1.565281392400988381e+01,1.596637983781927517e+01
6.349999999999999645e+00,2.233739655838115486e-12,2.490113467358487139e-06,2.502227007178561086e-06,1.418297900345058338e+01,1.452743429592139535e+01,1.502579677707181816e+01,1.538393552309054257e+01,1.569744597909552652e+01
6.400000000000000355e+00,2.505612576071134003e-12,3.132559206242380932e-06,3.149543662743764246e-06,1.390811986812543921e+01,1.425269437114953064e+01,1.475051348247336591e+01,1.510863349643135223e+01,1.542197634206478796e+01
6.450000000000000178e+00,2.810482014760770550e-12,3.940174704228044690e-06,3.964230634612035560e-06,1.362695735729873547e+01,1.397140764466517737e+01,1.446819119129051501e+01,1.482630641643465452e+01,1.513934101975574720e+01
6.500000000000000000e+00,3.152328430490127839e-12,4.955117261137238012e-06,4.989526923524562191e-06,1.333785162387608381e+01,1.368151822703828202e+01,1.417662170693591150e+01,1.453477711088053326e+01,1.484729538177801800e+01
6.549999999999999822e+00,3.535606174120617273e-12,6.230178886668854421e-06,6.279827074031136248e-06,1.304377568079857497e+01,1.338456437761784912e+01,1.387697063165602884e+01,1.423454610076748850e+01,1.454556797899888210e+01
6.599999999999999645e+00,3.965298275271540101e-12,7.831333110219668598e-06,7.903553107306997202e-06,1.275060127293139800e+01,1.308380027029534176e+01,1.357135145101534590e+01,1.392660988861446469e+01,1.423345004033205896e+01
6.650000000000000355e+00,4.446977134550589039e-12,9.840631572095502149e-06,9.946763275296121104e-06,1.246018698082342979e+01,1.278106304779257130e+01,1.326245062518579232e+01,1.361401306567055514e+01,1.391541376810363317e+01
6.700000000000000178e+00,4.986871643336917871e-12,1.236163259962982377e-05,1.251768562720755788e-05,1.217752758462378893e+01,1.248297841672034281e+01,1.295733326194633150e+01,1.330410452409110178e+01,1.359914816672112181e+01
6.750000000000000000e+00,5.591941266320330450e-12,1.552420008952461257e-05,1.575241190884184799e-05,1.190554413628587582e+01,1.219561104234595206e+01,1.266218669656147000e+01,1.300301288462583926e+01,1.329071581008848568e+01
6.799999999999999822e+00,6.269957624515758771e-12,1.948920310029350996e-05,1.982204668747992269e-05,1.164291680688515385e+01,1.191515700531307687e+01,1.237067081973151517e+01,1.270225430690319257e+01,1.297854388068294895e+01
6.849999999999999645e+00,7.029594103733703941e-12,2.445668813598125954e-05,2.494168067748858014e-05,1.138889919937103912e+01,1.163904528269388550e+01,1.207911122841801443e+01,1.239711550546636687e+01,1.265667280274533368e+01
6.900000000000000355e+00,7.880523979886224441e-12,3.067649894792282949e-05,3.138164957878997809e-05,1.114437967173247301e+01,1.136786102828457956e+01,1.178772559197939529e+01,1.208755725246521706e+01,1.232512524376856078e+01
6.950000000000000178e+00,8.833527490897626178e-12,3.846008934373873429e-05,3.948165468903139144e-05,1.091076199182491280e+01,1.110782991259102914e+01,1.150220832634914103e+01,1.177810037955354971e+01,1.198838408668061106e+01
7.000000000000000000e+00,9.900608186319326016e-12,4.819573116582703652e-05,4.966846441975047917e-05,1.068783241899260616e+01,1.086274337432946169e+01,1.123108347111305250e+01,1.147958056753225264e+01,1.165803498191027643e+01
7.049999999999999822e+00,1.109511873862960172e-11,6.036777557155806632e-05,6.247809314861401927e-05,1.047392835226463603e+01,1.063019159001760272e+01,1.097422975139038925e+01,1.119527492997116269e+01,1.134158978343307922e+01
7.099999999999999645e+00,1.243189619039066079e-11,7.557995052416216302e-05,7.858357342673634102e-05,1.026755767712236889e+01,1.040721020419032783e+01,1.072926850763848705e+01,1.092443543404231576e+01,1.104048741571766357e+01
7.150000000000000355e+00,1.392740632123713946e-11,9.458417082436168294e-05,9.882970895268034656e-05,1.006768896720772943e+01,1.019199591892511592e+01,1.049472107543603272e+01,1.066630079723250901e+01,1.075477077086790700e+01
7.200000000000000178e+00,1.559989642623223795e-11,1.183174296099704812e-04,1.242765302848391660e-04,9.873568313039697841e+00,9.983749296842930221e+00,1.026954879819378164e+01,1.042002308373616870e+01,1.048400033800248110e+01
7.250000000000000000e+00,1.746955527566726801e-11,1.479472537099061366e-04,1.562535865258629761e-04,9.684597613981438258e+00,9.781817255290242485e+00,1.005253393111188132e+01,1.018382750005022075e+01,1.022578040740803118e+01
7.299999999999999822e+00,1.955867834331704251e-11,1.849264095354574374e-04,1.964277100833996810e-04,9.500277948921770133e+00,9.585659593883256946e+00,9.842821844306342882e+00,9.956450728218158019e+00,9.978382469931389664e+00
7.349999999999999645e+00,2.189183550622561128e-11,2.310628582502444780e-04,2.468875065598200198e-04,9.320056416368558416e+00,9.394552357422625732e+00,9.639606570499793747e+00,9.737225302217908052e+00,9.741378598000935085e+00
7.400000000000000355e+00,2.449603728740748658e-11,2.886065120609815154e-04,3.102485689891154824e-04,9.143434269008338333e+00,9.207665305458363036e+00,9.441779081598497214e+00,9.524910175442087734e+00,9.513379187163117479e+00
7.450000000000000178e+00,2.740089427814274392e-11,3.603526845333594481e-04,3.897843186581504381e-04,8.970029326552719340e+00,9.024330125290298099e+00,9.248414732613369438e+00,9.318396367776301759e+00,9.293031786472425892e+00
7.500000000000000000e+00,3.063876257460377167e-11,4.497708962064923713e-04,4.895884593426057295e-04,8.799567120753764016e+00,8.844082902269676083e+00,9.058918345635277092e+00,9.117005971618581839e+00,9.079509068654289194e+00
7.549999999999999822e+00,3.424486582111566615e-11,5.611664305634239854e-04,6.147763248168684269e-04,8.631797272785902919e+00,8.666574220946536400e+00,8.872993952495050962e+00,8.920568550538035879e+00,8.872700567741979683e+00
7.599999999999999645e+00,3.825738168783842518e-11,6.998849152026252827e-04,7.717339271883136807e-04,8.466409168402840635e+00,8.491261260811761247e+00,8.689979175856976212e+00,8.728387056060412874e+00,8.671833951077317693e+00
7.650000000000000355e+00,4.271747723610268543e-11,8.725485307564587569e-04,9.684252988204170584e-04,8.303134164468048084e+00,8.317657849968661310e+00,8.509257259755472091e+00,8.539753207017284353e+00,8.476069275599257935e+00
7.700000000000000178e+00,4.766927354960761683e-11,1.087346806580774278e-03,1.214770778315661702e-03,8.141770516856951190e+00,8.145406014031230768e+00,8.330401891012982674e+00,8.354178015169821947e+00,8.284803020715514776e+00
7.750000000000000000e+00,5.315971514803950361e-11,1.354392191521655358e-03,1.523111221703616789e-03,7.982180569242387946e+00,7.974267932334910824e+00,8.153137182832416840e+00,8.171339058176677383e+00,8.097616453270433112e+00
7.799999999999999822e+00,5.923831398030054158e-11,1.686153464962503526e-03,1.908775699847461158e-03,7.824318218387105617e+00,7.804196514451490430e+00,7.977322768857803226e+00,7.990988403005175655e+00,7.914136139868190867e+00
7.849999999999999645e+00,6.595673117795423848e-11,2.097975382226777760e-03,2.390773010211090337e-03,7.668224746574679784e+00,7.635330001108840747e+00,7.802929799012922274e+00,7.812889051112776428e+00,7.733927276785244942e+00
7.900000000000000355e+00,7.336815225201820986e-11,2.608701187236765751e-03,2.992630166162574181e-03,7.513978236633960250e+00,7.467835854628056325e+00,7.630022979506932757e+00,7.636927781630703294e+00,7.556686816251790617e+00
7.950000000000000178e+00,8.152640314461779571e-11,3.241419912205942885e-03,3.743403726826354493e-03,7.361681662084222921e+00,7.301901956849896180e+00,7.458773340427590881e+00,7.463155442248435634e+00,7.382314462842948899e+00
8.000000000000000000e+00,9.048474574628846170e-11,4.024366761663607760e-03,4.678892073498678097e-03,7.211417297544784333e+00,7.137592825383968886e+00,7.289209438874010516e+00,7.291505615506906679e+00,7.210627342531523709e+00
